MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok,max_igv
1e-06,0.0,685.5678165313399,685.5682940226828,0.0004774913428914861,1.4031047399515497,0.024238560573599653,0.12727963005388515,0.01641120002610411,5.247867820330575,5.410951433048954,98.27078447134056,288.1500000000577,531.7384420620451,539.7898201253715,505.15151995894286,1169.030288791389,161.20670956840283,956.5816731097361,3.133563865371237,359.16691638346487,1.4467126576878706,1.5909918047024159,490.5287413777877,70.1613293171104,100000.0,0.6988685154303044,0.752653985047217,1.7717467016758606e-12,1.4001452291610537,1004.4167849535459,1.382434809347688,1037.646101928065,1.3120994722836943,1206.6794646817648,1.3277049430659187,1162.8975373531127,True,100.0,1.035387503411308,3.1895074974127486,1.408604190231052,5.616680967201161,0.8960907811315477,S6,0.10633111969936104,V45_B10_N1,22.37071526248297,0.0,1.0,False,67.37071526248297
1e-06,0.0,630.2233918031122,630.2238567965384,0.00046499342610417557,1.366379704943364,0.022234059796011476,0.1270067349239988,0.01545862890805043,5.0111193305345765,5.166845707830223,98.2707844713405,288.1500000000577,507.7499809508547,528.5035874039866,482.3624819033119,1126.2394770309531,155.66221637783735,921.5940102177995,3.098776910207151,333.79864496432435,1.4088462237093164,1.536271729768472,463.4837054813194,70.16132931713133,97500.0,0.7073091787586907,0.7536772758076131,3.604413237508936e-11,1.4001452291610537,1004.4167849535459,1.38363190466783,1035.3103509106095,1.3155571588526263,1196.6062584811061,1.3313259698088018,1153.3311791954884,True,97.5,1.0095028158260253,3.106024938223763,1.3717352119388841,5.312671758061501,0.8605984854807328,S6,0.11144203796223806,V45_B10_N1,22.37071526248297,0.0,1.0,True,67.37071526248297
1e-06,0.0,504.57987571571175,504.580331664716,0.0004559490042891719,1.3398027390827771,0.020172418626597577,0.14392311416055548,0.01589271907659676,4.42098227934467,4.558369459541225,98.2707844713406,288.1500000000577,447.9545426993171,509.10684482688237,425.55681556435115,1124.9853735539946,143.56693257600062,927.0787113618563,2.9641701464860115,285.3075086025572,1.3814432566900625,1.4169001644858186,420.31255979605015,70.16132948882888,95000.0,0.6977460680154888,0.755762619827239,6.46581757577888e-08,1.4001452291610537,1004.4167849535459,1.3856677470371987,1031.3485813755358,1.3153513373433228,1197.1986784843866,1.330558141670294,1155.3394133141783,True,95.0,0.9836181282407426,3.0456107514156168,1.3450540780157354,4.972290140134606,0.932965808756801,S6,0.11842023468063623,V45_B10_N1,22.37071526248297,0.1,1.0,True,67.37071526248297
1e-06,0.0,472.97481849848197,472.97526286409663,0.00044436561470490656,1.305765035421034,0.01912135995218043,0.14554029757098047,0.015457342768251945,4.2645206424122035,4.397045594771402,98.27078447134055,288.1500000000577,432.1011199544379,501.563970596935,410.49606395671594,1103.2486285418881,140.45474940292542,911.3140848322439,2.9226214542529814,268.4382413247269,1.3463476752099715,1.386185201781797,404.42916486597227,70.16132931716547,92500.0,0.7012521095396649,0.7539252677942229,3.88845886835321e-11,1.4001452291610537,1004.4167849535459,1.3864139588903854,1029.9189260261332,1.3171346779006474,1192.0874842451092,1.3322400668572858,1150.9602332135814,True,92.5,0.95773344065546,2.9682369760069545,1.3108829640293138,4.556264167713781,0.8671520315306742,R4,0.12851588286493332,V45_B10_N1,22.37071526248297,0.1,1.0,True,67.37071526248297
1e-06,0.0,424.24715445001084,424.2475787837734,0.0004243337625670906,1.2469015877313328,0.017576656815967713,0.14914882486251205,0.014879392193207911,4.015214916902572,4.139992403094659,98.2707844713405,288.1500000000577,406.84030115750227,491.23808521496375,386.49828609962714,1073.9210834395317,135.92856931227016,890.3186740159806,2.8433925852020145,243.76007977213092,1.2856547757969323,1.3415151291149963,380.10494490904506,70.16132931806108,90000.0,0.7014054530580712,0.753082086833783,1.0174467183053916e-09,1.4001452291610537,1004.4167849535459,1.3874354926639132,1027.9617858919464,1.3196015064548177,1185.1134206882653,1.3344938242035183,1145.129677037194,True,90.0,0.9318487530701771,2.834429853570503,1.251788801842946,4.176279895119141,0.8537230139829168,R4,0.1396897595661417,V45_B10_N1,24.70444701060305,0.1,1.0,True,67.37071526248297
1e-06,0.0,372.8149942329924,372.8153948996852,0.0004006666928344822,1.177356080326954,0.016005935984375566,0.15455754311142675,0.014350080602193338,3.736722635685298,3.8528456494535286,98.27078447134045,288.1500000000577,378.62216441878945,478.9978591519625,359.69105619784995,1044.4840188306791,131.441304895564,871.0632165686075,2.736514647991669,216.08722924548286,1.2139478226505027,1.2972291255625543,353.93938959071454,70.16132931710976,87500.0,0.7023222735200466,0.7528337308409517,4.209936287629144e-11,1.4001452291610537,1004.4167849535459,1.3886464057745378,1025.6418132107374,1.3221222936648742,1178.0925430691043,1.3366388480286737,1139.6840044201385,True,87.5,0.9059640654848946,2.6763405028886016,1.1819707117515856,3.9021895451014217,0.8650402266458669,R4,0.1256001342338915,V45_B10_N1,28.032478271567946,0.1,1.0,True,67.37071526248297
1e-06,0.0,326.9526899700279,326.95306797250987,0.00037800248195963215,1.1107574661757642,0.014573188860993588,0.16046199193035024,0.013848937263814866,3.4764896418403506,3.5845256118342808,98.2707844713407,288.1500000000577,352.2541438325673,467.15305733674387,334.64143664093893,1016.2552021825825,127.60419948356014,852.7917883104386,2.622495482086797,191.08119024683822,1.1452793509864927,1.2593597137953685,329.17260509463176,70.16132931711694,85000.0,0.6997574402426385,0.7523821225692678,1.0511738918437656e-12,1.4001452291610537,1004.4167849535459,1.389718395514937,1023.618099398309,1.3246157686630324,1171.2500840898747,1.3386865576492024,1134.5179111083546,True,85.0,0.8800793778996118,2.524949966527173,1.1151110652221394,3.6171063181918575,0.8764960438864225,S1,0.12181701965628311,V45_B10_N1,31.36050953253288,0.1,1.0,True,67.37071526248297
1e-06,0.0,287.65972426998985,287.6600791376604,0.00035486767051083487,1.0427759957576297,0.013488173939081537,0.16880161553349335,0.013653475908172298,3.2380182442610943,3.338643437463628,98.27078447134066,288.1500000000577,328.0911096696441,456.30327562457967,311.68655418616186,999.8186651843677,124.14438133155191,845.9209200225653,2.510677896519068,168.40095074706764,1.075185044452011,1.2252138501371193,308.5530298013155,70.16132931767467,82500.0,0.6971169806206585,0.7502694368720362,5.861774859485217e-11,1.4001452291610537,1004.4167849535459,1.390689830996278,1021.7876711375422,1.3260399813820454,1167.385302118158,1.3394868604701617,1132.5308183912302,True,82.5,0.8541946903143292,2.3704159510613936,1.0468631423390917,3.3828630238451365,0.9108164677643326,S1,0.10106640694093971,V45_B10_N1,34.68854079349779,0.1,1.0,True,67.37071526248297
1e-06,0.0,253.19672120369816,253.19705371707255,0.0003325133743566131,0.9770880636951683,0.012558576008018052,0.17856026497472924,0.013567123750337669,3.0172756013739326,3.111040959512866,98.2707844713406,288.1500000000577,305.7244356138016,446.618904702019,290.43821383311143,988.3045781821517,121.12453329069594,843.1251594278033,2.3978479498952265,148.60495560677492,1.0074555585011729,1.195410168279704,289.86994200332606,70.1613293232492,80000.0,0.6895484844330835,0.7476945788670201,4.2758819361573893e-10,1.4001452291610537,1004.4167849535459,1.3915569188727615,1020.1538582519084,1.327018089952294,1164.7508109845967,1.3398170687619502,1131.7116842795385,True,80.0,0.8283100027290464,2.2210955576244853,0.9809177473046562,3.1415010120381277,0.9458706501307043,S1,0.08984895829257122,V45_B10_N1,38.01657205446271,0.1,1.0,False,67.37071526248297
1e-06,0.0,221.82961225978374,221.829921371778,0.000309111994284006,0.9083232833696231,0.011810000627258328,0.19166062558113145,0.013724311598587858,2.8059296791518484,2.8931272162805524,98.27078447134056,288.1500000000577,284.30988111927564,437.2590176302829,270.09438706331184,985.9497360936798,118.3636469870828,849.5409272631347,2.281903218923185,129.92023091608561,0.936553597109804,1.1681622485522816,273.1433146910735,70.16132931711512,77500.0,0.6803808329292885,0.7454890277414764,5.640606063345933e-11,1.4001452291610537,1004.4167849535459,1.392323905012303,1018.7219008039098,1.3271046034655747,1164.5223187192637,1.3390869236823904,1133.523383332033,True,77.5,0.8024253151437636,2.0647809389354754,0.9118834443414816,2.9307087729063848,0.9914934133381023,S1,0.0636104255730916,V45_B10_N1,41.34460331542765,0.1,1.0,False,67.37071526248297
