MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok
1e-06,0.0,102.4145900900644,102.41490253951798,0.0003124494535727988,0.918130382529041,0.009660956574161361,0.3395946186612231,0.01110700242349777,2.6737796046026996,2.756870424047893,98.27078447134055,288.1500000000577,270.91981925702373,431.5792972520006,257.3738282941725,883.8526531317581,105.27563153729562,749.029540098105,2.4447616655046476,126.28631367858067,0.9466654968740512,1.0389931502177312,125.08131480722729,140.3226586342254,75000.0,0.6686301930986359,0.746279405494392,3.527483493895922e-12,1.4001452291610537,1004.4167849535459,1.3927670907720924,1017.8990029453163,1.3376519838711216,1137.1306065672077,1.3511372450274093,1104.4866450250856,True,75.0,0.7765406275584809,2.0870742256775006,0.9217289822950094,2.7822988713022734,1.0041421786423086,S1,0.09773745439702552,final_SLS,29.804688367119503,0.1,2.0,False
1e-06,0.0,90.45206483796834,90.4523553749609,0.00029053699256751737,0.853740779747277,0.009274133348623903,0.36911130901051037,0.011466434790664259,2.4987255813302798,2.576376392849672,98.2707844713405,288.1500000000577,253.18252921877982,423.22673717639003,240.5234027578408,890.0230816054221,104.70954513843725,763.469188464014,2.2970532671099186,110.5422796071685,0.8802746917435033,1.033406293305177,118.76080630640345,140.32265862847373,72500.0,0.6555693088825346,0.7433395431286466,8.195808970575586e-08,1.4001452291610537,1004.4167849535459,1.3934188339562994,1016.6888583881166,1.3368340637605436,1139.1837100947068,1.3493501143804303,1108.6783293657566,True,72.5,0.7506559399731983,1.9407051664190003,0.8570870053255414,2.6091119028736407,1.047747371277568,S1,0.06518984257471949,final_SLS,30.91403212077447,0.1,2.0,False
1e-06,0.0,80.28397635889644,80.28424487216536,0.0002685132689221139,0.7890242325296425,0.009101833510923021,0.40813375377478966,0.012176420611816357,2.3433839424091465,2.416207331335556,98.27078447134045,288.1500000000577,237.4425898957491,416.90065661698105,225.57046040096165,911.0575270728407,104.32524723369252,791.3512135837182,2.162184767179849,97.34179885680159,0.8135467808786031,1.029613555271601,113.97629320177562,140.32265863430752,70000.0,0.635085894478987,0.740166746700836,4.760287591772362e-11,1.4001452291610537,1004.4167849535459,1.3939124527221651,1015.7723162608277,1.3344833308516648,1145.184977582223,1.3459319131180012,1116.7830070703062,True,70.0,0.7247712523879156,1.7935929041053187,0.7921168024658474,2.4356897772771307,1.0934141488401505,S1,0.040840755037373055,final_SLS,32.02337587442944,0.1,2.0,False
1e-06,0.0,69.98759776598381,69.98784089340052,0.0002431274167049346,0.7144280956490445,0.009072715546913829,0.4666794833864757,0.013404785391061434,2.1745032258440244,2.2420784495500348,98.27078447134069,288.1500000000577,220.33080808356917,410.55786630508317,209.31426767939072,951.1601165895233,103.93798442516322,838.5749698022415,2.013838048111274,83.76215373560066,0.736632226770898,1.0258364412556964,109.60033428786771,140.28785108524195,67500.0,0.6066102615271683,0.734984371915682,0.16177070683995826,1.4001452291610537,1004.4167849535459,1.3944073747144934,1014.8533539059505,1.3301887561708523,1156.3294300117086,1.3403692659536357,1130.3431185839268,False,67.5,0.6988865648012296,1.6276578866446056,,,,,,final_SLS,33.13271962814456,0.1,2.0,False
1e-06,0.0,,,7.71811339915058e-06,0.022679618500000324,0.1268930549397692,,5.905860766709449,2.1745032258367836,2.242078449542569,98.27078447134043,288.1500000000693,220.33080808283495,410.5578663047965,209.3142676786932,2500.0,20.55998386656655,2500.0,10.180663031504995,2.6590411309783084,0.023384491707024065,1.0000010000000001,,,65000.0,0.6066102615260743,0.07739656442908834,,1.4001452291610534,1004.4167849535463,1.3944073747145158,1014.8533539059091,-4.565741135256701,112131.3708888155,-2.71477889182254,184356.80072095845,False,65.0,0.6730018772173373,1.5317740439627867,,,,,,final_SLS,34.24206338173994,0.1,2.0,False
1e-06,0.0,,,0.00019557868646252324,0.5747065074464145,1.474281806006993,,2.7077931615908453,2.0409576252515618,2.1043827636747663,98.27078447134072,288.15000000006876,206.7993450142873,403.7702609266225,196.45937776357292,2500.0,7.969639630799184,2500.0,24.65097380367652,63.62618593322503,0.592568149122667,1.000001000000001,,,62500.0,0.5864320212807105,0.07739656442908838,,1.4001452291610534,1004.4167849535463,1.394866594005018,1014.0085956638068,-1.423970635535392,53103.74229432017,-0.14152636133414376,97634.69052285343,False,62.5,0.6471171896320674,1.4358902012758648,,,,,,final_SLS,35.35140713539437,0.1,2.0,False
1e-06,0.0,46.38498338982034,46.3851607267778,0.00017733695745371828,0.5211033231830663,0.009080766911757219,0.7047703479290306,0.018394152437678946,1.773866424066837,1.828991391924436,98.27078447134058,288.1500000000577,179.73641887574345,386.3226943255216,170.74959793195626,1109.7746431183502,102.79504708421071,1016.7928957986317,1.6610683371940724,48.94939956623922,0.5372989999578986,1.0168044693159852,99.09918550628534,138.52296460618564,60000.0,0.546075540787825,0.7301204421060574,5.201400795165292,1.4001452291610537,1004.4167849535459,1.3959971082511884,1011.935416910074,1.3147325814132562,1198.9893052196542,1.3215318767110753,1179.7083543851434,False,60.0,0.6210059589966367,1.339167182218284,,,,,,final_SLS,36.47045987691283,0.1,2.0,False
1e-06,0.0,,,7.71811339915058e-06,0.022679618500000324,4.317669655156723,,200.95312412571025,1.7726976316063374,1.82778627787515,98.2707844713405,288.15000000104646,179.61799137274255,386.22617977048543,170.63709180410544,2500.0,168.3700219575771,2500.0,1.0134648069779282,2.1282860312198735,0.023384491707063696,145.88095885801295,,,57499.99999999999,0.5458989406230755,0.6738018857155571,,1.4001452291610306,1004.4167849535872,1.396003361866797,1011.9239487777031,-194.19851185390303,3997970.500916552,-194.06065171235423,4012633.662962541,False,57.49999999999999,0.5682296820245357,1.1703010109473355,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,223.63550019438392,223.63550791249733,7.718113399150472e-06,0.022679618500000002,0.007206800674103694,0.11601236120482822,0.33541915572044023,1.5645685078815592,1.613189298904961,98.27078447134049,288.15000000006694,158.5293779041623,371.7572854962009,150.60290900895419,2500.0,109.56576141302861,2500.0,1.374543535012077,1.8129898302360077,0.023384491707023617,1.000021884172721,982.1993699544861,0.10000000000000281,55000.00000000001,0.5031986364980346,0.43017348030900765,,1.4001452291610534,1004.4167849535462,1.3968981719265148,1010.2857608847892,0.8976312745763697,8274.533931847462,0.9004482976879484,8903.635368916843,False,55.00000000000001,0.5086743284086003,0.999614018268903,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,2068.608457373363,2068.6084650914763,7.718113399150472e-06,0.022679618500000002,0.025163848119649435,0.04379265341773057,1.1711766528106362,1.377573489038457,1.4203831917727958,98.2707844713405,288.1500000000577,139.5821705054191,354.90258549933566,132.60306198014814,2500.0,106.36884080911717,2500.0,1.2466344558375817,1.4467469955595784,0.023384491707023242,1.0000351054502337,1645.3229625999859,0.07520566864980871,52500.0,0.4538503963659636,0.5690995035609303,,1.4001452291610537,1004.4167849535459,1.39774962124671,1008.7398526476236,0.0997863321379544,26308.961701052594,0.11987464902405964,27769.066480273264,False,52.5,0.40927298293430703,0.7680407384651413,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,66.47431846935126,66.47432618746467,7.718113399150479e-06,0.022679618500000023,0.0068890937831875805,0.37308750492733445,0.3206324310784541,1.1841156049749522,1.22091337834634,98.27078447134055,288.1500000000571,119.98011546164945,331.2324879362926,113.98110968856697,2500.0,95.65120185791297,2500.0,1.1916328020413431,0.9329427957653635,0.023384491707023225,1.000015135971681,839.9692358310938,0.1882062998888034,50000.0,0.3840958060782854,0.6206907718946421,,1.4001452291610537,1004.4167849535459,1.3988144494930967,1006.8110385558808,0.9138176938837941,8496.510820487729,0.9162709114891441,8833.959157078509,False,50.0,0.22387964535152846,16.328754997642694,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,134660992604.33073,134660992604.37796,0.04721857802485675,138.75143838053845,0.0131448731097356,3.5141240443764777e-10,0.00010000000000000286,-655.7027706621863,-676.0794989583467,98.27078447134052,288.1500000000577,-66438.86272762758,1325.2025757429851,-63116.9195912462,150.0,-62278.35358136913,-58089939.82518787,1.0134648069779404,1429185913.9019063,143.0637759690379,1.000001,245.5253440068514,21622452.72216241,47500.0,-246.1291840356219,8.285911633915795,,1.4001452291610537,1004.4167849535459,-52236.21664706606,187449040.30568406,2.002889148199946,1013.5973508948448,73301.68963162162,-290012140.16260743,False,47.5,-0.14739513204577204,-0.04223757313343035,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,4225.47124594368,4225.4712536617935,7.718113399150472e-06,0.022679618500000002,0.200874059058713,0.1711398730509798,9.349087111250098,0.9703354200894376,1.0004897248994287,98.27078447134232,288.1500000000577,98.31891012138433,288.98629210914413,93.40296461531511,2500.0,7.515839386713572,2500.0,12.427482787941418,0.018090380222077415,0.02338449170702281,1.0000009999999993,20411.180488659422,-2.1354421993606922,45000.0,0.0499877848819876,0.07739656442908838,,1.4001452291610537,1004.4167849535459,1.400125689520446,1004.451815099379,-7.385067554963307,218542.89505901805,-3.2284082930374858,333571.69051965093,False,45.0,-0.3384620366269673,-0.7202735983203883,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,,,7.718113399152225e-06,0.022679618500005157,1.5783234844493372,,73.45838389979626,0.38357345640830115,0.3954934488996519,98.27078447152488,288.15000000004784,38.86545147671772,1239.6177640955593,36.92217890288184,2500.0,0.00192562406904535,2500.0,19174.136580660015,22.337911265860345,0.023384491706984284,1.0000009999998838,,,42500.0,-0.06474719820230967,0.0773965644288942,,1.4001452291610539,1004.4167849535454,1.3192652611512756,1186.1403415627901,-55.56212206763138,2066160.9315413614,39.28051663884956,-313713.5648515094,False,42.5,-0.7138211589205912,-0.44124736937300324,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1e-06,0.0,,,7.718113399150479e-06,0.022679618500000023,0.029181962525474725,,1.3581878665983225,0.9703354200894376,1.0004897248994287,98.27078447134045,288.1500000000541,98.31891012138246,288.98629210888885,93.40296461531334,2500.0,92.16202079461625,2500.0,1.0134648069779473,0.018090380220472498,0.02338449170702313,1.000005390777656,,,40000.0,0.0499877848819876,0.6738018857155516,,1.4001452291610539,1004.4167849535457,1.400125689520452,1004.4518150993683,-0.037376586032763726,32974.20479923229,-0.035544135835326784,33074.00388987201,False,40.0,-1.2440651016486326,-0.20333488998111626,,,,,,final_SLS,37.370715262482975,0.1,2.0,False
1.02,5000.0,500.00000053273766,944.7700052300945,444.77000469735685,1.3600463497309914,0.02204756391734534,0.1587424600357503,0.015400346999659902,4.84930227637892,4.999999999999986,102.14547666594505,308.90466137184154,510.72738332972375,558.7708206723288,485.1910141632376,1149.9999999999943,151.4210151041251,937.1982940064424,3.204251495933999,346.64049174366573,1.3968639237116134,2.8030573653657846,555.8792935720566,70.16239397309192,100000.0,0.7094379351402561,0.749999999999998,4.980734966814214e-09,1.3996236776143767,1005.3527653247604,1.3803611267630902,1041.7447481996844,1.3140197541020637,1201.0663668800198,1.3300288720728595,1156.7472201485598,True,100.0,1.0,3.079557805887177,1.3600463497735007,5.091458260458501,0.8227675418471342,S6,0.13890774368778458,final_dash,22.37071526248297,0.0,1.0,True
1.02,5000.0,440.0905008729493,869.8083664885665,429.7178656156173,1.3140189499568249,0.019792588342821455,0.16190605771499603,0.014309503623443326,4.581992396642757,4.724383154007279,102.14547666594476,308.90466137184154,482.574369218633,547.9794928710807,458.4456507577014,1102.3435230723799,143.07070436774816,896.7480136868778,3.2043293054552606,320.1227912990036,1.3495905243458515,2.6484790857256226,544.1431219658283,70.1623939783138,97500.0,0.7082218759645628,0.7490577106180127,7.999289584119277e-10,1.3996236776143767,1005.3527653247604,1.3815587929698518,1039.3618871530186,1.317972460576144,1189.7104681884832,1.3343066158089003,1145.6240629856757,True,97.5,0.9749999999998178,2.9753378002363657,1.3140189499994852,4.871287130450257,0.834633959523373,S1,0.11887259797239236,final_dash,22.37071526248297,0.0,1.0,True
1.02,5000.0,379.3681597549894,793.5344305038459,414.1662707488565,1.2664642821337881,0.0175663565326049,0.1666952850186999,0.01317687276411617,4.310066675226478,4.444007023671131,102.14547666594481,308.90466137184154,453.93521573969434,536.8962627773712,431.2384549527096,1052.4098177882183,133.96125582104824,854.2588997588298,3.2191281897862933,293.98976182943215,1.3007485125282179,2.479847889968409,531.5023723883262,70.16239397309188,95000.0,0.7090911216674257,0.7474943531181439,4.962482074902355e-14,1.3996236776143767,1005.3527653247604,1.3827418055659235,1037.0471572972417,1.3223214632067524,1177.5363274479168,1.338994948918824,1133.7430067168555,True,95.0,0.9500000000000001,2.8676595960820324,1.2664642821733758,4.5194753909801095,0.8677948263858261,R1,0.12724395373048702,final_dash,22.37071526248297,0.0,1.0,True
1.02,5000.0,314.042055539616,708.1508823098495,394.10882677023346,1.2051313388598324,0.015376249335023703,0.17626460096553034,0.012121033116682974,4.002997541331584,4.127395358328433,102.14547666594486,308.90466137184154,421.59476626526606,526.1104147734103,400.51502795200275,1004.6993908576675,124.40214481494355,813.9390839134442,3.21951867106307,266.29360979311764,1.2377552360039388,2.3028926866659782,519.1962233094495,70.16239397309192,92500.0,0.699644068836514,0.7466692860544688,1.3858782983470293e-10,1.3996236776143767,1005.3527653247604,1.383885829178265,1034.8149602352514,1.3267028484548031,1165.6112382819704,1.3436705797206754,1122.2469774719987,True,92.5,0.925,2.7287831936309637,1.2051313388975022,4.198154796057501,0.9001048617802894,R1,0.12180198003571197,final_dash,23.442143833911537,0.0,1.0,True
1.02,5000.0,245.60071991772577,619.5192345152986,373.9185145975729,1.1433921026695655,0.013090122783468874,0.19187420149368556,0.010876073584259537,3.685020780203586,3.7995370985156036,102.1454766659449,308.90466137184154,388.1055280378176,513.9404049107203,368.7002516359267,948.1591107536755,113.86177901065386,765.780495306481,3.238138863098459,238.24344300420105,1.1743446678797325,2.107772808615716,504.05235339197577,70.16239397309188,90000.0,0.6909612921722752,0.745838200016544,1.366787112691003e-13,1.3996236776143767,1005.3527653247604,1.385176652902146,1032.2963193571372,1.332173722775904,1151.1485280667905,1.349505141329589,1108.316139659299,True,90.0,0.9,2.58898682067878,1.1433921027053053,3.8592606510155583,0.9328976774069972,R1,0.11989465907705865,final_dash,24.51357240534011,0.0,1.0,True
1.02,5000.0,184.39298029966875,537.5810994029085,353.1881191032398,1.0800013649337052,0.011210143399204812,0.2188614565020392,0.009860761824035556,3.389050442396086,3.494369137292421,102.14547666594495,308.90466137184154,356.9340011755012,503.33972379601545,339.0873011167261,900.7217175631484,104.61732874340419,725.8644714133083,3.241215439063718,213.24550872068627,1.109237890703938,1.9366425041950426,491.08445629860256,70.16239397312398,87500.0,0.672806240587704,0.7450408037429842,2.619599055969441e-11,1.3996236776143767,1005.3527653247604,1.3862383597610488,1030.255403177615,1.336990431882579,1138.8086993118548,1.3545297782034849,1096.6792672670365,True,87.5,0.875,2.4454509468800443,1.0800013649674625,3.5377370749747925,0.9685549379043301,R1,0.12171398083517904,final_dash,25.585000976768683,0.0,1.0,True
1.02,5000.0,125.54019456164947,457.61136891555014,332.07117435390063,1.015428612004127,0.009437672331189082,0.27063539698113315,0.008829560846167282,3.0949253136730435,3.1911037271779255,102.145476665945,308.90466137184154,325.9568113030629,492.16095468202883,309.6589707379097,851.4882653220487,95.61510031816564,684.7627617411251,3.238599025755333,188.81986919772956,1.0429171002103546,1.7699961329853795,455.8299722324866,70.16239397309259,85000.0,0.6555406091400621,0.7450009785431017,3.3061546187311225e-11,1.3996236776143767,1005.3527653247604,1.387344269377938,1028.1366087442289,1.3422456476650724,1125.7320094217332,1.3598497116549484,1084.7032411245536,True,85.0,0.8500000000000001,2.299238631857662,1.0154286120358653,3.237765749920457,1.0070914405178533,R1,0.11486369503526128,final_dash,26.656429548197252,0.0,1.0,False
1.02,5000.0,80.771715093805,392.226173863806,311.45445877000105,0.9523854920158439,0.008116256696378034,0.3617420290386023,0.008095927464454552,2.837475634893223,2.925653499385503,102.14547666594504,308.90466137184154,298.8422712541223,482.9734171916925,283.90015769141615,814.9031470909547,88.31045543954566,655.1774921511751,3.2147966656764053,168.0966859493095,0.9781673510806473,1.6347748849717125,416.86478429308977,70.16239397812268,82500.0,0.6300150669252431,0.744766534178232,1.6663235234109438e-09,1.3996236776143767,1005.3527653247604,1.3882531865588101,1026.3952280653543,1.3463350226971718,1115.8353753659726,1.3637488961298134,1076.164346445135,True,82.5,0.825,2.1564898701659736,0.9523854920456115,2.9493524422981787,1.0453300913987422,R1,0.11841580579928679,final_dash,27.72785811962583,0.0,1.0,False
1.02,5000.0,37.914868671511506,328.9587025815392,291.04383391002773,0.8899725695090211,0.006736912402594995,0.6396668510041583,0.007191307914125966,2.572876697037422,2.6528318409536618,102.14547666594508,308.90466137184154,270.9747729088084,471.13355391088555,257.4260342633679,768.6759379863132,82.11364604962125,618.2080578567967,3.134997002907476,146.27878071063543,0.9140648593968647,1.5200615330565055,374.47778407514045,70.16239397329673,80000.0,0.6042466689880805,0.7499497201628076,3.2231139594541345e-11,1.3996236776143767,1005.3527653247604,1.3893620745888042,1024.289542186532,1.351737514209198,1103.1242516148811,1.3686455848744703,1065.684679510975,True,80.0,0.7999999999999999,2.0151680668817438,0.8899725695368379,2.687916721907037,1.08494371548341,R1,0.11212485446578979,final_dash,28.7992866910544,0.0,1.0,False
1.02,5000.0,11.922929031972995,283.37347672251303,271.4505476905401,0.8300589577082856,0.0059697047456836435,1.8024880486019983,0.006832309266388934,2.365739884904284,2.4392580108151423,102.14547666594513,308.90466137184154,249.15917222593782,463.9215730649021,236.7012136146409,747.8514872785842,77.4614219882071,603.3842831628992,3.055730291791916,130.31055309825035,0.8525293368168703,1.4339410502990078,345.99225932712955,70.16239397309181,77500.0,0.5741778884651968,0.7526175217172325,1.1239183936346616e-13,1.3996236776143767,1005.3527653247604,1.3900078017086164,1023.0728314204222,1.3542083243077663,1097.4243287328602,1.370599835968282,1061.5939278357635,True,77.5,0.775,1.8795054617533635,0.8300589577342293,2.4497798674442453,1.1235884000676735,R1,0.11608231785689704,final_dash,29.870715262482967,0.0,1.0,False
