MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok,max_igv
1e-06,0.0,685.5678165313348,685.5682940226776,0.00047749134289148623,1.4031047399515502,0.02423856057359933,0.12727963005388443,0.016411200026103884,5.247867820330554,5.410951433048933,98.27078447134056,288.1500000000577,531.738442062043,539.7898201253711,505.1515199589408,1169.0302887913808,161.2067095684019,956.5816731097276,3.1335638653712428,359.16691638346424,1.446712657687871,1.5909918047024068,490.52874137778394,70.16132931711036,100000.0,0.698868515430304,0.7526539850472173,2.044176060786103e-12,1.4001452291610537,1004.4167849535459,1.3824348093476881,1037.646101928065,1.3120994722836952,1206.6794646817627,1.3277049430659198,1162.8975373531105,True,100.0,1.035387503411308,3.1895074974127495,1.4086041902310524,5.61668096720117,0.8960907811315493,S6,0.10633111969935949,V30_B15_N1,22.37071526248297,0.0,1.0,False,52.370715262482975
1e-06,0.0,630.2233918031096,630.2238567965358,0.0004649934261041757,1.3663797049433644,0.02223405979601129,0.12700673492399825,0.015458628908050295,5.011119330534566,5.166845707830213,98.2707844713405,288.1500000000577,507.7499809508536,528.5035874039858,482.36248190331094,1126.2394770309477,155.66221637783656,921.5940102177941,3.0987769102071607,333.79864496432333,1.408846223709317,1.5362717297684638,463.4837054813174,70.16132931713126,97500.0,0.7073091787586906,0.753677275807613,3.601210960649368e-11,1.4001452291610537,1004.4167849535459,1.3836319046678303,1035.3103509106093,1.3155571588526267,1196.6062584811048,1.3313259698088022,1153.331179195487,True,97.5,1.0095028158260253,3.1060249382237637,1.3717352119388846,5.3126717580615,0.8605984854807319,S6,0.11144203796223873,V30_B15_N1,22.37071526248297,0.0,1.0,True,52.370715262482975
1e-06,0.0,472.56959345534597,472.5700508960055,0.00045744065956463813,1.3441859569537156,0.020369271630788423,0.15517159564725014,0.016936389203262694,4.255247141730755,4.387483909241277,98.27078447134058,288.1500000000577,431.1614856165244,505.9083876028698,409.6034113356981,1158.6590633916533,140.47464401163165,959.3650617359664,2.9158529940946627,274.56874403159156,1.3859627031680994,1.3863815469552114,415.01844183449185,70.1613293173792,95000.0,0.6858203511475109,0.7542687069059114,4.0569758840775447e-11,1.4001452291610537,1004.4167849535459,1.385984177990137,1030.742342720733,1.3124245274221826,1205.7267937521394,1.3271219845847775,1164.455365613911,True,95.0,0.9836181282407426,3.055574587944767,1.3494544758505496,4.857557570244742,0.9722440216387855,R5,0.13642156587101417,V30_B15_N1,22.37071526248297,0.15,1.0,False,52.370715262482975
1e-06,0.0,448.12864921068336,448.12909641080427,0.00044720012090819933,1.3140942107002727,0.01956258950429422,0.15715425099355654,0.0166381302378581,4.130856686166076,4.259227875202502,98.27078447134052,288.1500000000577,418.5576645383507,500.2351795549515,397.6297813114332,1143.5152108284556,138.0384683413114,948.8904529721087,2.8805722498185142,261.33262266174023,1.3549357178282242,1.3623382826453965,402.68419964050497,70.16132931791039,92500.0,0.687222424283886,0.7521658016763948,5.615298182739089e-11,1.4001452291610537,1004.4167849535459,1.3865454247929097,1029.6670588180557,1.3136207872825694,1202.2279053421273,1.3282085178626262,1161.56440177716,True,92.5,0.95773344065546,2.9871706779922493,1.3192447853997624,4.437537616311353,0.8983354422281654,S6,0.13243877589819775,V30_B15_N1,22.37071526248297,0.15,1.0,True,52.370715262482975
1e-06,0.0,409.491779448882,409.49220925903455,0.00042981015251177164,1.2629939186261177,0.018312155234371533,0.16098921187737045,0.01620477037662912,3.9287587617426682,4.050849522085717,98.27078447134048,288.1500000000577,398.0801603107181,491.45679775301124,378.1761522951822,1120.978141431799,134.6541857340763,933.6882270978917,2.808499046899505,240.62712507811608,1.3022472497115964,1.3289378993305796,383.0165125058138,70.16132931861138,90000.0,0.688159159131433,0.7510854865353686,1.154544747334493e-10,1.4001452291610537,1004.4167849535459,1.3874138633483135,1028.0032302568432,1.315418969630838,1197.0095316843535,1.3297891353560964,1157.3733362477885,True,90.0,0.9318487530701771,2.871010593823383,1.2679442064136388,4.099109991684322,0.8769365296513196,R4,0.1360537594811395,V30_B15_N1,23.92653642789636,0.15,1.0,True,52.370715262482975
1e-06,0.0,364.34276892214035,364.3431785325459,0.00040961040555279445,1.2036371132601116,0.016706382836486098,0.16507251780864202,0.015512848046206352,3.6828319665347165,3.7972802649103756,98.27078447134042,288.1500000000577,373.161710490282,479.2461150266419,354.5036249657679,1086.222877149055,130.70317628550546,909.0817996798976,2.7122801070373157,215.34205136822376,1.2410456592687613,1.2899443383923335,357.835968841758,70.16132931795154,87500.0,0.6917908403727836,0.7511909616719397,7.322206823531241e-11,1.4001452291610537,1004.4167849535459,1.3886218510638515,1025.6888605030977,1.3182937332900289,1188.7955598935569,1.332401079479131,1150.5422147005238,True,87.5,0.9059640654848946,2.7360819813351456,1.2083547528421497,3.8515102502381504,0.8846136010686689,R4,0.1277754686388981,V30_B15_N1,26.14522393520629,0.15,1.0,True,52.370715262482975
1e-06,0.0,324.8141043548122,324.8144941875839,0.0003898327717348055,1.1455206842019356,0.015356332368941435,0.17019826352060363,0.014982671149601367,3.458028602197583,3.565490873854864,98.27078447134069,288.1500000000577,350.3835851991235,467.99316684387725,332.86440593916734,1057.768083902741,127.44556531265557,890.2251549211618,2.6118163085751034,192.75012745637292,1.1811229955188047,1.2577941110575581,335.3730651665273,70.16132931711147,85000.0,0.6929565834167151,0.7499005088938893,7.359373961530084e-13,1.4001452291610537,1004.4167849535459,1.3896431788689596,1023.7598280107718,1.3207003822388075,1182.0306871703162,1.334432746660424,1145.2855157092395,True,85.0,0.8800793778996118,2.6039729655746253,1.150010537216847,3.603572656296994,0.8891794477003918,R4,0.12542023052038953,V30_B15_N1,28.363911442516244,0.15,1.0,True,52.370715262482975
1e-06,0.0,290.07255590650686,290.0729255752547,0.0003696687478515545,1.0862688508267797,0.01426200386729489,0.17700128080648211,0.014673979340454977,3.24811981305913,3.3490589242927773,98.27078447134066,288.1500000000577,329.11464773099556,457.52579231564783,312.65891534444575,1037.7455656428629,124.35220234909815,879.4605746681699,2.5143013910337326,172.03228425622234,1.120029639553084,1.2272648909277124,315.9349619130465,70.16132938169932,82500.0,0.6941980619728957,0.7477838255115844,7.404098363965773e-09,1.4001452291610537,1004.4167849535459,1.3905803742283924,1021.9939159562771,1.322408331609122,1177.299521178272,1.3356402787274537,1142.2161363120335,True,82.5,0.8541946903137217,2.4692829731647223,1.0905264670760246,3.39502063532725,0.9017575344600541,R4,0.11027549744147924,V30_B15_N1,30.582598949878246,0.15,1.0,True,52.370715262482975
1e-06,0.0,258.9648479560615,258.9651980822457,0.00035012618422633235,1.0288431737719697,0.013281901873633185,0.1846383674173114,0.014428320022988215,3.0509445643257096,3.1457562247540003,98.2707844713406,288.1500000000577,309.1359319621785,447.8296696437757,293.67913536406957,1020.5840051855939,121.61332522640424,870.9913480646466,2.4148598421869893,153.50814796438846,1.060819196094417,1.200234185635553,297.8689270970646,70.16132931712055,80000.0,0.6919284003974889,0.7455385453523422,3.33649668574433e-13,1.4001452291610537,1004.4167849535459,1.391448513161607,1020.3581219491192,1.3238843816854986,1173.242392915449,1.3365930859247994,1139.7997571732456,True,80.0,0.8283100027290464,2.338744159984048,1.0328757108438342,3.1782822333900027,0.9089915075590475,R4,0.103516120797426,V30_B15_N1,32.80128645713613,0.15,1.0,True,52.370715262482975
1e-06,0.0,230.51365864449508,230.51398852548,0.00032988098488089375,0.9693528069082832,0.012456541928775018,0.19453750032551914,0.014362177888782473,2.8619789914913665,2.950918326367204,98.27078447134056,288.1500000000577,289.9890588429605,438.55325174569805,275.4896059008125,1010.2270197577361,119.13063380576202,869.2247110382264,2.312500127800779,136.15569191228641,0.9994798931175335,1.1757318446552145,281.4340939479451,70.16133051743458,77500.0,0.6892814687257239,0.7434135159397212,7.478078453813702e-08,1.4001452291610537,1004.4167849535459,1.3922229149947871,1018.9094160136675,1.3247433276761513,1170.905195412671,1.3368018598093316,1139.2709539658279,True,77.5,0.8024253151428228,2.203511938348143,0.9731521722708384,2.990132520752852,0.9428750313697579,S1,0.08412903876305067,V30_B15_N1,35.01997396452673,0.15,1.0,False,52.370715262482975
