MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok,max_igv
1e-06,0.0,685.5678165313399,685.5682940226828,0.0004774913428914861,1.4031047399515497,0.024238560573599653,0.12727963005388515,0.01641120002610411,5.247867820330575,5.410951433048954,98.27078447134056,288.1500000000577,531.7384420620451,539.7898201253715,505.15151995894286,1169.030288791389,161.20670956840283,956.5816731097361,3.133563865371237,359.16691638346487,1.4467126576878706,1.5909918047024159,490.5287413777877,70.1613293171104,100000.0,0.6988685154303044,0.752653985047217,1.7717467016758606e-12,1.4001452291610537,1004.4167849535459,1.382434809347688,1037.646101928065,1.3120994722836943,1206.6794646817648,1.3277049430659187,1162.8975373531127,True,100.0,1.035387503411308,3.1895074974127486,1.408604190231052,5.616680967201161,0.8960907811315477,S6,0.10633111969936104,V15_B10_N2.5at80,22.37071526248297,0.0,1.0,False,37.370715262482975
1e-06,0.0,630.2233918031122,630.2238567965384,0.00046499342610417557,1.366379704943364,0.022234059796011476,0.1270067349239988,0.01545862890805043,5.0111193305345765,5.166845707830223,98.2707844713405,288.1500000000577,507.7499809508547,528.5035874039866,482.3624819033119,1126.2394770309531,155.66221637783735,921.5940102177995,3.098776910207151,333.79864496432435,1.4088462237093164,1.536271729768472,463.4837054813194,70.16132931713133,97500.0,0.7073091787586907,0.7536772758076131,3.604413237508936e-11,1.4001452291610537,1004.4167849535459,1.38363190466783,1035.3103509106095,1.3155571588526263,1196.6062584811061,1.3313259698088018,1153.3311791954884,True,97.5,1.0095028158260253,3.106024938223763,1.3717352119388841,5.312671758061501,0.8605984854807328,S6,0.11144203796223806,V15_B10_N2.5at80,22.37071526248297,0.0,1.0,True,37.370715262482975
1e-06,0.0,504.57987571571175,504.580331664716,0.0004559490042891719,1.3398027390827771,0.020172418626597577,0.14392311416055548,0.01589271907659676,4.42098227934467,4.558369459541225,98.2707844713406,288.1500000000577,447.9545426993171,509.10684482688237,425.55681556435115,1124.9853735539946,143.56693257600062,927.0787113618563,2.9641701464860115,285.3075086025572,1.3814432566900625,1.4169001644858186,420.31255979605015,70.16132948882888,95000.0,0.6977460680154888,0.755762619827239,6.46581757577888e-08,1.4001452291610537,1004.4167849535459,1.3856677470371987,1031.3485813755358,1.3153513373433228,1197.1986784843866,1.330558141670294,1155.3394133141783,True,95.0,0.9836181282407426,3.0456107514156168,1.3450540780157354,4.972290140134606,0.932965808756801,S6,0.11842023468063623,V15_B10_N2.5at80,22.37071526248297,0.1,1.0,True,37.370715262482975
1e-06,0.0,355.84212786253306,355.8425734324286,0.00044556989547830494,1.3093038054669064,0.0164719413290145,0.16664409338109695,0.01327961402695693,4.10714475177019,4.234779064791781,98.2707844713407,288.1500000000577,416.1550607598989,497.2178830525283,395.347307721904,1021.6755429357988,123.80538117329642,829.7234244195076,3.1932966400589406,263.6072282443581,1.3499964287721495,1.2218681675946794,304.1017574069209,87.70166168598591,92500.0,0.6939555674867672,0.7465367524497463,1.3185708314413325e-09,1.4001452291610537,1004.4167849535459,1.3868439198407936,1029.0951741109134,1.3245739287940823,1171.3564357782225,1.3413146244801892,1128.0017343404718,True,92.5,0.9577334406554598,2.9762812319142595,1.3144356042370926,4.444561561360406,0.844380496395832,R4,0.1600134927462391,V15_B10_N2.5at80,22.37071526248297,0.1,1.2499999999999993,True,37.370715262482975
1e-06,0.0,265.4711238103802,265.47155366330236,0.0004298529221253779,1.2631195968158275,0.014495219365011386,0.1965667262226001,0.012113270483891613,3.8566476848865365,3.976497509418445,98.2707844713405,288.1500000000577,390.7735296988823,487.0733903279805,371.2348532139382,970.1894812858637,115.00600311617936,785.4161298335894,3.2279606555747855,241.7919527946491,1.3023768339277073,1.135024769994317,235.4372401278317,105.24199397580126,90000.0,0.692909517058334,0.7438157799675241,4.666678315038985e-12,1.4001452291610537,1004.4167849535459,1.387847507220053,1027.172416207177,1.3294915134408527,1158.178358948789,1.3465848208969298,1115.214287563908,True,90.0,0.9318487530701771,2.8712962827794075,1.2680703771973365,4.060840589988841,0.8274650317807477,R1,0.18553063610324005,V15_B10_N2.5at80,23.148625845189663,0.1,1.4999999999999996,True,37.370715262482975
1e-06,0.0,201.04021293966397,201.04062492567428,0.0004119860102795147,1.210617809982544,0.0127930064379892,0.229082642240252,0.011154411331576394,3.6038950962380385,3.7158903393109717,98.27078447134062,288.1500000000577,365.16345865356527,475.032845183478,346.905285720887,924.0746296445438,110.23756101376733,748.6913164138808,3.1468882523404402,217.522502287542,1.2482433131717539,1.0879637492310703,186.20444536413805,122.78232630747121,87500.0,0.6931853110012606,0.7486427318330345,3.879507414980745e-11,1.4001452291610537,1004.4167849535459,1.3890128796653385,1024.9474689440863,1.3340276720985456,1146.3405498649474,1.3511422433315727,1104.4756278664122,True,87.5,0.9059640654848945,2.751950350886889,1.2153628103121046,3.7802281808207163,0.8458817829720311,R1,0.1905657206171223,V15_B10_N2.5at80,24.25796959884463,0.1,1.75,True,37.370715262482975
1e-06,0.0,156.44435577302082,156.4447492623318,0.00039348931100334283,1.1562653974954489,0.01156238671621737,0.26606643603540464,0.01055531157485238,3.380849161979958,3.4859129925237813,98.2707844713407,288.1500000000577,342.5634043741508,464.9641329138938,325.4352341554433,892.7164433066589,107.28915540701,725.6605668598253,3.033253761024389,196.45229797523646,1.19220165007847,1.0588651517235041,151.80082516376046,140.32265863488576,85000.0,0.6900733722219853,0.754910629146195,5.263830054955887e-12,1.4001452291610537,1004.4167849535459,1.3899143846141222,1023.2488090181346,1.337217392462799,1138.218060675548,1.3540761107978063,1097.7089259396218,True,85.0,0.8800793778996118,2.628397616587061,1.1607973642705398,3.537573349788703,0.8666647373548465,R1,0.18772610052419259,V15_B10_N2.5at80,25.367313352499608,0.1,2.0000000000000004,True,37.370715262482975
1e-06,0.0,124.89039116990628,124.8907653868423,0.0003742169360263593,1.09963366776276,0.01078221551105295,0.31080033841021193,0.010350017298983482,3.184861899002701,3.2838351967840005,98.2707844713405,288.1500000000577,322.70506086256256,455.40853324105905,306.56980781943446,876.4136056049629,105.639241366153,718.0324106672953,2.9020447691103914,176.62772865172232,1.1338098294978731,1.0425817121291465,127.45040052758887,157.86299096350297,82500.0,0.6893342725922368,0.7542178682624376,3.840574555523244e-11,1.4001452291610537,1004.4167849535459,1.3907699439774133,1021.6367194984564,1.338861141016132,1134.1051011057841,1.3550544235572595,1095.4622254246603,True,82.5,0.854194690314329,2.4996635873797373,1.1039436672298972,3.3318025649031955,0.8952924525421507,S1,0.17065764660363825,V15_B10_N2.5at80,26.476657106154583,0.1,2.250000000000001,True,37.370715262482975
1e-06,0.0,100.99423050718778,100.99458513568912,0.00035462850134653135,1.0420731989570586,0.01016782024883216,0.3624380592036953,0.010299371639426768,3.001461758755796,3.0947356832928508,98.27078447134062,288.1500000000577,304.1221033286388,447.1272329774876,288.91599816220685,867.0929228915955,104.43164978163762,716.4369911928887,2.766555912564041,159.0028618602568,1.0744604050161817,1.0306636702589567,108.76283997499664,175.40332329291368,80000.0,0.683699758074103,0.7528074799065153,1.8934255590513134e-12,1.4001452291610537,1004.4167849535459,1.3915114075996842,1020.2396140762567,1.3397614783640475,1131.8605974895315,1.3552693103346378,1094.9780699840153,True,80.0,0.8283100027290463,2.368818368499841,1.0461575909358523,3.1289270939118112,0.9266992139939365,S1,0.15628902841506065,V15_B10_N2.5at80,27.586000859809555,0.1,2.5,True,37.370715262482975
1e-06,0.0,90.67017431375062,90.67050824710586,0.00033393335524401304,0.9812606669128237,0.00974891660970573,0.3870743611178667,0.01048704328524455,2.8268295835314663,2.914676609562785,98.27078447134058,288.1500000000577,286.42755690200215,438.84626388835534,272.106179056902,866.8575485515425,103.99869322155048,724.2922202232413,2.616438443868028,141.85700399337443,1.0117578445092013,1.026390707045611,103.67682025952247,175.40332395215634,77500.0,0.6790171241838184,0.7508475131000613,3.7612042154336e-09,1.4001452291610537,1004.4167849535459,1.3922000537224328,1018.9518656534387,1.3396533517709763,1132.1270979374783,1.3542728746740542,1097.256953192889,True,77.5,0.8024253151437636,2.2305806294566133,0.9851067049848673,2.953562559396895,0.9634043784468187,S1,0.12695980593625555,V15_B10_N2.5at80,28.695344613464528,0.1,2.5,True,37.370715262482975
1e-06,0.0,81.22029373332978,81.22060711484656,0.00031338151677738293,0.9208692432848551,0.009401417540068804,0.41670747036905786,0.010776468632091493,2.6608802364430426,2.7435701929790914,98.27078447134052,288.1500000000577,269.61279511624247,430.9334115851865,256.1321553604303,870.7879123544179,103.74807569807619,736.0786293891515,2.468789455968481,126.08857008419433,0.9494894802947175,1.023917296191977,98.9336198755796,175.40332329507885,75000.0,0.6678634785302248,0.7470814059155848,1.343069548041832e-11,1.4001452291610537,1004.4167849535459,1.3928174887265214,1017.8054249931905,1.3390906710054455,1133.531641162007,1.3527829238747981,1100.6882103294458,True,75.0,0.7765406275584809,2.0933001450021984,0.9244785779789587,2.7682385385089563,1.0005018565364747,S1,0.10660431740240117,V15_B10_N2.5at80,29.804688367119503,0.1,2.5,False,37.370715262482975
