MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok,max_igv
1e-06,0.0,685.5678165312655,685.5682940226085,0.0004774913428914076,1.403104739951319,0.024238560573590313,0.1272796300538499,0.01641120002610048,5.247867820331728,5.410951433048642,98.27078447136782,288.1500000000577,531.738442062162,539.7898201253593,505.15151995905387,1169.0302887912528,161.2067095684251,956.5816731096032,3.133563865371493,359.16691638338784,1.4467126576872313,1.5909918047026355,490.52874137781686,70.16132931708175,100000.0,0.6988685154302999,0.7526539850472209,1.7740626452888818e-12,1.4001452291610537,1004.4167849535459,1.3824348093476893,1037.6461019280625,1.3120994722837054,1206.6794646817318,1.3277049430659327,1162.8975373530764,True,100.0,1.035387503411308,3.1895074974127606,1.4086041902310573,5.616680967200904,0.8960907811314974,S6,0.10633111969941589,V0_B0_N1.6,22.37071526248297,0.0,1.0,False,22.37071526248297
1e-06,0.0,630.2233918030677,630.2238567964938,0.00046499342610409946,1.3663797049431403,0.022234059796003777,0.1270067349239638,0.015458628908047606,5.011119330535744,5.166845707829995,98.27078447136778,288.1500000000577,507.74998095097305,528.5035874039805,482.3624819034244,1126.2394770308483,155.66221637785523,921.5940102176942,3.0987769102075178,333.79864496426114,1.408846223708695,1.5362717297686481,463.4837054813637,70.16132931710263,97500.0,0.7073091787586876,0.7536772758076064,3.604426684286347e-11,1.4001452291610537,1004.4167849535459,1.3836319046678307,1035.3103509106081,1.3155571588526351,1196.60625848108,1.331325969808813,1153.3311791954595,True,97.5,1.0095028158260253,3.106024938223777,1.3717352119388906,5.312671758061298,0.8605984854806883,S6,0.1114420379622858,V0_B0_N1.6,22.37071526248297,0.0,1.0,True,22.37071526248297
1e-06,0.0,572.6875274705166,572.6879772639439,0.00044979342739140507,1.3217146224059566,0.02028723922018008,0.12752863942267065,0.014581723567594407,4.7558784422213325,4.9036729112426425,98.27078447136772,288.1500000000577,481.88778377881,517.9254409410548,457.79339458986954,1086.1715909269124,150.1980869843071,888.976925658496,3.04793092762693,308.410814645274,1.3627929687924374,1.4823447864767922,435.7793078604533,70.16132931727292,95000.0,0.7101779195611502,0.7558336263300942,3.7263032651914956e-11,1.4001452291610537,1004.4167849535459,1.3847538936123807,1033.1211445493195,1.3189259034483034,1187.0143384328778,1.3348169789405326,1144.3044748631175,True,95.0,0.9836181282407427,3.0044932338765675,1.3268950652075246,5.042550670694048,0.8350963193229367,S6,0.10222937791954978,V0_B0_N1.6,22.37071526248297,0.0,1.0,True,22.37071526248297
1e-06,0.0,499.7780240139145,499.7784568008916,0.00043278697713431714,1.2717412955159377,0.018158060924880034,0.13079610584827986,0.013564203615514228,4.474129083168318,4.613167862273617,98.27078447136782,288.1500000000577,453.3396247237312,507.1331007596151,430.67264348754463,1040.4980965275574,141.74993005619137,850.7287433357748,3.0382564796809475,282.5821263472383,1.3112664914739713,1.3989676834192188,395.64051849121495,72.0748201166378,92500.0,0.710623919284637,0.755726859479675,7.315425188039046e-13,1.4001452291610537,1004.4167849535459,1.3858629999828898,1030.974493874714,1.3229511822284277,1175.8041036214606,1.3390784140739291,1133.5421789552256,True,92.5,0.9577334406554598,2.890894942709859,1.2767258685305096,4.713420500188504,0.8632835938612538,R1,0.10039970078206739,V0_B0_N1.6,22.37071526248297,0.0,1.0272727272727271,True,22.37071526248297
1e-06,0.0,434.41704929787227,434.4174615425181,0.00041224464577943967,1.211377808464751,0.016519821105856737,0.136899221789764,0.012955355415048914,4.197127217423951,4.327557840504454,98.27078447136799,288.1500000000577,425.2725038315919,497.9918158099277,404.0088786400123,1010.563187460441,134.85629413676062,827.6020065457885,2.995847403535339,257.7791382167351,1.2490269320935903,1.3309325594560726,361.25230234559984,73.98831170246461,90000.0,0.7039388659054461,0.7554433140430675,2.6889147055016193e-08,1.4001452291610537,1004.4167849535459,1.386767348784032,1029.2418711897008,1.3256686173728673,1168.393562195325,1.3417404958866264,1126.9531176934092,True,90.0,0.9318487530701771,2.75367796308051,1.2161257875984106,4.41469709294617,0.9127399617155265,R1,0.08445466160689219,V0_B0_N1.6,22.37071526248297,0.0,1.0545454545454545,False,22.37071526248297
1e-06,0.0,374.0319504964666,374.03233913972406,0.0003886432574449368,1.1420253053574771,0.01514202267895717,0.14573963954654395,0.012595974430274588,3.91428338568502,4.035924306834394,98.27078447136782,288.1500000000577,396.6134476996773,489.23546015429827,376.7827753146934,989.8254928086549,129.17063118449673,813.8295202505209,2.916938408209276,232.73514528467763,1.1775189817383915,1.2748192440189554,330.0429786036051,75.90180171575166,87500.0,0.6937615330407018,0.7538141888348778,7.297961194835006e-13,1.4001452291610537,1004.4167849535459,1.3876336151422883,1027.5822087856668,1.3275553589939688,1163.3131345578788,1.3433585849608873,1123.001847360049,True,87.5,0.9059640654848945,2.596027345612949,1.146501458281908,4.102993883740267,0.9708310613331365,R1,0.06257740491706953,V0_B0_N1.6,22.37071526248297,0.0,1.0818181818181818,False,22.37071526248297
1e-06,0.0,318.29140408551194,318.29176442228857,0.0003603367765900898,1.0588469230683357,0.014139381686539111,0.15992192506042532,0.01268588717553959,3.623109758299153,3.7357021194032454,98.27078447136795,288.1500000000577,367.11037782510874,481.88698242456366,348.7548589338533,986.6951621666275,124.11130642169073,817.2885418985594,2.810016822713115,207.78070679875617,1.0917554495677104,1.2248874243309547,302.894043933656,77.8152931838802,85000.0,0.6717179841735754,0.7518038502181209,2.405543301795823e-08,1.4001452291610537,1004.4167849535459,1.388360603168856,1026.1893887647186,1.3277497625811037,1162.7973388506223,1.342945397348945,1124.0022780126974,True,85.0,0.8800793778996118,2.406948037148002,1.0629970594348255,3.787732501964793,1.0438489421017125,R1,0.03356476216796267,V0_B0_N1.6,22.37071526248297,0.0,1.1090909090909091,False,22.37071526248297
1e-06,0.0,262.3756726611816,262.37599781421955,0.00032515303792455034,0.9554597701371589,0.013323467284946149,0.18280842022935942,0.013247333185867,3.2940124654999012,3.396377744428424,98.27078447136789,288.1500000000577,333.7647053060762,473.7169902895279,317.07647004077245,1000.1175028215175,119.14748834331476,837.799768917445,2.661209853850546,179.48736057524175,0.985155066482291,1.1761315341550276,276.5473470257591,79.6940546445503,82500.0,0.6419008013468976,0.7492865845586926,1.3481767231612884,1.4001452291610537,1004.4167849535459,1.3891307174823555,1024.725446909335,1.3262910241094363,1166.7071483292002,1.340550120543319,1129.8945993482387,False,82.5,0.854194690314329,2.1944944317578194,,,,,,V0_B0_N1.6,22.37071526248297,0.0,1.1363636363636365,False,22.37071526248297
1e-06,0.0,214.15096742491357,214.15125546921402,0.0002880443004609386,0.8464160226348213,0.012910634331432245,0.21703513251441406,0.014490631423399108,2.9792918102821417,3.071876777814349,98.27078447136782,288.1500000000577,301.87574075519376,463.62171955656714,286.7819537174341,1036.3724602602877,115.36574285173302,880.5969058669399,2.485850189392908,150.26656595619315,0.8727222841949511,1.139826875935163,254.48487547617543,81.53109303019068,80000.0,0.6141622607995384,0.7437434958697249,6.518623789625754,1.4001452291610537,1004.4167849535459,1.3900346058561652,1023.0222992631996,1.3226354759408012,1176.6736559845685,1.3356580993960545,1142.1709541231266,False,80.0,0.8283100027290463,2.044217722579534,,,,,,V0_B0_N1.6,22.37071526248297,0.0,1.1636363636363636,False,22.37071526248297
1e-06,0.0,171.8936443130262,171.89389601525875,0.00025170223255333024,0.7396251278889143,0.012542839569236082,0.26268698083462577,0.016110455339429623,2.6715563762658863,2.754578106296962,98.27078447136778,288.1500000000577,270.6945513934571,451.7849197650577,257.1598238237842,1084.1368621900797,112.21166062961547,937.029181430806,2.2917388654696844,122.35653726189707,0.7626123724003347,1.1100068874584874,233.389409946579,83.49029405078558,77500.0,0.5848181222231548,0.7388329970383815,9.98004202505613,1.4001452291610537,1004.4167849535459,1.3910944127758924,1021.0253559868316,1.3180434916475228,1189.5066754088393,1.329568124536154,1157.9598007370457,False,77.5,0.8024253151437636,1.8942088584077503,,,,,,V0_B0_N1.6,22.37071526248297,0.0,1.190909090909091,False,22.37071526248297
