fuselage friction+form,wing friction+form,htail friction+form,vtail friction+form,nozzle base annulus,leakage+protuberance,wave,MN,alt_m,total_cm2
41.29861610859748,15.292529475872701,1.59062391475047,2.313122637860937,0.8110322952866414,3.065296221618411,0.0,0.3,0,64.37122065398664
35.21777238948884,14.943352615873556,1.5400804451582029,2.240768418294056,0.8116850767128634,2.737682947276376,0.0,0.7,300,57.491341892803895
35.274160880561446,15.718896532670152,1.623428715047167,2.3617604388298283,0.8374869958565476,2.7907866781482573,0.005236302674168549,0.9,5000,58.611756543787564
34.18614604505425,15.494256211137222,1.5984076811063737,2.3255071773362985,0.9095106331769657,2.725691387390556,14.526622755261847,1.0,5000,71.7661418904635
33.97424141502462,15.447351962050673,1.5932309295844989,2.3180029303403633,0.9258323518687472,2.712932979443446,26.103746740457566,1.02,5000,83.07533930876991
33.659571478854126,15.375846577477688,1.5853650795485685,2.3065985644249585,0.9455458578294883,2.6936463779067417,40.46072045967853,1.05,5000,97.02729439572009
