case,arch,rpm,level,eta_c,eta_t,W,TSFC_dash,Fn,D_engine_mm,D_comp,D_comb,D_turb,D_engine_comb_hi_mm,L_engine_mm,dry_mass_kg,dry_mass_comb_hi_kg,CDS_nom,CDS_hi,drag_nom,drag_hi,margin_nom,margin_hi,TOGW,fuel
ax0_opr5_t1150_cap_blk,axial,80000,tool,0.8284845256878292,0.9306082325236724,1.0584780912262672,0.1304417661038051,500.0000001333663,136.22480873076572,100.4647826286729,136.22480873076572,119.2057893655992,146.35446997698497,464.08469394678934,3.8194635749916195,3.969973182930814,60.685177250625834,64.36849065671419,239.30362565450446,253.79437113524403,1.0893958408103823,0.9700988556082759,15.057691483131578,1.506564258033517
ax0_opr5_t1150_cap_blk,axial,80000,fielded,0.7304019747877586,0.75,1.3141487621988515,0.15509304366261387,500.0000005321858,141.9487329758713,111.31418883770509,141.9487329758713,132.2991143679432,152.51360906048538,501.3912308497452,4.626456053880313,4.78963953790233,62.097412601785564,67.01141747598129,244.94366046540466,264.2761434969548,1.0412857372269277,0.8919604089725461,16.207600530391847,1.791279307366601
