case,arch,rpm,level,eta_c,eta_t,W,TSFC_dash,Fn,D_engine_mm,D_comp,D_comb,D_turb,D_engine_comb_hi_mm,L_engine_mm,dry_mass_kg,dry_mass_comb_hi_kg,CDS_nom,CDS_hi,drag_nom,drag_hi,margin_nom,margin_hi,TOGW,fuel
ax0_opr4_t1150_cap_blk,axial,70000,tool,0.8373328206420043,0.9361911844322551,1.0568324458867164,0.13748537226169155,500.00000051305074,163.57608359128292,103.18337851852095,163.57608359128292,135.5780449874988,175.78538114269801,530.2341976087953,4.782420936544195,4.995214551853817,69.46864710425204,79.61518938089765,273.9631043855672,313.88122848475456,0.8250632749779554,0.5929592315117886,16.381912308252183,1.5879158508506546
ax0_opr4_t1150_cap_blk,axial,70000,fielded,0.7382027386012631,0.75,1.2615760670876859,0.15871049669936882,500.00000019952495,169.1387115355318,112.22700531704857,169.1387115355318,147.70412596086635,181.7709598665413,564.5097671716151,5.642923695688068,5.870267494174413,72.10831580177583,83.62332951380799,284.4415884942203,329.7434986255901,0.7578301501071973,0.5163301241224894,17.5450226587947,1.8330598310312105
