MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,comp_RlineMap,comp_NcMap,comp_WcMap,SMN,N_pct,case
1e-06,0.0,684.2722273814638,684.2726935287453,0.0004661472814683318,1.3697703003013078,0.025609368814589403,0.13473252901893132,0.017761299371513835,4.237172309432742,4.370598183139554,98.23141852038316,288.1500000000577,429.33005931240785,501.1699669497764,407.86355634678745,1183.220336548974,160.42978095128672,1005.49050366824,2.5423182275031095,295.96259793538604,1.412908189341116,1.5833240898289598,500.8512934575775,70.76775476194514,100000.0,0.6990367197034706,0.7493104661727815,1.4525910003231192e-09,1.4001452291610537,1004.4167849535459,1.3864529391287066,1029.8442455324237,1.3103014939503472,1212.012087091043,1.3228403039322907,1176.0977505728736,True,2.3109107898250696,1.035387503411309,2.5167501441635824,0.318804801834341,100.0,SLS
1e-06,0.0,551.2851075760468,551.2855361586194,0.0004285825726350046,1.2593866843392496,0.021245181381653946,0.1387352060175212,0.0160259930993001,3.768990853776217,3.887673989823946,98.23141852038341,288.1500000000577,381.89173076520484,480.73254212128046,362.79714422694457,1105.622640032456,147.55147086510655,942.478074482309,2.4587836508835506,245.63777086487164,1.2990482852918204,1.4562246295210883,439.62861331980065,70.76775475780669,95000.0,0.701863331032594,0.7486270353719541,2.0055439845677222e-10,1.4001452291610537,1004.4167849535459,1.388474796043406,1025.9705985305593,1.3165905434830885,1193.6424237226715,1.3291603362706912,1159.0385202084951,True,2.092528189247752,0.9836181282407434,2.313936591188101,0.3367265653288747,95.0,SLS
1e-06,0.0,444.72022616085775,444.7206192806987,0.0003931198410004148,1.1551797126550933,0.01780559644380862,0.1441358935955516,0.014643017390549226,3.357773730530339,3.463507899685657,98.23141852038337,288.1500000000577,340.2252940426758,460.398760327217,323.21402934054197,1039.0896879209308,137.32824307492206,891.2656107430357,2.353587449336305,201.27563742836048,1.1915595452843946,1.355328877939525,387.1664443643903,70.76775524484644,90000.0,0.7042835488503956,0.7478929015441257,4.514220384760181e-08,1.4001452291610537,1004.4167849535459,1.3903231399824652,1022.4786080353878,1.3223285009288277,1177.5206676148434,1.3345688467831942,1144.9408368589966,True,1.9470843291138744,0.9318487530701779,2.1224717076573953,0.3286411921366663,90.0,SLS
1e-06,0.0,358.23064416726487,358.2310026517771,0.00035848451220257533,1.0534040580186217,0.01511546416491281,0.15190121749684368,0.013631702714034277,2.999955300284019,3.0944219935857515,98.23141852038333,288.1500000000577,303.9694619306009,442.0504727956116,288.7709888340708,986.7038179956345,130.0372759055779,853.2857070022117,2.2206785463865906,163.78871450428576,1.0865786912829671,1.2833723907984218,342.34285227746506,70.76775475726816,85000.0,0.7064347887705126,0.7471550728044152,4.788383005225983e-11,1.4001452291610537,1004.4167849535459,1.391950024950311,1019.4161103341866,1.3271052959563299,1164.5190403932777,1.3387843073270942,1134.2724274017332,True,1.7942334246028804,0.8800793778996124,1.9354740092667289,0.34020674054807554,85.0,SLS
1e-06,0.0,286.26109090889344,286.2614155100275,0.00032460113409407107,0.953838004858958,0.012882848834470573,0.16201383030030644,0.012831011482454776,2.689623164289915,2.7743176950831425,98.23141852038327,288.1500000000577,272.52516261421727,424.47789336371824,258.8989044835064,942.0530377416513,123.82126968302333,822.857385223116,2.090908170674356,131.26079740307986,0.9838770252746474,1.2220249751059569,302.36009280037524,70.76775521682292,80000.0,0.7089674103737752,0.7461786539512962,4.0627060835517564e-08,1.4001452291610537,1004.4167849535459,1.393321199472472,1016.8701398849215,1.3313524530116536,1153.2847676612048,1.3422871064820043,1125.6051112842902,True,1.6773738561555493,0.828310002729047,1.7525361265046797,0.32707062059415937,80.0,SLS
1e-06,0.0,230.9700613869763,230.97035561443795,0.00029422746162652004,0.8645851954763135,0.011173153220013146,0.17414963372527986,0.012276980469420135,2.4249732195777347,2.50133409114708,98.2314185203832,288.1500000000577,245.70959596677116,408.4119809439659,233.4241161684326,907.3709317893281,118.99306671369213,801.5502911464713,1.9616614867996613,104.85415912444495,0.891813395868535,1.1743741588966763,269.29132038621884,70.76775475708789,75000.0,0.7109542425065812,0.7451288670319625,1.8960536281477588e-13,1.4001452291610537,1004.4167849535459,1.3945658188729009,1014.5601602601141,1.3347413190241573,1144.5236921283818,1.3448254283488255,1119.4555663781002,True,1.6635955236098747,0.7765406275584815,1.5885473023416223,0.354603201942991,75.0,SLS
1e-06,0.0,185.1486051801099,185.14887045340208,0.00026527329218897213,0.7795035851309376,0.009715672320957509,0.18890998569188502,0.011840726432783801,2.1879365495321634,2.2568332864164558,98.23141852038316,288.1500000000577,221.69193508870663,393.30138678860635,210.60733833427128,877.7260713615483,115.49058375643924,784.7223891505632,1.8235888284920785,82.60980432221324,0.8040523281969205,1.1398072249513014,239.53228786450936,70.76775475827445,70000.0,0.7127726293156366,0.7448613626192271,2.225839399681454e-10,1.4001452291610537,1004.4167849535459,1.3955449178618888,1012.7646570010903,1.3377200409216101,1136.9646222853735,1.3468433595186098,1114.6002867468962,True,1.6277091475503178,0.7247712523879161,1.4322224389271305,0.35984450966672066,70.0,SLS
1e-06,0.0,144.2326997603087,144.23293484682236,0.0002350865136792497,0.6907999622456014,0.008390444983858894,0.20942270367322266,0.01153868438086572,1.984806664264076,2.0473069696514656,98.2314185203834,288.1500000000577,201.109867775531,379.06348753480876,191.05437438675446,853.7454551066071,112.24809045030756,772.9809460550551,1.7020723793188675,63.25079519298872,0.7125551807033945,1.1078061978363978,210.62160004130348,70.76775489055863,65000.0,0.715066937320885,0.7427946587942127,4.2095683030034314e-09,1.4001452291610537,1004.4167849535459,1.3964674620902087,1011.0728614608585,1.3401614643711701,1130.8536557839611,1.3482929032948172,1111.1740036652802,True,1.5493926553708857,0.6730018772173507,1.2692426636768743,0.34852253809704714,65.0,SLS
1e-06,0.0,111.96832642642929,111.96853384422073,0.00020741779144984395,0.6094956289075524,0.007299034115362217,0.23467817778422745,0.011376754944120953,1.806459461753988,1.8633437266359918,98.23141852038333,288.1500000000577,183.03889745851083,365.75134683042427,173.8869525855853,835.7751118792563,109.7886544433312,766.6819727267563,1.5838335342322574,47.611232720246825,0.628690347032392,1.083533371137555,185.34705792874553,70.7677547572292,60000.0,0.7172739223362781,0.7421871856550734,2.3040625346714608e-12,1.4001452291610537,1004.4167849535459,1.3972015740870536,1009.7348979173629,1.3420199494104097,1126.2852394142094,1.3490703215114728,1109.3392786718282,True,1.4727354768126606,0.6212325020467853,1.1198579875713675,0.34440448186948136,60.0,SLS
1e-06,0.0,86.75626799962896,86.75645021066799,0.00018221103902172744,0.5354257754176366,0.006406362300596429,0.26583559682679964,0.011366737398511385,1.6532010738611238,1.7052593291277103,98.23141852038327,288.1500000000577,167.51004284533212,353.5279184360548,159.13454070306548,824.5726515628231,107.85425468129299,766.2922024032011,1.4754590922101742,35.22240618679617,0.5522878271674355,1.0644422664500868,163.4809308100944,70.76775476796553,55000.00000000001,0.7190641896917193,0.7385699054276009,1.0130318961072729e-09,1.4001452291610537,1004.4167849535459,1.3978190653386766,1008.6137685798622,1.3431165010997475,1123.591185150469,1.3491184442173152,1109.225799017815,True,1.404626337700058,0.5694631268762198,0.983765597183477,0.3123081134139818,55.00000000000001,SLS
