case,arch,rpm,level,n_ax,pi_a,pi_c,eta_ax,eta_cc,U2,stress_MPa,stress_factor,eta_c,eta_t,W,TSFC_dash,Fn,D_engine_mm,D_comp,D_comb,D_turb,D_engine_comb_hi_mm,L_engine_mm,dry_mass_kg,dry_mass_comb_hi_kg,CDS_nom,CDS_hi,drag_nom,drag_hi,margin_nom,margin_hi,TOGW,fuel
ax68000_opr4.5_t1150_ax1_pa1.5_cap,axicentrifugal,68000,tool,1,1.5,3.0,0.8618793492731158,0.8440467371803925,449.1079618532525,368.57781221329304,1.2209090864633725,0.8366956996628736,0.9342006194209229,1.054060905309626,0.1335742065245762,500.00000006178345,176.28523297001743,176.28523297001743,148.56057941662522,139.4303404269966,176.28523297001743,484.7795216631208,5.968024864703918,6.10798475553416,75.82130694597848,89.29718069743517,299.06718496923605,352.0834328780229,0.6718651366354909,0.4201179418601195,17.6538850561553,1.5427430287639536
ax68000_opr4.5_t1150_ax1_pa1.5_cap,axicentrifugal,68000,fielded,1,1.5,3.0,0.8618793492731158,0.8440467371803925,482.30195650558676,425.07515952560505,1.0586363138749668,0.7281534828954348,0.75,1.2941370000608585,0.15718487221670954,499.9999374813031,194.6836470000675,194.6836470000675,154.15716212725633,153.9980418284755,194.6836470000675,518.1086261263038,7.395279409155616,7.548104853294439,87.23610828656086,106.93603933488234,344.14620167095336,421.6488888811924,0.45287071324229045,0.1858205978154197,19.545810255750617,1.8154390866162426
