WS_Pa,S_m2,TO_cond,V_LOF,TO_sls,TO_adrpy_sls,CLIMB_cond,CLIMB_sls,CLIMB_adrpy_sls,DASH_nom_cond,DASH_nom_sls,DASH_hi_cond,DASH_hi_sls,DASH_adrpy_sls,TURN_cond,TURN_CL,TURN_sls,CEIL_cond,CEIL_sls,CLa_low,CL_rot,ADRpy_CLa
500.0,0.4903325,0.7752188415388364,42.400845155771776,0.7982757301265495,1.02480174276349,1.06509269592142,1.3669910186208627,1.67038884046883,2.3927859964289873,3.137626926357631,2.7018964948416997,3.54295921453008,4.827393843402499,0.9981804030459079,0.04595628259889978,1.433811331864262,0.5469806762160413,0.9732671091958321,2.623262120620712,0.5494147337721608,2.873174447425566
520.0,0.4714735576923077,0.8028104625064119,43.24054736842129,0.8271752123407692,1.0618149735884774,1.0442652708072682,1.340260102916466,1.6377251121195502,2.3169463669059267,3.0381794772202366,2.645064323583308,3.4684359804883305,4.725853583009944,0.9734832308836093,0.04785332548956677,1.3983356951925234,0.5333453825830021,0.9490052231835687,2.6232621206207116,0.5494147337721607,2.873174447425566
540.0,0.45401157407407405,0.830402083473987,44.06425085619446,0.8560991603768493,1.0988476533554226,1.024988869422383,1.315519845410829,1.6074938600595083,2.24673182678238,2.9461081294096734,2.5924492818529727,3.399442609618179,4.63184793586384,0.9506787628025879,0.04975040184065417,1.365578786068751,0.5207337942784005,0.9265648617132128,2.6232621206207116,0.5494147337721607,2.873174447425566
560.0,0.437796875,0.8579937044415623,44.87283666445196,0.8850471891580537,1.1358991879962255,1.0070973107575398,1.2925569614312238,1.5794344619932277,2.181539687908401,2.8606225863552117,2.5435995343441187,3.3353866165798145,4.544569621973497,0.9295642240351977,0.05164750806711694,1.335249333737899,0.5090362296673404,0.9057508633606619,2.6232621206207116,0.5494147337721607,2.873174447425566
580.0,0.42270043103448274,0.8855853254091377,45.667107825124354,0.914018932750713,1.1729690170499034,0.9904473353255494,1.271187584884989,1.553322243533578,2.1208503915340318,2.7810415579096657,2.4981255678614183,3.275757238149256,4.463322710312457,0.9099648092066602,0.05354464107839903,1.3070962433813724,0.49815813565216643,0.8863949855827655,2.623262120620711,0.5494147337721605,2.873174447425566
600.0,0.40861041666666664,0.9131769463767128,46.44779869819971,0.9430140428453629,1.2100566108398274,0.9749147849075771,1.2512523651628453,1.5289624868837075,2.064213653409314,2.7067745926121467,2.4556898043022573,3.220111812865724,4.387504060657789,0.8917290207640342,0.055441798196018494,1.2809019001196424,0.488017566249367,0.8683514182367699,2.623262120620711,0.5494147337721605,2.873174447425566
620.0,0.39542943548387094,0.9408082197455371,47.215582922436035,0.9720731575297308,1.2472140344988316,0.9607257494364941,1.2330414769217206,1.506709769727095,2.017980429839294,2.646149610945546,2.416842866810209,3.169172365182777,4.318097454134491,0.8751366702503424,0.05733156979028631,1.2570682322614077,0.4787664860415252,0.8518905586811597,2.623262120620711,0.5494147337721605,2.873174447425566
640.0,0.38307226562499996,0.9685117839720409,47.971080220299214,1.0012297662440781,1.2844841660591528,0.9480207589248922,1.2167352831157456,1.4867844858056964,1.986552269555185,2.604938302412117,2.3819217676038846,3.123380814525388,4.255705019918267,0.8603614314139644,0.05920784786698115,1.2358447091287608,0.470499506433283,0.8371807532073062,2.623262120620711,0.5494147337721605,2.873174447425566
660.0,0.3714640151515151,0.9962153481985447,48.71486225269791,1.0304089103711185,1.3217707560763226,0.9360924823198046,1.2014259611673175,1.4680773251956738,1.9570347841058349,2.5662324351584345,2.349123036500334,3.080372295579503,4.19710455431828,0.8465326571815301,0.06108413167369968,1.2159807114588477,0.46274463280899253,0.8233821607475039,2.623262120620711,0.5494147337721605,2.873174447425566
680.0,0.36053860294117646,1.0239189124250485,49.44745768081794,1.059610297313803,1.359073370742456,0.9248723861452395,1.1870255519283601,1.450480806591472,1.9292593845352368,2.529810940836288,2.3182594057257813,3.039901246723517,4.14196147186839,0.8335668501315097,0.0629604207048516,1.1973563014640645,0.45545668039757015,0.8104143820235984,2.623262120620711,0.5494147337721605,2.873174447425566
700.0,0.3502375,1.0516224766515523,50.169356562479756,1.0888336467030348,1.3963915971457037,0.9142997693253354,1.1734561487285518,1.433899732269821,1.9030767491966412,2.4954780160515457,2.2891650095377423,3.001750170521155,4.089979425441449,0.8213900557440955,0.06483671451262832,1.1798652490198576,0.44859562842972617,0.7982062062961099,2.623262120620711,0.5494147337721605,2.873174447425566
720.0,0.34050868055555555,1.0793916835120965,50.88101418692615,1.1181466890748466,1.4338122383017278,0.9048100939832885,1.1612766445296392,1.4190170390998016,1.8794829791968408,2.4645398343018434,2.2629073746533557,2.9673188998773643,4.04306573158782,0.81053063314788,0.06671524000853517,1.1642665024120857,0.44244565646400247,0.7872632869262287,2.623262120620711,0.5494147337721605,2.873174447425566
740.0,0.33130574324324324,1.1071624873125212,51.58285443330109,1.1474828891105668,1.4712499092990328,0.8958509513107947,1.1497780513886482,1.4049663822906726,1.8571965701923903,2.4353159768032864,2.238103132216629,2.9347934424927398,3.9987487684998855,0.8003178880136973,0.06859382451150224,1.1495966595077876,0.4366455794570053,0.7769429512595921,2.623262120620711,0.5494147337721605,2.873174447425566
760.0,0.32258717105263157,1.134933291112946,52.27527272319178,1.1768403437474628,1.5087021286687272,0.887369177480409,1.138892136301154,1.3916643848139176,1.8360882929459335,2.4076369870581327,2.214609539086964,2.903986621276576,3.956773501479083,0.7906870894081196,0.07047241346471059,1.135762739172903,0.431160405826701,0.7671829372138769,2.623262120620711,0.5494147337721605,2.873174447425566
780.0,0.3143157051282051,1.1627040949133707,52.95863862563905,1.2062188127939801,1.5461685512533274,0.8793280519154731,1.1285717703189606,1.379053457652449,1.8160675219376254,2.3813840290853525,2.1923257760868937,2.8747662334466835,3.9169598000587103,0.7815934860849885,0.07235100652583391,1.1227004595965886,0.4259659132784669,0.7579401449800935,2.623262120620711,0.5494147337721605,2.873174447425566
800.0,0.3064578125,1.1904748987137952,53.63329816334231,1.2356180649085946,1.5836488466841048,0.8716945260994798,1.1187745373918812,1.3670817706947846,1.797052694199604,2.356450150502016,2.171161105956698,2.8470132964990897,3.879145546818734,0.7729968022006148,0.07422960338677871,1.1103519675482,0.421040301770871,0.7491757847723738,2.623262120620711,0.5494147337721605,2.873174447425566
820.0,0.29898323170731705,1.2182541351366385,54.29957586091191,1.2650466335881614,1.6211539198875609,0.8644930696063174,1.109531842943934,1.3557876996647569,1.7790984329057333,2.3329069779146714,2.151172336839813,2.8208023021604878,3.8434322390897866,0.7649269449504926,0.07610746393808594,1.0987602224724151,0.4163998007777996,0.7409187344173386,2.623262120620711,0.5494147337721605,2.873174447425566
840.0,0.2918645833333333,1.2460856234762065,54.95777656958,1.2945498394558441,1.658741809104825,0.8579682313838787,1.1011575528167148,1.345554771587828,1.7627794390307305,2.311508108701257,2.1329790130874566,2.7969456503033947,3.81092679735994,0.7576822817625994,0.0779807427026332,1.0883538068158423,0.41220615477157296,0.7334567930674056,2.623262120620711,0.5494147337721605,2.873174447425566
860.0,0.28507703488372094,1.2739171118157748,55.60818709748436,1.324073240429884,1.696342712321723,0.851752023759239,1.0931793739921818,1.3358058700264925,1.7472240176581773,2.291110501467596,2.11563643997138,2.7742045758978535,3.7799413651462563,0.7508137438221667,0.07985402323403215,1.078487666885344,0.4082160584173449,0.7263570366903475,2.623262120620711,0.5494147337721605,2.873174447425566
880.0,0.2785980113636364,1.3017486001553427,56.25107767026135,1.3536166347816858,1.7339563480479006,0.845823403840055,1.0855702990136609,1.3265079933343433,1.7323801070265434,2.271645888351434,2.0990866117663844,2.752503016844899,3.750372305436276,0.7442956996471545,0.08172730541181573,1.0691249849781392,0.40441563435537636,0.7195947726811351,2.623262120620711,0.5494147337721605,2.873174447425566
