MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,N_pct,comp_RlineMap,comp_NcMap,comp_WcMap,comp_PRmap,comp_effMap,pwr_net_kW,conv,igv_deg,W_stack,PR_stack,eta_stack,stall_index,stall_row,SM_peak,SMW_peak,i_R1,i_R2,i_R3,i_R4,i_R5,i_R6,si_R1,si_R2,si_R3,si_R4,si_R5,si_R6,case,A8_scale
1e-06,0.0,21.799760901321825,21.799815917286306,5.5015964481363353e-05,0.16166400016670004,0.010725684069638902,1.77123330964418,0.06302825524328325,1.2765324727813088,1.3169145373559699,98.21762904407322,288.1500000000575,129.34422351277595,359.3295946536842,122.87701233713717,2309.0259438309313,101.33293642320963,2260.6185082490106,1.212606845063191,11.58113471855844,0.16677866261200464,1.0122665125874126,129.43983954029477,86.28293629442285,50000.0,0.3256727844055182,0.7210288352979958,5.375632331970629,1.4001452291610537,1004.4167849535459,1.3975259819095815,1009.1458966542879,1.1850672246808778,2092.0005228975006,1.190430903497432,2004.6828002054724,50.0,1.0,0.5176937517056545,0.6646064246483487,1.3190013846040833,0.3703872689930574,3.9830153226208616,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.3,1.3
1e-06,0.0,2597.838706403554,2597.8387141216676,7.718113399150468e-06,0.022679618499999995,0.024349122192123745,0.03374221797356986,1.0199318865314053,1.1891007954334532,1.2267170301402384,98.21762904407346,288.15000000005693,120.4852382083614,346.30016905653235,114.46097629794332,2500.0,51.13234166072984,2500.0,2.2385240452590205,1.3265773351532262,0.023397147404989112,1.000001,4265.144568591121,0.07514817320780309,45000.0,0.2908345668871801,0.22460629235132365,,1.4001452291610537,1004.4167849535459,1.3981841897429619,1007.9508414851117,0.25497594199078755,23940.32185961018,0.35058333135112374,28546.77466737381,45.0,1.0,0.4658533623030311,0.5828668242367412,1.2282099367591517,0.33076580579109666,318.6854669738941,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.3,1.3
1e-06,0.0,2597.8394608013264,2597.83946851944,7.718113399150468e-06,0.022679618499999995,0.024349122192123745,0.03374220817502208,1.0199318865314053,1.1891007954334532,1.2267170301402384,98.21762904407346,288.15000000005693,120.4852382083614,346.30016905653235,114.46097629794332,2500.0,51.13234166072984,2500.0,2.2385240452590205,1.3265773351532262,0.023397147404989112,1.000001,4265.295607602338,0.07514817288803452,40000.0,0.2908345668871801,0.22460629235132365,,1.4001452291610537,1004.4167849535459,1.3981841897429619,1007.9508414851117,0.25497594199078755,23940.32185961018,0.35058333135112374,28546.77466737381,40.0,1.0,0.4658533623030311,0.5828668242367412,1.2282099367591517,0.33076580579109666,318.6854669738941,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.3,1.3
1e-06,0.0,2597.8394608013964,2597.83946851951,7.718113399150468e-06,0.022679618499999995,0.024349122192123745,0.033742208175021174,1.0199318865314053,1.1891007954334532,1.2267170301402384,98.21762904407346,288.15000000005693,120.4852382083614,346.30016905653235,114.46097629794332,2500.0,51.13234166072984,2500.0,2.2385240452590205,1.3265773351532262,0.023397147404989112,1.000001,4265.295607610101,0.07514817288803455,35000.0,0.2908345668871801,0.22460629235132365,,1.4001452291610537,1004.4167849535459,1.3981841897429619,1007.9508414851117,0.25497594199078755,23940.32185961018,0.35058333135112374,28546.77466737381,35.0,1.0,0.4658533623030311,0.5828668242367412,1.2282099367591517,0.33076580579109666,318.6854669738941,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.3,1.3
1e-06,0.0,2597.8394608013964,2597.83946851951,7.718113399150468e-06,0.022679618499999995,0.024349122192123745,0.033742208175021174,1.0199318865314053,1.1891007954334532,1.2267170301402384,98.21762904407346,288.15000000005693,120.4852382083614,346.30016905653235,114.46097629794332,2500.0,51.13234166072984,2500.0,2.2385240452590205,1.3265773351532262,0.023397147404989112,1.000001,4265.295607610101,0.07514817288803455,30000.0,0.2908345668871801,0.22460629235132365,,1.4001452291610537,1004.4167849535459,1.3981841897429619,1007.9508414851117,0.25497594199078755,23940.32185961018,0.35058333135112374,28546.77466737381,30.0,1.0,0.4658533623030311,0.5828668242367412,1.2282099367591517,0.33076580579109666,318.6854669738941,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.3,1.3
1e-06,0.0,361.4133806688862,361.41384834286634,0.0004676739801303301,1.3742564929014827,0.015471523801146183,0.15411019254750358,0.010695199685800237,4.754624030865568,4.905032687704759,98.21762904407329,288.1500000000577,481.7606809700399,519.7801089055372,457.6726469215379,946.6504638616422,120.09868550608822,740.0403772335291,3.8108047976789625,323.31006021894825,1.4177346826481878,1.185285804145316,265.5156090412925,104.85433987747574,100000.0,0.7045476867630508,0.7559000400147806,1.4014323716029046e-09,1.4001452291610537,1004.4167849535459,1.3845571801994698,1033.5049721123053,1.3324247555821531,1150.4950069257993,1.3524027193232673,1101.5639891361793,100.0,2.843678240326487,1.0353875034113087,2.5298253154127117,4.930746896923808,0.8012812432328036,8.108009403214351e-10,True,21.37002019279793,1.112554464184701,5.124363271876806,0.8158191516709259,0.7847019935411538,S6,0.217262487143985,0.19743782852162384,-1.6506679132986122,-1.4991092142309554,-1.3450937542184036,-1.18211073397746,-1.0050287983411792,-0.809840842638387,0.7558887179097524,0.7605079741808574,0.7652021084264443,0.7701695589453718,0.7755667208814355,0.7815157240991379,SLS_A8x1.6,1.6
1e-06,0.0,309.9052382945343,309.90567597090023,0.0004376763659568937,1.286108728003572,0.013821758888903503,0.1605598287847017,0.01020961187693756,4.365802510293005,4.503911115165975,98.21762904407325,288.1500000000577,442.36347115685004,501.74255538447295,420.24529759900753,912.4381867030999,117.32613123698502,720.8831622635836,3.5818559187821624,278.64353362574417,1.3267981332200423,1.157922729242027,243.39610103700116,104.85434394354625,95000.0,0.714880418635893,0.7534386680090183,4.402116617444132e-08,1.4001452291610537,1004.4167849535459,1.386396282700047,1029.9527856764346,1.3357088128154868,1142.0553666338453,1.35483715483587,1095.9649711648701,95.0,2.729586683788166,0.9836181282407434,2.3675568827826923,4.526983983104832,0.8130326468590093,-1.22001581679714e-08,True,21.37002019279793,1.0411928298382873,4.597433465376897,0.8203105073243211,0.8177504172165418,R1,0.2077833013120618,0.25548281240349024,0.37902650476164723,0.06337922526151374,-0.3221069377717072,-0.7740398302958909,-1.3299156085712625,-2.0540842396895655,0.8177504172165418,0.8081300147965044,0.7963810397329187,0.782606879221162,0.7656647129809543,0.7435932613835938,SLS_A8x1.6,1.6
1e-06,0.0,257.57226366902256,257.5726633512083,0.0003996821857088754,1.1744631135014405,0.012411618319293733,0.17347297147985266,0.010039512750788989,3.9412211072547345,4.065898425419161,98.2176290440735,288.1500000000577,399.3429032787017,485.58260048584737,379.37575811476665,891.6026159238459,114.62481968382365,714.1219257721151,3.3097173819877836,234.93288627771324,1.2116203184068415,1.13126276952558,221.56200775391505,104.8543398668808,90000.0,0.7111410686675022,0.750907599124042,3.778743880885323e-13,1.4001452291610537,1004.4167849535459,1.3879949799259939,1026.889868892709,1.3376735959774095,1137.0715756300053,1.3557086471286806,1093.9882938355206,90.0,2.510758735670456,0.9318487530701779,2.1620320019607493,4.086087028142976,0.8087798886031122,2.2698794521876684e-13,True,21.37002019279793,0.9508080818217316,4.102277430774241,0.8128909396367504,0.9008684608179295,R1,0.1685931960770306,0.21484066373504662,3.106145724380468,1.9860586819802748,0.9280390435990142,-0.1345283198560807,-1.3116190878226561,-2.777497973669206,0.9008684608179295,0.8667300766366243,0.8344834033700298,0.802098123031088,0.7662223604055318,0.72154481779147,SLS_A8x1.6,1.6
1e-06,0.0,205.79088709719852,205.7912406074115,0.0003535102130105003,1.0387871170452567,0.01126035910773531,0.1969829342768743,0.010297914728453927,3.481696030232469,3.5918366470362493,98.21762904407346,288.1500000000577,352.78167938551496,469.9443436864117,335.1425954162392,887.4147880448224,111.97387993170153,724.3751355841159,2.993042624053569,191.13390255185806,1.0716518578084364,1.1050999414914013,200.08942778141426,104.85433986921821,85000.0,0.690251893978186,0.7475390319227097,2.932973138721818e-11,1.4001452291610537,1004.4167849535459,1.3894684812492049,1024.089002797991,1.3378760262004676,1136.5617544562783,1.3543933783599773,1096.9838536551547,85.0,2.1208337253754057,0.8800793778996125,1.9122703509867471,3.608903605275378,0.7850226551615216,-1.4170353002351573e-11,True,21.37002019279793,0.840969098837274,3.602966281598076,0.7875340184038222,1.008115733647056,R1,0.10978222950924299,0.14098192712347513,6.6249496604626685,4.2614776002456765,2.3622983220682485,0.6560687728509365,-1.0846813029269669,-3.149069934087059,1.008115733647056,0.9360810487170604,0.8781972331087105,0.8261942033014389,0.7731390454422786,0.7102199244076812,SLS_A8x1.6,1.6
1e-06,0.0,156.64382708751432,156.6441259209806,0.0002988334662623951,0.8781199056507424,0.010473229452600513,0.24069653257576154,0.011330534606885182,2.9981023339219033,3.0929448582065304,98.2176290440734,288.1500000000577,303.7817107371032,456.49252037949674,288.59262520024805,914.2606267408368,109.32444698079593,764.8834856191125,2.639781249027883,149.49434673876402,0.9059015199821635,1.078951984440809,179.98671068467578,104.85434027420247,80000.0,0.6448895088253559,0.744150972238172,3.96816886133127e-09,1.4001452291610537,1004.4167849535459,1.3906729040936725,1021.8195760683545,1.3347777316052367,1144.430785161974,1.3492922575414161,1108.8158655305895,80.0,1.4264325304345766,0.828310002729047,1.616503162807362,3.106726669082866,0.7334320686701217,-4.5542861328693375e-10,True,21.37002019279793,0.7108980209792165,3.0935689874818384,0.735306937188549,1.1450693626403214,R1,0.03737428809462484,0.046128057241364484,11.118424935400967,7.03716881815933,4.113960693495024,1.7208323486918502,-0.5335008497580773,-3.034557332504143,1.1450693626403214,1.020679485783843,0.9315849795320263,0.8586464205295088,0.7899381060074151,0.7137100774390576,SLS_A8x1.6,1.6
