MN,alt_m,T_K,P_Pa,V_mps,q_Pa,Fn_T4mode_N,Nmech_pct_T4mode,conv_T4,Fn_Nmode_N,T4_Nmode_K,conv_N,Fn_N,binding,T4_K,Nmech_pct,NcPct,W_kgps,Wf_kgps,TSFC_kgpNh,OPR,comp_PR,comp_eff,NPR,Vj_mps,Fram_N,CDS_allow_m2
0.9,1000,281.65,89874.52152060672,302.789060659397,50958.85370218401,647.1926506474252,101.51923913787319,True,563.9015521936429,1081.9421869812836,True,563.9015521936429,N,1081.9421869812836,100.0,96.82947962329067,1.511634516438466,0.02224558258961477,0.14201787062136279,3.5544574830636058,3.5544574830636053,0.7820340461773436,2.660792212012315,553.173932530941,457.7559303793976,0.011065820975668357
1.0,1000,281.65,89874.52152060672,336.43228962155223,62912.1650644247,681.4583566432451,102.15365162632611,True,551.2080851231939,1046.814222720422,True,551.2080851231939,N,1046.814222720422,100.0,95.28587450399958,1.620301505785224,0.02202729645743271,0.14386267136395497,3.3457307985441562,3.3457307985441567,0.7827488704635406,2.7970657498646063,543.7440644701865,545.1807410456199,0.008761550084291863
0.0,2000,275.15,79495.12784921733,0.0,0.0,571.3569757805703,102.19915733490488,True,553.8409973205172,1128.7063143342818,True,553.8409973205172,N,1128.7063143342818,100.0,105.60194214651759,0.9501403924894719,0.01627417180616989,0.10578310209794194,4.358677717274139,4.358677717274139,0.7640871373578332,1.9416829274802094,565.6108042687673,0.0003159990387974514,
0.3,2000,275.15,79495.12784921733,99.75824650122915,5008.193054500692,514.2265329168671,100.89384614466861,True,502.69949191163084,1134.9894340259252,True,502.69949191163084,N,1134.9894340259252,100.0,104.66355273783539,0.9954480399288722,0.017100033786211367,0.1224590891727286,4.309614638251416,4.309614638251416,0.7667553489171087,2.044149939232259,567.3038849445383,99.32025612535446,0.10037542212153185
0.6,2000,275.15,79495.12784921733,199.5164930024583,20032.772218002767,529.986354470011,100.72248730509186,True,515.0910422610684,1132.5140674476816,True,515.0910422610684,N,1132.5140674476816,100.0,101.99170446401979,1.138310811603014,0.01907329932880996,0.13330435254896175,4.116007143508319,4.116007143508319,0.7740718108784116,2.3281606584113343,566.5515886572183,227.14861413911626,0.025712419462253642
0.8,2000,275.15,79495.12784921733,266.0219906699444,35613.81727644937,573.3854840619991,100.38906017515824,True,556.8769883698005,1135.4720096240037,True,556.8769883698005,N,1135.4720096240037,100.0,99.4275117555873,1.2976290488162685,0.021372222554628652,0.13816337027639009,3.9143919760493615,3.9143919760493615,0.7803886077142946,2.65695463729254,567.3263928618453,345.25384701704326,0.01563654308795623
0.9,2000,275.15,79495.12784921733,299.27473950368744,45073.737490506224,595.4447869172557,100.94890857652837,True,550.1041776601634,1109.6012971782166,True,550.1041776601634,N,1109.6012971782166,100.0,97.96383699383408,1.3761924802542282,0.021470128511729837,0.14050513726044533,3.7146354958214176,3.7146354958214176,0.7816743812230841,2.787355801062695,560.6470617349568,411.92644156415207,0.0122045387910428
1.0,2000,275.15,79495.12784921733,332.5274883374305,55646.58949445213,630.9447892199786,101.85278451277163,True,540.0011242722173,1075.1068669028039,True,540.0011242722173,N,1075.1068669028039,100.0,96.4020678035086,1.4727603730809973,0.021324717802165712,0.14216449000243336,3.4994673748836647,3.499467374883665,0.7824289410427376,2.921693454266309,551.3720821718417,489.8127328880272,0.00970411896179288
0.0,3000,268.65,70108.42732351946,0.0,0.0,520.3897680167228,102.8385686017194,True,491.75728781193067,1104.257094080309,True,491.75728781193067,N,1104.257094080309,100.0,106.87187391859318,0.8521701763995464,0.014185513901903875,0.10384767352130934,4.39387961911881,4.39387961911881,0.7600745887384606,1.9475976537252548,559.0727286339302,0.0002800603176301275,
0.3,3000,268.65,70108.42732351946,98.57288569885738,4416.830921381725,471.85781947775774,101.7307749195877,True,457.9951644141488,1130.0713215700305,True,457.9951644141488,N,1130.0713215700305,100.0,105.92145239426816,0.89534058353668,0.015408897079336101,0.12111924763643761,4.378661582694592,4.378661582694592,0.7632642038941724,2.0798728896439864,566.0505533794407,88.27439934774037,0.10369316203547892
