MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,comp_RlineMap,comp_NcMap,comp_WcMap,SMN,N_pct,case
1e-06,0.0,63.98496756276153,63.985121780733564,0.00015421797203003652,0.4531683574213718,0.005644999743654996,0.3176058354210238,0.011833901614374575,1.5137083129225963,1.5613740294523075,98.2314185203833,288.1500000000577,153.3759857539869,341.9817211867371,145.70718646628754,832.1913886842103,106.14281354022037,784.4540507336379,1.372746600607823,24.532399694074428,0.46743989354278875,1.048482236561846,142.39130337108014,70.75881137447242,50000.0,0.7234903393209253,0.7377842750544884,0.15776269781613894,1.4001452291610537,1004.4167849535459,1.3984023448868406,1007.5547546882495,1.3420575022345995,1126.1898191982991,1.346876561837178,1114.5218729480443,False,1.0,0.5176937517056543,0.9604344667628273,,50.0,SLS
1e-06,0.0,46.964049357120764,46.9641797868803,0.00013042975953391978,0.3832668729124445,0.00495311180546269,0.3796777054737102,0.012277231735247035,1.4006583830638961,1.4447642288679556,98.23141852038324,288.1500000000577,141.92123962920692,332.032820745365,134.82517764774656,840.330657440446,104.76282136282254,801.5640215972597,1.28695634475908,16.91001145203953,0.39533701622968087,1.0345630472034664,123.5205618101901,70.73505831113785,45000.0,0.7250437015644746,0.7364545738653544,0.17503994803358686,1.4001452291610537,1004.4167849535459,1.3987854430058837,1006.8633098285779,1.3409637234759417,1128.881147941876,1.3448240629640127,1119.4591079881309,False,1.0,0.4659243765350889,0.8377338518363631,,45.0,SLS
1e-06,0.0,37.328709567247216,37.328820684934456,0.00011111768723678956,0.3265184929013991,0.004869602979652449,0.4696270224709404,0.014168027022184029,1.2997338576103683,1.3406616539975786,98.23141852038322,288.1500000000577,131.69509602806534,322.4193180869781,125.11034122666206,903.1627298544327,104.07796441894335,873.4500235806202,1.2020828993451236,11.2478712059008,0.33680147137824834,1.0273905670668437,115.02701241739821,70.7474759873709,40000.0,0.7264433959971075,0.7330851111901293,0.16376047460927903,1.4001452291610537,1004.4167849535459,1.399133865485481,1006.235433508274,1.3338328124319454,1146.8490405363457,1.336539794130163,1139.9363995150102,False,1.0,0.4141550013645235,0.7201132396307821,,40.0,SLS
1e-06,0.0,34.956101255007916,34.9562054551177,0.00010420010977942421,0.3061912432791644,0.005029610602976276,0.5179810539689574,0.015605051345217886,1.2543478469977434,1.2938464666421117,98.23141852038316,288.1500000000577,127.09637376584023,317.82163011987996,120.74155507754821,952.3679386900948,103.91332106990768,927.012565101542,1.1619449155736186,9.13117968898431,0.3158340599431204,1.025672762843563,114.70436187604308,70.75509592216393,37500.0,0.7271171535838941,0.7298670141055364,0.143428027241914,1.4001452291610537,1004.4167849535459,1.3993004996352585,1005.9351496777758,1.3286017364565168,1160.516404212651,1.330757431507211,1154.8194990856525,False,1.0,0.3882703137792407,0.6668725529251412,,37.5,SLS
1e-06,0.0,33.74885707933843,33.74895451587661,9.743653818704386e-05,0.28631653873938556,0.005459376404549723,0.58235320414484,0.0181142437917045,1.2150876912673356,1.2533500334611658,98.23141852038334,288.1500000000577,123.11835168946025,313.8492733495187,116.96243410498724,1039.6388547780614,103.82294474714749,1018.1831399540152,1.1265567008317854,7.394108509076479,0.29533344549790114,1.0248498628539142,118.138279954241,70.74663717003949,35000.0,0.7277594270597981,0.7227725830176415,0.13107004895323748,1.4001452291610537,1004.4167849535459,1.39944446988678,1005.6757074286181,1.3199683057132598,1184.0738490863212,1.3216088413870455,1179.4975407586226,False,1.0,0.36238562619395803,0.6203531005886693,,35.0,SLS
1e-06,0.0,32.98449201284593,32.98458023380028,8.822095435282424e-05,0.25923661456544517,0.006374058355398592,0.6956787471669502,0.023358411186549292,1.1792163372911317,1.2163491132564028,98.23141852038327,288.1500000000577,119.48369881118677,310.4927814691569,113.50951387062743,1218.4193437923816,103.75754583861814,1200.5834703191697,1.0939880367561627,5.819274850399547,0.2674006989463953,1.024288158964539,126.87034628533007,70.73540948772826,32500.0,0.7283328902992563,0.7136128764747365,0.140154735511111,1.4001452291610537,1004.4167849535459,1.3995661193276994,1005.4564884981289,1.3044684293010225,1229.7244276367012,1.3055631306468978,1226.3346738774922,False,1.0,0.3365009386086753,0.5750261642881591,,32.5,SLS
1e-06,0.0,1599.109049258515,1599.1090569766282,7.718113399150031e-06,0.02267961849999871,0.13256805465924085,0.29844430997032945,5.5529881124890155,1.1464542685130787,1.1825553876723653,98.23141852038259,288.15000000006086,116.16409320997741,307.2220704503057,110.35588854947854,2500.0,108.57510521820387,2500.0,1.0164013963209688,0.4344697490850275,0.023393862973034283,1.5705511352631827,10979.339803487766,-1.935154543475187,30000.0,0.7288432189368166,0.6268143307602613,,1.4001452291610537,1004.416784953546,1.3996846598101325,1005.2428720804394,-3.9947979210222577,125256.94056184309,-3.985828214499776,125756.42203836172,False,1.0,0.3106162510233909,0.5307933824198362,,30.0,SLS
1.02,5000.0,500.00000050671093,933.5556309386754,433.5556304319645,1.32575431424505,0.022799944250699783,0.1641595984386755,0.01633782881596658,3.8778877690263123,3.9999999999987095,102.10455856552119,308.90466137184205,408.418234261953,520.3096502754908,387.9973225488553,1149.999999978029,149.324152297513,971.5062084496807,2.598356103678463,284.9845151388559,1.3621892492461831,2.764240912214457,565.6222223269574,70.76905595586312,100000.0,0.6999999999998026,0.7500000000000796,1.598829003556928e-09,1.3996236776143818,1005.3527653247414,1.384501091199616,1033.614466752595,1.313393142927811,1202.893508126437,1.326526858501512,1166.0691204481595,True,1.0016722409067949,1.0,2.443682697487331,0.00012516698430253825,100.0,dash
1.02,5000.0,382.93712960754317,793.3348544417142,410.397724834171,1.2549405798586108,0.0180666671458566,0.16984511737407296,0.013676610720881693,3.476566594408973,3.5860414756467,102.10455856552126,308.90466137184205,366.1511818685567,499.56000321834625,347.8436227751289,1038.0068544109727,133.12041872403427,873.0499913352515,2.612999764493134,242.9081901997218,1.2894293821699718,2.4642825827603083,537.14079653678,70.769055954214,95000.0,0.7027914175999457,0.749958833938419,2.684021920054559e-11,1.3996236776143818,1005.3527653247414,1.3866122665615093,1029.5390287148796,1.3230627497919214,1175.498279512535,1.336906929601321,1139.007107676846,True,1.3649573150421683,0.9500000000000001,2.3131560262894135,0.04875041024551541,95.0,dash
1.02,5000.0,281.01647859799016,669.2084275387475,388.1919489407573,1.1870383289697903,0.014267945671730052,0.18278146774342063,0.011418795886656249,3.1195698779826304,3.2178031586147817,102.10455856552129,308.90466137184205,328.5523710611024,480.9586265998327,312.1247525080472,939.1198976883754,119.01208747800668,786.8863691151322,2.6226306850195162,207.05305910578954,1.2196610131995564,2.2031136704246927,510.73717639914025,70.76905595691495,90000.0,0.7050089552316883,0.7496803400122326,3.305308072241823e-10,1.3996236776143818,1005.3527653247414,1.3884524752225667,1026.013392265975,1.3325693187548875,1150.124322306067,1.3469004263850592,1114.4605102632047,True,1.6196513175371674,0.9,2.187995916430118,0.10399288894163972,90.0,dash
1.02,5000.0,187.4823269914569,558.0027821764781,370.52045518502126,1.1330012978684312,0.01087311525839612,0.20878349206754668,0.009116899967290077,2.801541612645232,2.8897603845278477,102.10455856552134,308.90466137184205,295.0577084223471,462.38646511697993,280.3048230012297,835.5702149860042,106.55105691851684,696.244584644386,2.630708986918714,176.0910394080106,1.164138913790534,1.972439061232444,481.20045155862033,70.76905595423156,85000.0,0.7061860083122846,0.7497383317696409,3.022670043832874e-11,1.3996236776143818,1005.3527653247414,1.3901452071494962,1022.8139003321,1.3435934945129917,1122.452862499929,1.358357888184058,1088.0417236315857,True,1.608235354896952,0.85,2.0883927271309086,0.12332957121893262,85.0,dash
1.02,5000.0,106.79276260138595,461.5546008431314,354.76183824174547,1.0848135846140383,0.008101640983031476,0.2731075292787191,0.007094821675392489,2.519522033474927,2.59886018734032,102.10455856552139,308.90466137184205,265.3554722018916,444.71203055466503,252.08769859179702,740.4680634969188,95.59943029508274,614.2429752110112,2.6369163269455527,148.9982175083149,1.1146268856299688,1.7697060545067607,431.092904709362,70.76905595580523,80000.0,0.7062228507710661,0.7497085045270965,2.152932461999125e-09,1.3996236776143818,1005.3527653247414,1.391727671906485,1019.8321291988956,1.3548339045885387,1096.0036148015274,1.369170016480499,1064.5741864858821,True,1.7631738987013537,0.7999999999999999,1.9995712314390521,0.2086237195041336,80.0,dash
1.02,5000.0,48.82656829227146,388.1027042599334,339.27613596766196,1.0374604074023257,0.006168975106769734,0.4548406976184377,0.005648915669085907,2.2871347784287854,2.359155204744172,102.10455856552143,308.90466137184205,240.880500767956,429.85194650532077,228.8364757295582,668.5835606630923,87.48459511701323,554.1370453505759,2.6157345235864966,126.80782181690628,1.06597232858093,1.6194868230673074,379.57885891844717,70.76905595721001,75000.0,0.7054425042057471,0.748921596093647,6.310613844433755e-10,1.3996236776143818,1005.3527653247414,1.3929018886324986,1017.6487207864875,1.3638969900933686,1075.8659747387521,1.3770007599056668,1048.4418574055308,True,1.8670985034292842,0.75,1.9122879855314139,0.2697406530892479,75.0,dash
1.02,5000.0,-3.976156168509865,319.40717258513695,323.38332875364677,0.9888623585003823,0.004374376280424624,,0.004202462992630725,2.0551514859903977,2.1198669052825703,102.10455856552116,308.90466137184205,216.44807458153429,413.4522603392224,205.62567085245755,593.4337731956891,80.71509117445662,492.77253022706407,2.5475492607450656,104.37448956572084,1.016038687756792,1.4941719325865503,328.2167985303427,70.76905600832742,70000.0,0.7040366109592414,0.7485885398842742,3.5384879384895452e-09,1.3996236776143818,1005.3527653247414,1.3941815332750982,1015.2726952808396,1.3735448713176648,1055.5009423950335,1.3844881611273068,1033.6251946114683,True,1.9595499126846943,0.7,1.8227101429724173,0.34242555205847336,70.0,dash
1.02,5000.0,-41.13750873441744,270.2377930763984,311.37530181081587,0.9521434407707989,0.003074797674455394,,0.003067875769188631,1.8763205554703075,1.93540470196828,102.1045585655212,308.90466137184205,197.61364274010535,399.5772827464973,187.73296060310008,532.3391753247014,76.09689022864343,443.938319270427,2.4670253940605313,87.10393494583163,0.9783106453602813,1.4086812751196596,288.7265038526585,70.76905595431168,65000.0,0.7004255046746778,0.747794243627934,3.897506279157187e-12,1.3996236776143818,1005.3527653247414,1.3951382799404106,1013.510369078844,1.3811254390202439,1040.2183587281947,1.3898319183903898,1023.3813979894389,True,2.106910162449832,0.6499999999999999,1.7550283840204774,0.4002993996101525,65.0,dash
1.02,5000.0,-73.3971639152584,224.9571220323165,298.3542859475749,0.9123269403153774,0.00192566354730796,,0.002005180696856516,1.6989944431861466,1.7524947026635522,102.10455856552124,308.90466137184205,178.9376980038764,385.8570076787872,169.99081310368257,473.40369108958856,72.03341229230095,397.54862397227754,2.3598883864321873,70.78767592345632,0.9373998911728684,1.3334594721842854,251.1033745961571,70.7690559542361,60000.0,0.6957688627350495,0.7472114623764339,4.1510536967984524e-11,1.3996236776143818,1005.3527653247414,1.396027282239456,1011.8800826546851,1.3878348876798092,1027.1834633816798,1.394057704926465,1015.4956722957475,True,2.2632941742046566,0.6,1.6816370382847312,0.4626283369235995,60.0,dash
