case,arch,rpm,level,eta_c,eta_t,W,TSFC_dash,Fn,D_engine_mm,D_comp,D_comb,D_turb,D_engine_comb_hi_mm,L_engine_mm,dry_mass_kg,dry_mass_comb_hi_kg,CDS_nom,CDS_hi,drag_nom,drag_hi,margin_nom,margin_hi,TOGW,fuel
ax0_opr5_t1150,axial,65000,tool,0.8409751034564197,0.9342561464078346,1.0487602655578814,0.1298500964863326,500.0000004387172,145.65327921764572,133.9073216535763,136.2978360122557,145.65327921764572,146.433049840087,505.7903297467903,5.114685793323676,5.233389537573277,63.248443088210806,68.86470583757533,249.49921891530207,271.59449701992287,1.0040142915575738,0.8409798649272322,16.442059201420978,1.4997306478685877
ax0_opr5_t1150,axial,65000,fielded,0.7414138191681281,0.75,1.293078142045945,0.1534503810227491,499.99984821068057,161.22369302319112,148.0817892370129,141.74891082393685,161.22369302319112,161.22369302319112,546.326962647935,6.493689133763974,6.620377035734225,68.41467943777064,78.02166092613268,269.9765002093171,307.77190566026775,0.8520124819123984,0.6245792387645757,18.2533229034878,1.7723064942457338
ce85000_opr5_t1150,centrifugal,85000,tool,0.8064037308044263,0.9287765954933594,1.0749278167314753,0.1313237800145945,500.000000532741,172.1455124579129,172.1455124579129,136.01633711423185,112.46427234306586,172.1455124579129,337.7826296510049,4.471369593942124,4.592457177570277,73.62512635006938,85.93650480667475,290.29295165133334,338.7278883680514,0.7223980041144222,0.476111113677939,16.08829305958033,1.5167512620185513
ce85000_opr5_t1150,centrifugal,85000,fielded,0.7,0.75,1.3837208457112657,0.16065920807348846,500.00000040710586,194.50514431169228,194.50514431169228,142.74768625349813,126.98049600801556,194.50514431169228,367.44422535499797,5.704485647731641,5.840075244550775,87.11138626168987,106.74204259692836,343.49678290413044,420.7269322863701,0.45561770966179704,0.18841928585350964,17.893273194840734,1.8555668783829864
