S_wing,alt_m,MN,E_case,CDS_m2,wave_m2,E_WD,E_geom,k,CLa,CD0
0.2,2500.0,0.95,hi,0.004753590210212231,1.2773589840557993e-05,3.0,1.8563466408126414,0.327796419161485,3.0506739596425,0.02376795105106115
0.2,2500.0,0.98,nom,0.005174302461609502,0.00046848713195423504,1.8563466408126414,1.8563466408126414,0.3239080871342772,3.087295562291554,0.025871512308047507
0.2,2500.0,0.98,lo,0.00505913403119304,0.0003533187015377729,1.4,1.8563466408126414,0.3239080871342772,3.087295562291554,0.0252956701559652
0.2,2500.0,0.98,hi,0.005462926832950495,0.0007571115032952277,3.0,1.8563466408126414,0.3239080871342772,3.087295562291554,0.027314634164752473
0.2,2500.0,1.0,nom,0.0060771717548863706,0.001394424213097359,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03038585877443185
0.2,2500.0,1.0,lo,0.005734379739901376,0.0010516321981123647,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.028671898699506877
0.2,2500.0,1.0,hi,0.006936245109172651,0.002253497567383639,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03468122554586325
0.2,2500.0,1.02,nom,0.007165425055669587,0.0025057232586473384,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03582712527834793
0.2,2500.0,1.02,lo,0.0065494418299347395,0.001889740032912491,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.032747209149673696
0.2,2500.0,1.02,hi,0.008709144724691871,0.004049442927669624,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.043545723623459355
0.2,2500.0,1.05,nom,0.00850872742047801,0.0038838627008403,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.04254363710239005
0.2,2500.0,1.05,lo,0.007553955473289258,0.002929090753651548,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03776977736644629
0.2,2500.0,1.05,hi,0.010901487763176742,0.006276623043539032,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.054507438815883706
0.2,5000.0,0.05,nom,0.007764137428189474,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.6232621206207116,0.03882068714094737
0.2,5000.0,0.05,lo,0.007764137428189474,0.0,1.4,1.8563466408126414,0.14370182170072113,2.6232621206207116,0.03882068714094737
0.2,5000.0,0.05,hi,0.007764137428189474,0.0,3.0,1.8563466408126414,0.14370182170072113,2.6232621206207116,0.03882068714094737
0.2,5000.0,0.2,nom,0.006367039315283306,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.6372024330239503,0.03183519657641653
0.2,5000.0,0.2,lo,0.006367039315283306,0.0,1.4,1.8563466408126414,0.14370182170072113,2.6372024330239503,0.03183519657641653
0.2,5000.0,0.2,hi,0.006367039315283306,0.0,3.0,1.8563466408126414,0.14370182170072113,2.6372024330239503,0.03183519657641653
0.2,5000.0,0.4,nom,0.005775290033320857,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.6835672348112802,0.028876450166604284
0.2,5000.0,0.4,lo,0.005775290033320857,0.0,1.4,1.8563466408126414,0.14370182170072113,2.6835672348112802,0.028876450166604284
0.2,5000.0,0.4,hi,0.005775290033320857,0.0,3.0,1.8563466408126414,0.14370182170072113,2.6835672348112802,0.028876450166604284
0.2,5000.0,0.6,nom,0.005410513208355597,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.767455432708234,0.027052566041777984
0.2,5000.0,0.6,lo,0.005410513208355597,0.0,1.4,1.8563466408126414,0.14370182170072113,2.767455432708234,0.027052566041777984
0.2,5000.0,0.6,hi,0.005410513208355597,0.0,3.0,1.8563466408126414,0.14370182170072113,2.767455432708234,0.027052566041777984
0.2,5000.0,0.7,nom,0.005257372537946274,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.827078406349009,0.02628686268973137
0.2,5000.0,0.7,lo,0.005257372537946274,0.0,1.4,1.8563466408126414,0.14370182170072113,2.827078406349009,0.02628686268973137
0.2,5000.0,0.7,hi,0.005257372537946274,0.0,3.0,1.8563466408126414,0.14370182170072113,2.827078406349009,0.02628686268973137
0.2,5000.0,0.8,nom,0.005114603106422362,0.0,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.9017147294469035,0.025573015532111807
0.2,5000.0,0.8,lo,0.005114603106422362,0.0,1.4,1.8563466408126414,0.14370182170072113,2.9017147294469035,0.025573015532111807
0.2,5000.0,0.8,hi,0.005114603106422362,0.0,3.0,1.8563466408126414,0.14370182170072113,2.9017147294469035,0.025573015532111807
0.2,5000.0,0.85,nom,0.005046381799316969,2.8059295919857722e-15,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.9457925622713135,0.025231908996584847
0.2,5000.0,0.85,lo,0.00504638179931628,2.116146490323818e-15,1.4,1.8563466408126414,0.14370182170072113,2.9457925622713135,0.025231908996581398
0.2,5000.0,0.85,hi,0.005046381799318698,4.534599622122468e-15,3.0,1.8563466408126414,0.14370182170072113,2.9457925622713135,0.02523190899659349
0.2,5000.0,0.9,nom,0.004980960160113766,5.026376301623358e-07,1.8563466408126414,1.8563466408126414,0.14370182170072113,2.9951837232251326,0.02490480080056883
0.2,5000.0,0.9,lo,0.00498083659644897,3.790739653663061e-07,1.4,1.8563466408126414,0.14370182170072113,2.9951837232251326,0.02490418298224485
0.2,5000.0,0.9,hi,0.0049812698238379605,8.123013543563703e-07,3.0,1.8563466408126414,0.14370182170072113,2.9951837232251326,0.0249063491191898
0.2,5000.0,0.95,nom,0.004925140332871364,7.904070197212771e-06,1.8563466408126414,1.8563466408126414,0.327796419161485,3.0506739596425,0.02462570166435682
0.2,5000.0,0.95,lo,0.004923197271266411,5.961008592260396e-06,1.4,1.8563466408126414,0.327796419161485,3.0506739596425,0.024615986356332054
0.2,5000.0,0.95,hi,0.004930009852514709,1.2773589840557993e-05,3.0,1.8563466408126414,0.327796419161485,3.0506739596425,0.024650049262573543
0.2,5000.0,0.98,nom,0.005348990990626501,0.00046848713195423504,1.8563466408126414,1.8563466408126414,0.3239080871342772,3.087295562291554,0.0267449549531325
0.2,5000.0,0.98,lo,0.005233822560210039,0.0003533187015377729,1.4,1.8563466408126414,0.3239080871342772,3.087295562291554,0.026169112801050193
0.2,5000.0,0.98,hi,0.005637615361967494,0.0007571115032952277,3.0,1.8563466408126414,0.3239080871342772,3.087295562291554,0.028188076809837467
0.2,5000.0,1.0,nom,0.006250721228990126,0.001394424213097359,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03125360614495063
0.2,5000.0,1.0,lo,0.0059079292140051315,0.0010516321981123647,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.029539646070025655
0.2,5000.0,1.0,hi,0.0071097945832764055,0.002253497567383639,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.035548972916382024
0.2,5000.0,1.02,nom,0.007337846864625742,0.0025057232586473384,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.036689234323128705
0.2,5000.0,1.02,lo,0.006721863638890895,0.001889740032912491,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03360931819445447
0.2,5000.0,1.02,hi,0.008881566533648027,0.004049442927669624,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.04440783266824013
0.2,5000.0,1.05,nom,0.008679478034273998,0.0038838627008403,1.8563466408126414,1.8563466408126414,0.32257584717113225,3.100046109371239,0.04339739017136999
0.2,5000.0,1.05,lo,0.007724706087085245,0.002929090753651548,1.4,1.8563466408126414,0.32257584717113225,3.100046109371239,0.03862353043542622
0.2,5000.0,1.05,hi,0.011072238376972729,0.006276623043539032,3.0,1.8563466408126414,0.32257584717113225,3.100046109371239,0.055361191884863645
0.25,0.0,0.05,nom,0.0075545950569807395,0.0,1.8,1.7571391011141653,0.14370182170072113,2.623262120620711,0.030218380227922958
0.25,0.0,0.05,lo,0.0075545950569807395,0.0,1.4,1.7571391011141653,0.14370182170072113,2.623262120620711,0.030218380227922958
0.25,0.0,0.05,hi,0.0075545950569807395,0.0,3.0,1.7571391011141653,0.14370182170072113,2.623262120620711,0.030218380227922958
0.25,0.0,0.2,nom,0.006307507114110566,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.025230028456442264
0.25,0.0,0.2,lo,0.006307507114110566,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.025230028456442264
0.25,0.0,0.2,hi,0.006307507114110566,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.025230028456442264
0.25,0.0,0.4,nom,0.005773788160645742,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.023095152642582967
0.25,0.0,0.4,lo,0.005773788160645742,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.023095152642582967
0.25,0.0,0.4,hi,0.005773788160645742,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.023095152642582967
0.25,0.0,0.6,nom,0.005438439510580162,0.0,1.8,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.02175375804232065
0.25,0.0,0.6,lo,0.005438439510580162,0.0,1.4,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.02175375804232065
0.25,0.0,0.6,hi,0.005438439510580162,0.0,3.0,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.02175375804232065
0.25,0.0,0.7,nom,0.005295454411261683,0.0,1.8,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021181817645046733
0.25,0.0,0.7,lo,0.005295454411261683,0.0,1.4,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021181817645046733
0.25,0.0,0.7,hi,0.005295454411261683,0.0,3.0,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021181817645046733
0.25,0.0,0.8,nom,0.0051609186434790864,0.0,1.8,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.020643674573916346
0.25,0.0,0.8,lo,0.0051609186434790864,0.0,1.4,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.020643674573916346
0.25,0.0,0.8,hi,0.0051609186434790864,0.0,3.0,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.020643674573916346
0.25,0.0,0.85,nom,0.005096239137799773,2.8197660312707137e-15,1.8,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.020384956551199093
0.25,0.0,0.85,lo,0.005096239137799147,2.1931513576549996e-15,1.4,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.020384956551196588
0.25,0.0,0.85,hi,0.005096239137801653,4.699610052117856e-15,3.0,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.02038495655120661
0.25,0.0,0.9,nom,0.005034035255764606,5.051162080539308e-07,1.8,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.020136141023058423
0.25,0.0,0.9,lo,0.005033923007718371,3.9286816181972386e-07,1.4,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.020135692030873484
0.25,0.0,0.9,hi,0.005034371999903308,8.418603467565513e-07,3.0,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.02013748799961323
0.25,0.0,0.95,nom,0.004981174496336304,7.943046295437051e-06,1.8,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.019924697985345217
0.25,0.0,0.95,lo,0.004979409374937318,6.177924896451039e-06,1.4,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.01991763749974927
0.25,0.0,0.95,hi,0.004986469860533262,1.3238410492395085e-05,3.0,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.01994587944213305
0.25,0.0,0.98,nom,0.0054089214853243524,0.0004707973088651509,1.8,1.7571391011141653,0.3239080871342772,3.087295562291554,0.02163568594129741
0.25,0.0,0.98,lo,0.005304299861132097,0.00036617568467289514,1.4,1.7571391011141653,0.3239080871342772,3.087295562291554,0.02121719944452839
0.25,0.0,0.98,hi,0.00572278635790112,0.0007846621814419182,3.0,1.7571391011141653,0.3239080871342772,3.087295562291554,0.02289114543160448
0.25,0.0,1.0,nom,0.006316251004825567,0.001401300317906646,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.02526500401930227
0.25,0.0,1.0,lo,0.006004850934179646,0.0010899002472607245,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.024019403736718584
0.25,0.0,1.0,hi,0.007250451216763331,0.00233550052984441,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.029001804867053324
0.25,0.0,1.02,nom,0.0074098516720971595,0.002518079337656649,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.029639406688388638
0.25,0.0,1.02,lo,0.006850278485951237,0.001958506151510727,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.02740111394380495
0.25,0.0,1.02,hi,0.009088571230534925,0.0041967988960944155,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.0363542849221397
0.25,0.0,1.05,nom,0.008759702492193988,0.003903014582129379,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03503880996877595
0.25,0.0,1.05,lo,0.007892365918387458,0.00303567800832285,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03156946367354983
0.25,0.0,1.05,hi,0.011361712213613574,0.006505024303548965,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.0454468488544543
0.25,2500.0,0.05,nom,0.007872335580925026,0.0,1.8,1.7571391011141653,0.14370182170072113,2.623262120620711,0.031489342323700105
0.25,2500.0,0.05,lo,0.007872335580925026,0.0,1.4,1.7571391011141653,0.14370182170072113,2.623262120620711,0.031489342323700105
0.25,2500.0,0.05,hi,0.007872335580925026,0.0,3.0,1.7571391011141653,0.14370182170072113,2.623262120620711,0.031489342323700105
0.25,2500.0,0.2,nom,0.006549672752991346,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.026198691011965383
0.25,2500.0,0.2,lo,0.006549672752991346,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.026198691011965383
0.25,2500.0,0.2,hi,0.006549672752991346,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.026198691011965383
0.25,2500.0,0.4,nom,0.005986207916908895,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.02394483166763558
0.25,2500.0,0.4,lo,0.005986207916908895,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.02394483166763558
0.25,2500.0,0.4,hi,0.005986207916908895,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.02394483166763558
0.25,2500.0,0.6,nom,0.005633722812906004,0.0,1.8,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.022534891251624015
0.25,2500.0,0.6,lo,0.005633722812906004,0.0,1.4,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.022534891251624015
0.25,2500.0,0.6,hi,0.005633722812906004,0.0,3.0,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.022534891251624015
0.25,2500.0,0.7,nom,0.0054838691990450085,0.0,1.8,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021935476796180034
0.25,2500.0,0.7,lo,0.0054838691990450085,0.0,1.4,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021935476796180034
0.25,2500.0,0.7,hi,0.0054838691990450085,0.0,3.0,1.7571391011141653,0.14370182170072113,2.827078406349009,0.021935476796180034
0.25,2500.0,0.8,nom,0.005343085105498024,0.0,1.8,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.021372340421992098
0.25,2500.0,0.8,lo,0.005343085105498024,0.0,1.4,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.021372340421992098
0.25,2500.0,0.8,hi,0.005343085105498024,0.0,3.0,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.021372340421992098
0.25,2500.0,0.85,nom,0.005275452382714007,2.8197660312707137e-15,1.8,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.02110180953085603
0.25,2500.0,0.85,lo,0.005275452382713381,2.1931513576549996e-15,1.4,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.021101809530853523
0.25,2500.0,0.85,hi,0.005275452382715887,4.699610052117856e-15,3.0,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.021101809530863547
0.25,2500.0,0.9,nom,0.005210386862022514,5.051162080539308e-07,1.8,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.020841547448090057
0.25,2500.0,0.9,lo,0.0052102746139762795,3.9286816181972386e-07,1.4,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.020841098455905118
0.25,2500.0,0.9,hi,0.005210723606161216,8.418603467565513e-07,3.0,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.020842894424644865
0.25,2500.0,0.95,nom,0.005154743649236122,7.943046295437051e-06,1.8,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.02061897459694449
0.25,2500.0,0.95,lo,0.005152978527837136,6.177924896451039e-06,1.4,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.020611914111348544
0.25,2500.0,0.95,hi,0.00516003901343308,1.3238410492395085e-05,3.0,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.02064015605373232
0.25,2500.0,0.98,nom,0.005580854998500332,0.0004707973088651509,1.8,1.7571391011141653,0.3239080871342772,3.087295562291554,0.022323419994001326
0.25,2500.0,0.98,lo,0.005476233374308076,0.00036617568467289514,1.4,1.7571391011141653,0.3239080871342772,3.087295562291554,0.021904933497232305
0.25,2500.0,0.98,hi,0.005894719871077099,0.0007846621814419182,3.0,1.7571391011141653,0.3239080871342772,3.087295562291554,0.023578879484308396
0.25,2500.0,1.0,nom,0.006487107063745701,0.001401300317906646,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.025948428254982805
0.25,2500.0,1.0,lo,0.00617570699309978,0.0010899002472607245,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.02470282797239912
0.25,2500.0,1.0,hi,0.007421307275683466,0.00233550052984441,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.029685229102733864
0.25,2500.0,1.02,nom,0.007579640106096604,0.002518079337656649,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.030318560424386416
0.25,2500.0,1.02,lo,0.007020066919950683,0.001958506151510727,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.02808026767980273
0.25,2500.0,1.02,hi,0.009258359664534371,0.0041967988960944155,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.037033438658137484
0.25,2500.0,1.05,nom,0.008927907000741305,0.003903014582129379,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03571162800296522
0.25,2500.0,1.05,lo,0.008060570426934777,0.00303567800832285,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03224228170773911
0.25,2500.0,1.05,hi,0.011529916722160891,0.006505024303548965,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.046119666888643565
0.25,5000.0,0.05,nom,0.00822954355084853,0.0,1.8,1.7571391011141653,0.14370182170072113,2.623262120620711,0.03291817420339412
0.25,5000.0,0.05,lo,0.00822954355084853,0.0,1.4,1.7571391011141653,0.14370182170072113,2.623262120620711,0.03291817420339412
0.25,5000.0,0.05,hi,0.00822954355084853,0.0,3.0,1.7571391011141653,0.14370182170072113,2.623262120620711,0.03291817420339412
0.25,5000.0,0.2,nom,0.0068205294507656415,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.027282117803062566
0.25,5000.0,0.2,lo,0.0068205294507656415,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.027282117803062566
0.25,5000.0,0.2,hi,0.0068205294507656415,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6372024330239503,0.027282117803062566
0.25,5000.0,0.4,nom,0.006223265261625424,0.0,1.8,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.024893061046501696
0.25,5000.0,0.4,lo,0.006223265261625424,0.0,1.4,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.024893061046501696
0.25,5000.0,0.4,hi,0.006223265261625424,0.0,3.0,1.7571391011141653,0.14370182170072113,2.6835672348112802,0.024893061046501696
0.25,5000.0,0.6,nom,0.005851390672785928,0.0,1.8,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.023405562691143713
0.25,5000.0,0.6,lo,0.005851390672785928,0.0,1.4,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.023405562691143713
0.25,5000.0,0.6,hi,0.005851390672785928,0.0,3.0,1.7571391011141653,0.14370182170072113,2.7674554327082337,0.023405562691143713
0.25,5000.0,0.7,nom,0.005693787165420205,0.0,1.8,1.7571391011141653,0.14370182170072113,2.827078406349009,0.02277514866168082
0.25,5000.0,0.7,lo,0.005693787165420205,0.0,1.4,1.7571391011141653,0.14370182170072113,2.827078406349009,0.02277514866168082
0.25,5000.0,0.7,hi,0.005693787165420205,0.0,3.0,1.7571391011141653,0.14370182170072113,2.827078406349009,0.02277514866168082
0.25,5000.0,0.8,nom,0.005545964222245961,0.0,1.8,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.022183856888983843
0.25,5000.0,0.8,lo,0.005545964222245961,0.0,1.4,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.022183856888983843
0.25,5000.0,0.8,hi,0.005545964222245961,0.0,3.0,1.7571391011141653,0.14370182170072113,2.9017147294469035,0.022183856888983843
0.25,5000.0,0.85,nom,0.0054750083169407705,2.8197660312707137e-15,1.8,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.021900033267763082
0.25,5000.0,0.85,lo,0.005475008316940144,2.1931513576549996e-15,1.4,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.021900033267760577
0.25,5000.0,0.85,hi,0.00547500831694265,4.699610052117856e-15,3.0,1.7571391011141653,0.14370182170072113,2.9457925622713135,0.0219000332677706
0.25,5000.0,0.9,nom,0.005406724841754331,5.051162080539308e-07,1.8,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.021626899367017324
0.25,5000.0,0.9,lo,0.0054066125937080965,3.9286816181972386e-07,1.4,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.021626450374832386
0.25,5000.0,0.9,hi,0.005407061585893033,8.418603467565513e-07,3.0,1.7571391011141653,0.14370182170072113,2.9951837232251326,0.021628246343572133
0.25,5000.0,0.95,nom,0.005347954711328159,7.943046295437051e-06,1.8,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.021391818845312636
0.25,5000.0,0.95,lo,0.005346189589929173,6.177924896451039e-06,1.4,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.02138475835971669
0.25,5000.0,0.95,hi,0.005353250075525117,1.3238410492395085e-05,3.0,1.7571391011141653,0.32779641916148494,3.0506739596425003,0.021413000302100468
0.25,5000.0,0.98,nom,0.005772228819478667,0.0004707973088651509,1.8,1.7571391011141653,0.3239080871342772,3.087295562291554,0.02308891527791467
0.25,5000.0,0.98,lo,0.005667607195286412,0.00036617568467289514,1.4,1.7571391011141653,0.3239080871342772,3.087295562291554,0.022670428781145648
0.25,5000.0,0.98,hi,0.0060860936920554345,0.0007846621814419182,3.0,1.7571391011141653,0.3239080871342772,3.087295562291554,0.024344374768221738
0.25,5000.0,1.0,nom,0.006677270978853579,0.001401300317906646,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.026709083915414315
0.25,5000.0,1.0,lo,0.0063658709082076576,0.0010899002472607245,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.02546348363283063
0.25,5000.0,1.0,hi,0.007611471190791343,0.00233550052984441,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03044588476316537
0.25,5000.0,1.02,nom,0.007768605422393129,0.002518079337656649,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.031074421689572515
0.25,5000.0,1.02,lo,0.0072090322362472065,0.001958506151510727,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.028836128944988826
0.25,5000.0,1.02,hi,0.009447324980830896,0.0041967988960944155,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03778929992332358
0.25,5000.0,1.05,nom,0.009115094563628523,0.003903014582129379,1.8,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03646037825451409
0.25,5000.0,1.05,lo,0.008247757989821993,0.00303567800832285,1.4,1.7571391011141653,0.32257584717113225,3.100046109371239,0.03299103195928797
0.25,5000.0,1.05,hi,0.01171710428504811,0.006505024303548965,3.0,1.7571391011141653,0.32257584717113225,3.100046109371239,0.04686841714019244
0.3,0.0,0.05,nom,0.008004375278273888,0.0,1.8,1.7004514538035485,0.14370182170072113,2.623262120620711,0.026681250927579628
0.3,0.0,0.05,lo,0.008004375278273888,0.0,1.4,1.7004514538035485,0.14370182170072113,2.623262120620711,0.026681250927579628
0.3,0.0,0.05,hi,0.008004375278273888,0.0,3.0,1.7004514538035485,0.14370182170072113,2.623262120620711,0.026681250927579628
0.3,0.0,0.2,nom,0.006750750124995562,0.0,1.8,1.7004514538035485,0.14370182170072113,2.6372024330239507,0.022502500416651874
0.3,0.0,0.2,lo,0.006750750124995562,0.0,1.4,1.7004514538035485,0.14370182170072113,2.6372024330239507,0.022502500416651874
0.3,0.0,0.2,hi,0.006750750124995562,0.0,3.0,1.7004514538035485,0.14370182170072113,2.6372024330239507,0.022502500416651874
0.3,0.0,0.4,nom,0.00621376963462544,0.0,1.8,1.7004514538035485,0.14370182170072113,2.6835672348112802,0.02071256544875147
0.3,0.0,0.4,lo,0.00621376963462544,0.0,1.4,1.7004514538035485,0.14370182170072113,2.6835672348112802,0.02071256544875147
0.3,0.0,0.4,hi,0.00621376963462544,0.0,3.0,1.7004514538035485,0.14370182170072113,2.6835672348112802,0.02071256544875147
0.3,0.0,0.6,nom,0.005872590646037027,0.0,1.8,1.7004514538035485,0.14370182170072113,2.7674554327082337,0.019575302153456757
0.3,0.0,0.6,lo,0.005872590646037027,0.0,1.4,1.7004514538035485,0.14370182170072113,2.7674554327082337,0.019575302153456757
0.3,0.0,0.6,hi,0.005872590646037027,0.0,3.0,1.7004514538035485,0.14370182170072113,2.7674554327082337,0.019575302153456757
0.3,0.0,0.7,nom,0.005725625133829529,0.0,1.8,1.7004514538035485,0.14370182170072113,2.827078406349009,0.019085417112765096
0.3,0.0,0.7,lo,0.005725625133829529,0.0,1.4,1.7004514538035485,0.14370182170072113,2.827078406349009,0.019085417112765096
0.3,0.0,0.7,hi,0.005725625133829529,0.0,3.0,1.7004514538035485,0.14370182170072113,2.827078406349009,0.019085417112765096
0.3,0.0,0.8,nom,0.005586456605797844,0.0,1.8,1.7004514538035485,0.14370182170072113,2.9017147294469035,0.01862152201932615
0.3,0.0,0.8,lo,0.005586456605797844,0.0,1.4,1.7004514538035485,0.14370182170072113,2.9017147294469035,0.01862152201932615
0.3,0.0,0.8,hi,0.005586456605797844,0.0,3.0,1.7004514538035485,0.14370182170072113,2.9017147294469035,0.01862152201932615
0.3,0.0,0.85,nom,0.00551923473474929,2.9231191109385297e-15,1.8,1.7004514538035485,0.14370182170072113,2.9457925622713135,0.018397449115830966
0.3,0.0,0.85,lo,0.00551923473474864,2.273537086285523e-15,1.4,1.7004514538035485,0.14370182170072113,2.9457925622713135,0.0183974491158288
0.3,0.0,0.85,hi,0.005519234734751239,4.87186518489755e-15,3.0,1.7004514538035485,0.14370182170072113,2.9457925622713135,0.018397449115837464
0.3,0.0,0.9,nom,0.00545436708806312,5.236302674168549e-07,1.8,1.7004514538035485,0.14370182170072113,2.9951837232251326,0.018181223626877067
0.3,0.0,0.9,lo,0.005454250725781472,4.072679857686649e-07,1.4,1.7004514538035485,0.14370182170072113,2.9951837232251326,0.01818083575260491
0.3,0.0,0.9,hi,0.005454716174908065,8.727171123614248e-07,3.0,1.7004514538035485,0.14370182170072113,2.9951837232251326,0.01818238724969355
