MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,case,comp_RlineMap,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,beta_cc,SM_peak,SMW_peak
1e-06,0.0,223.49694253778245,223.49721131463104,0.00026877684860837165,0.7897987594664109,0.013395164704192787,0.21576399384945474,0.016112213796816356,2.370059075827547,2.4442376452443435,98.24962776671481,288.1500000000576,240.1454388186483,411.7113804900586,228.1381668777159,1050.3448619527899,117.8030141287583,935.4746616143219,1.9366072130239518,98.432107386557,0.8145207378592589,1.1652519518196207,284.17590914851684,72.17653815702343,75000.0,0.6718108451358871,0.7328518512392289,12.678617853223141,1.4001452291610537,1004.4167849535459,1.3943173599449628,1015.0204878010215,1.3204971743676834,1182.5995608683947,1.3296990181662787,1157.6129636398405,False,75.0,SLS,1.0,0.7765406275584816,1.7895157697218698,,,,,,,
1e-06,0.0,195.77991964025594,195.78016918164388,0.0002495413879448863,0.7332755021678563,0.01267120770024137,0.23299809196310128,0.016416268209753622,2.2375180275601076,2.3075483014977936,98.24962776671481,288.1500000000578,226.7157616758732,403.40531742511905,215.37997359207952,1054.1741837934246,115.61250114494327,945.2380560553233,1.8629470987921786,85.21220201668972,0.7562282112007828,1.144876325873437,268.0422065096341,72.23016275235393,72500.0,0.6690873289095228,0.7304994478095204,13.366987083404535,1.4001452291610537,1004.4167849535459,1.3948902330974324,1013.9652415299219,1.3200083631130068,1183.9653293062026,1.3286669271350087,1160.3480648333832,False,72.5,SLS,1.0,0.7506559399731986,1.7256047964309644,,,,,,,
1e-06,0.0,171.83889918100152,171.83912948179346,0.0002303007919502067,0.676737154736994,0.012186129242450413,0.25529763913706305,0.017106823083811746,2.118880147714303,2.1851972702392835,98.24962776671487,288.15000000005796,214.69481839785104,395.891244741486,203.96007747795846,1072.380277655635,113.85829815905478,968.9652465388675,1.791350132363964,73.49343041517476,0.6979201220644541,1.127368686525082,254.74680364403014,72.24065508579677,70000.0,0.6667187128871364,0.7284893337716709,13.909652605656387,1.4001452291610537,1004.4167849535459,1.3953771101031607,1013.0723900958227,1.3182220535752371,1189.0003564669762,1.3262239206841362,1166.8830485016472,False,70.0,SLS,1.0,0.7247712523879156,1.6635857581703994,,,,,,,
1e-06,0.0,151.01142934912122,151.01164166371697,0.0002123145957595387,0.6238848517486235,0.01160181362467627,0.27657859559937753,0.017666277539117654,2.0017799790830013,2.0644320777796192,98.24962776671484,288.1500000000577,202.82968319151328,387.25846752313134,192.68819903193761,1084.9458094801366,112.43317523883336,988.2714210663154,1.7138019861364273,62.30053817919971,0.6434134565225471,1.1128417445308585,242.70228932100622,71.56462363611266,67500.0,0.6643369803175591,0.7266643136833827,13.811115613839622,1.4001452291610537,1004.4167849535459,1.3959364712503033,1012.0466133762861,1.3169512814060937,1192.613034180726,1.3242726252763537,1172.1669168221574,False,67.5,SLS,1.0,0.6988865648026334,1.601585845484605,,,,,,,
1e-06,0.0,134.19058781748222,134.19078768925485,0.0001998717726343207,0.5873217090544539,0.01109020414356489,0.2975226173920392,0.01793853994150559,1.910848161623964,1.9706542586312672,98.24962776671495,288.1500000000574,193.6160473674136,380.5922959661355,183.93524499904294,1088.9986855689936,111.08421441616711,997.8094312242848,1.6558180292831337,54.6852746709471,0.6057058283340327,1.0995361433387556,229.03315692194522,72.3158665072312,65000.0,0.6614581509374092,0.7245577850230563,13.280632962756663,1.4001452291610537,1004.4167849535459,1.396368404159943,1011.2545181488097,1.316480370391963,1193.9548473562718,1.3233269122093394,1174.752747412409,False,65.0,SLS,1.0,0.6730018772173508,1.5389170772614271,,,,,,,
1e-06,0.0,117.76181896429566,117.76200291067163,0.00018394637595956577,0.540525050030972,0.010725585397490064,0.32788307594561766,0.018850756550564524,1.819916344164927,1.8768764394829156,98.24962776671494,288.1500000000574,184.40241154331375,373.8495306975068,175.18229096614806,1115.36750014187,109.82782266614839,1029.735532252581,1.5950629513858465,46.63964639490152,0.5574443582059886,1.0873440368623704,218.1986473924499,72.38585015991285,62500.0,0.6585793215572593,0.721528213951778,12.887691461411588,1.4001452291610537,1004.4167849535459,1.3967924779210164,1010.4776610130295,1.3140501316443864,1200.9722997989907,1.320224440870019,1183.3439555018988,False,62.5,SLS,1.0,0.6471171896320682,1.4762483090382492,,,,,,,
1e-06,0.0,100.50236914013922,100.50253616862587,0.00016702848664912687,0.4908119588203382,0.010012408422662761,0.3586449815061147,0.01937969894700837,1.7289845267058879,1.7830986203345618,98.24962776671484,288.15000000005784,175.18877571921348,366.0752422178539,166.4293369332528,1127.380009030439,108.50376947000272,1048.2846717295818,1.533857650717511,38.50054611324913,0.5061751668470329,1.0745640362603461,204.9741874249316,71.49934027632138,60000.0,0.6557004921771095,0.7191147913154089,11.871028180595758,1.4001452291610537,1004.4167849535459,1.3971852118553023,1009.7646055091623,1.312880806538675,1204.3799214933392,1.3184892889982502,1188.2368766284226,False,60.0,SLS,1.0,0.621232502046785,1.41357954081507,,,,,,,
1e-06,0.0,84.88145209828953,84.88160250967596,0.00015041138643575737,0.44198273412185546,0.009517923639465844,0.40367505803741444,0.020457874843137307,1.6427190666598475,1.6941332071601114,98.24962776671504,288.1500000000574,166.44795699071207,359.23849468297567,158.12555914117647,1159.0625528473367,107.30274033684009,1085.567815085075,1.4736395235088646,31.62172465469176,0.45581750845139923,1.063055617252086,192.03768103640112,71.45602504048082,57499.99999999999,0.6528898733920493,0.7155627126974287,11.201639672943193,1.4001452291610537,1004.4167849535459,1.3975305840091807,1009.1375409911609,1.3100808222244582,1212.6612819818106,1.3150721614192398,1198.0017238460264,False,57.49999999999999,SLS,1.0,0.5953478144615026,1.3513731062566168,,,,,,,
1e-06,0.0,73.90141321024662,73.90155049055483,0.00013728030821535576,0.4033971589779158,0.009218137933428782,0.44904819974054827,0.02170870776320158,1.5777507888741824,1.6271315395940964,98.24962776671484,288.1500000000579,159.8650680926016,354.08927816531263,151.87181468797152,1197.6457082239642,106.4507670191985,1128.9768663537936,1.4266859595345263,26.765506209826558,0.4160241424068667,1.0551882991993395,182.96452333945507,71.44905012950579,55000.00000000001,0.6503905666963001,0.7133525671699795,10.290552868067893,1.4001452291610537,1004.4167849535459,1.3977907071145637,1008.6652563328114,1.3068070504529852,1222.5320419953873,1.3112545765524186,1209.160464942957,False,55.00000000000001,SLS,1.0,0.5694631268762196,1.291276755313986,,,,,,,
1e-06,0.0,63.04823780810802,63.048363390641384,0.0001255825333675235,0.3690233350746634,0.008752670126063858,0.49976991505665436,0.022532549650493804,1.5127825110885182,1.560129872028082,98.24962776671494,288.15000000005796,153.28217919449168,348.1258225444047,145.6180702347671,1220.6956051702375,105.4723216033444,1157.329977250008,1.3806282825782579,22.264616309221214,0.3805743622278788,1.0461099749870781,170.4967539709619,72.14564159724313,52500.0,0.6478912600005511,0.7127521419770463,9.38557010741347,1.4001452291610537,1004.4167849535459,1.3980919631579956,1008.1182898980466,1.3048598280112074,1228.5189268243391,1.3088538318472769,1216.3345456535599,False,52.5,SLS,1.0,0.5435784392909367,1.2311804043713555,,,,,,,
