case,arch,rpm,level,n_ax,pi_a,pi_c,eta_ax,eta_cc,U2,stress_MPa,stress_factor,eta_c,eta_t,W,TSFC_dash,Fn,D_engine_mm,D_comp,D_comb,D_turb,D_engine_comb_hi_mm,L_engine_mm,dry_mass_kg,dry_mass_comb_hi_kg,CDS_nom,CDS_hi,drag_nom,drag_hi,margin_nom,margin_hi,TOGW,fuel
ax68000_opr4_t1150_ax1_pa1.5_cap,axicentrifugal,68000,tool,1,1.5,2.6666666666666665,0.8614772396139732,0.8373125115480547,422.4705347967249,326.15236202069326,1.3797232594361806,0.832273155953483,0.9360214068444738,1.0596166671269347,0.1376416527370987,500.0000005327275,166.18529964145895,166.18529964145895,163.5181522226103,139.43034042873882,175.7230450002766,494.9312904952735,5.800516397165584,6.009198252651558,70.68055892816285,81.4524881272154,278.8211437926304,321.19964031209634,0.7932642902598377,0.5566642604172853,17.428745085354066,1.5897208447099744
ax68000_opr4_t1150_ax1_pa1.5_cap,axicentrifugal,68000,fielded,1,1.5,2.6666666666666665,0.8614772396139732,0.8373125115480547,453.69725866472453,376.14906745477657,1.196334216763949,0.724565240088076,0.75,1.2824382155864205,0.16045947168293534,499.99999770811496,182.224583619665,182.224583619665,169.352663789103,152.9308434327924,182.224583619665,525.7358752559845,7.041956304095763,7.215779020038255,79.2009269643441,94.49221397062198,312.48941962142953,372.6477943376966,0.6000541660381598,0.3417495160457349,19.10010996325626,1.8532599714688094
