MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,case,comp_RlineMap,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,beta_cc,SM_peak,SMW_peak
1e-06,0.0,43.38442432340818,43.38451569492544,9.137151725177231e-05,0.26849452008109376,0.00892610659568529,0.7406801921566369,0.03158277220458674,1.3432012068969268,1.3853306150791838,98.24327066422622,288.1500000000577,136.09941057666322,333.7016564043156,129.29444004783005,1501.673744048728,104.30290562074188,1453.284692819056,1.2396053521074517,12.297011095290184,0.27691675025967866,1.031641485893241,159.833759680974,70.99958008338605,45000.0,0.615987304152612,0.6970416736985481,6.811960770982637,1.4001452291610537,1004.4167849535459,1.3987249593425537,1006.9723046903007,1.2836809906800322,1299.1954279075687,1.2862053590579374,1290.1281313714032,False,45.0,SLS,1.0,0.4659243765350889,0.9755479853881361,,,,,,,
1e-06,0.0,39.715835495146834,39.71592069711466,8.520196782710046e-05,0.2503653452384627,0.009021077533024328,0.8177060538700249,0.03423007145102497,1.2972401811217222,1.3379280250726366,98.24327066422644,288.1500000000577,131.44242509646497,328.49202946677207,124.87030384164173,1578.6316661684457,104.08758996413249,1536.553199664931,1.1996656266579975,10.154337000518192,0.25821889310864715,1.028912465344307,156.511598469599,71.67344669329341,42500.0,0.6121919253545764,0.6896565149884685,5.639610534230652,1.4001452291610537,1004.4167849535459,1.3989137720157074,1006.6320539504795,1.2781482771539383,1319.782279236796,1.2803142749813035,1311.5659991624048,False,42.5,SLS,1.0,0.4400396889498062,0.9188979554162535,,,,,,,
1e-06,0.0,2291.9133144156394,2291.913322133753,7.718113399150031e-06,0.02267961849999871,0.03356395258722395,0.0527202440659558,1.4059211338966993,1.2512791553463671,1.290525435065934,98.24327066422647,288.15000000017557,126.7854396162512,323.21740377906747,120.44616763543864,2500.0,89.05006882889028,2500.0,1.3525668112270184,0.7994768666467146,0.02339104071939097,1.0001825790290504,4043.600605528246,0.07520794592415236,40000.0,0.6083965465565285,0.5533491798082526,,1.400145229161051,1004.4167849535507,1.3991049404406102,1006.2875580174624,-0.11476034132840773,32058.868476493048,-0.07457917885108056,34444.80147334772,False,40.0,SLS,1.0,0.4141550013644387,0.8622479254441852,,,,,,,
1.02,5000.0,500.00000053433547,936.858177115298,436.85817658096244,1.3358530524408039,0.022921460518499564,0.16503451555682927,0.016300735663093847,3.8783556568555526,4.0000000000147615,102.11687802434015,308.90466137184205,408.467512098868,521.8329403568656,388.0441364939246,1150.0000000108346,148.15785176312082,970.1590770017615,2.619126370125433,289.26229519893985,1.3723999378300251,2.7426507300575746,565.2430645152534,71.83084554863952,100000.0,0.694894290503686,0.7499999999997751,1.5576221831740777e-10,1.3996236776143818,1005.3527653247414,1.3843395263909073,1033.9297133090358,1.3134177981627975,1202.8214081015599,1.3266617163274412,1165.7055387342293,True,100.0,dash,2.9368532188728897,1.0,2.4716126254300574,1.087462748297226,4.035955055752243,0.7905177906710746,S2,0.9907051864264994,0.11202521890280526,0.17623922863828745
1.02,5000.0,447.2580926063236,871.7538377111192,424.4957451047956,1.2980504137165467,0.02085517713433381,0.1678642352698264,0.015263211712163533,3.6926104027758178,3.8084288595474463,102.11687802433987,308.90466137184205,388.90486531478234,512.8635537616325,369.45962204904316,1105.9858600145672,140.97523726518082,932.1437476710533,2.620741267872973,269.0215891274336,1.33356307703895,2.6096884694506706,554.4270432748546,71.8308455487751,97500.0,0.696084637485788,0.7497699616533191,7.142398200631014e-11,1.3996236776143818,1005.3527653247414,1.3852908659011895,1032.073465229053,1.3170788340890833,1192.252515375727,1.3305512187518738,1155.3709175275749,True,97.5,dash,2.821365531031653,0.975,2.401669693477535,1.0566891828029883,3.8427758938741183,0.807853811991129,R1,0.9749779817075308,0.10215192133873474,0.17124242681359325
1.02,5000.0,382.5551321443728,795.8973011354934,413.3421689911206,1.2639442907324383,0.018189823060680795,0.17117366234610606,0.013671751226973016,3.4794646073595885,3.5885977617570717,102.1168780243396,308.90466137184205,366.45639991576496,501.29226628503915,348.1335799199767,1039.3258626773113,132.10989507252654,872.8674938684431,2.635181715410916,246.90304705092763,1.2985238629745846,2.445576092368017,537.0863688100651,71.83084554864034,95000.0,0.6968640780198697,0.7498842529729395,2.6004765757920306e-12,1.3996236776143818,1005.3527653247414,1.3864408988182046,1029.8673521034184,1.3229672973039106,1175.7615340881339,1.336927177307913,1138.9559397792375,True,95.0,dash,2.804038361019151,0.9500000000000001,2.338566102840854,1.0289247979656808,3.619547155391732,0.8260656629029606,R1,0.9755335671817978,0.10352943470288589,0.17518555864987784
1.02,5000.0,327.95933405860455,728.6273974035643,400.66806334495976,1.2251885946690424,0.016163250375004302,0.1774235257460843,0.012532836106266498,3.2881672581350716,3.391300385084484,102.11687802433964,308.90466137184205,346.3090077675683,492.0013721649498,328.9935573791899,989.9285554850611,124.82451707095206,829.7140405734326,2.6356485496529913,227.6238207366534,1.2587078706610724,2.3107115066676363,524.0511681610341,71.8308455496004,92500.0,0.6957626082404711,0.7497891167106329,7.743250411845335e-11,1.3996236776143818,1005.3527653247414,1.3873600368980403,1028.106386957859,1.3275909654906757,1163.219483211655,1.3418228111249269,1126.7585858439575,True,92.5,dash,2.94919236024164,0.9249999999999999,2.2668598118512087,0.9973753878892404,3.4247973712556847,0.8496460371050663,R1,0.9857892814344046,0.09847649711857365,0.16588766367638863
1.02,5000.0,274.22557245843376,663.3250540608,389.09948160236627,1.1898134407593608,0.014183887275751136,0.18620434897786167,0.011325046810165284,3.1023076786345243,3.1996113333878458,102.1168780243397,308.90466137184205,326.7343202568615,482.11389839336766,310.3976042440184,936.6608631291816,117.16907798433924,783.2430411626351,2.6491426712899964,208.95097568580672,1.22236490693638,2.1689964686212404,509.59094973353734,71.83084554937645,90000.0,0.6960627892475357,0.7497211391855675,5.15145331437703e-10,1.3996236776143818,1005.3527653247414,1.3883381897717406,1026.2323531850525,1.3328423392662827,1149.4156894239618,1.347350142481106,1113.3980022195292,True,90.0,dash,3.2414300413417303,0.8999999999999999,2.2014082437540705,,,,,,,
1.02,5000.0,219.32713694205466,598.0285895162453,378.7014525741907,1.158017678287047,0.012162716524115966,0.19963685341128357,0.009977896637123741,2.916896659666029,3.0083849112917305,102.11687802433973,308.90466137184205,307.2068750366417,471.6046843380945,291.8465312848096,876.7392370195415,109.9521197299218,730.4957031258922,2.6543056377783314,190.89336105962096,1.189699261294794,2.0353984473956963,492.6080919699878,71.83084554878599,87500.0,0.6947983993020204,0.7497596419963299,5.367496469195045e-11,1.3996236776143818,1005.3527653247414,1.3893198615523967,1024.3690635048185,1.3390893919904154,1133.5394423559874,1.3539411358817424,1098.029740966601,True,87.5,dash,3.547825483804383,0.875,2.142579312070189,,,,,,,
1.02,5000.0,170.6512121534295,538.1914530275337,367.5402408741042,1.123888206715315,0.01050691465290596,0.22165030223432433,0.008881282729563358,2.7445722983356093,2.8306556088989003,102.1168780243401,308.90466137184205,289.05771354284315,461.73764801075606,274.604827865701,825.9329439918151,103.07890051510445,686.8301983301382,2.664025581311496,173.92913034929649,1.154636059861343,1.9081636120259209,478.0120185563674,71.83084557580881,85000.0,0.6938104417497984,0.7496890693783627,7.271910333830846e-09,1.3996236776143818,1005.3527653247414,1.3902033021817022,1022.7044366363043,1.344692823781608,1119.7799847847366,1.3595810746418289,1085.3038732256398,True,85.0,dash,3.797795677061326,0.849999999999524,2.0794325215781915,,,,,,,
