tag,level,rpm,N,hub_tip,Cx,eta_c,eta_blading_tool,W,TSFC,DF,M_rel_1,r_tip_comp_mm,turb_ok,D_mm,D_comp,D_comb,D_turb,L_mm,m_cal,margin_nom,margin_hi,worst,TOGW
ax70000_opr5_t1150_n8_cap_3r,tool,70000,6,0.4,185,0.8284845256878292,0.8284845256878292,1.0584780912262672,0.1304417661038051,0.4704598952221422,1.1519028751121851,47.48239131433645,True,136.22480873076572,100.4647826286729,136.22480873076572,119.2057893655992,561.1349060874643,4.59292535871882,1.0888647989110876,0.9696267168250272,,15.831153266858779
ax70000_opr5_t1150_n8_cap_3r,fielded,70000,8,0.4,170,0.7094379351402563,0.8322213242931848,1.3600463497735005,0.15874246004923317,0.4453604547893588,1.1296298441698522,55.50104186476937,True,142.45466549864173,116.50208372953874,142.45466549864173,135.57804498256613,714.4918439880543,6.405664949199427,1.034995133715305,0.8839302585175044,0.7131778177102617,18.034113417476142
ax75000_opr5_t1150_n7_cap_3r,tool,75000,6,0.4,185,0.8284845256878292,0.8284845256878292,1.0584780912262672,0.1304417661038051,0.4704598952221422,1.1519028751121851,47.48239131433645,True,136.22480873076572,100.4647826286729,136.22480873076572,119.2057893655992,561.1349060874643,4.59292535871882,1.0888647989110876,0.9696267168250272,,15.831153266858779
ax75000_opr5_t1150_n7_cap_3r,fielded,75000,7,0.4,185,0.7094379351402563,0.8318797441988456,1.3600463497735005,0.15874246004923317,0.44967516419595344,1.1960843156659495,53.81009744061541,False,142.45466549864173,113.12019488123082,142.45466549864173,126.84617532667004,650.9261476848595,5.6383956255242715,1.035565339235105,0.8844189393182287,0.7135586718190274,17.266844093800984
ax80000_opr5_t1150_n6_cap_3r,tool,80000,6,0.4,185,0.8284845256878292,0.8284845256878292,1.0584780912262672,0.1304417661038051,0.4704598952221422,1.1519028751121851,47.48239131433645,True,136.22480873076572,100.4647826286729,136.22480873076572,119.2057893655992,561.1349060874643,4.59292535871882,1.0888647989110876,0.9696267168250272,,15.831153266858779
ax80000_opr5_t1150_n6_cap_3r,fielded,80000,6,0.4,200,0.7094379351402563,0.831784532512081,1.3600463497735005,0.15874246004923317,0.463532152115557,1.268029133949833,52.37857383447521,True,142.45466549864173,110.25714766895042,142.45466549864173,119.20578936488269,598.6913893222373,5.017215382534901,1.0360084160732637,0.8847986535326411,0.7139068807950577,16.645663850811616
ax85000_opr5_t1150_n6_cap_3r,tool,85000,6,0.4,185,0.8284845256878292,0.8284845256878292,1.0584780912262672,0.1304417661038051,0.4704598952221422,1.1519028751121851,47.48239131433645,True,136.22480873076572,100.4647826286729,136.22480873076572,119.2057893655992,561.1349060874643,4.59292535871882,1.0888647989110876,0.9696267168250272,,15.831153266858779
ax85000_opr5_t1150_n6_cap_3r,fielded,85000,6,0.4,200,0.7094379351402563,0.8271590992021981,1.3600463497735005,0.15874246004923317,0.441517915195165,1.320981907057313,52.549528734433125,True,142.45466549864173,110.59905746886625,142.45466549864173,112.46427233481562,593.4182357641383,4.830366878414165,1.0361384390340769,0.884910080107129,0.7139563088851992,16.45881534669088
