MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,N_pct,comp_RlineMap,comp_NcMap,comp_WcMap,comp_PRmap,comp_effMap,pwr_net_kW,conv,igv_deg,W_stack,PR_stack,eta_stack,stall_index,stall_row,SM_peak,SMW_peak,i_R1,i_R2,i_R3,i_R4,i_R5,i_R6,si_R1,si_R2,si_R3,si_R4,si_R5,si_R6,case,A8_scale
1e-06,0.0,552.9965884789343,552.9970551135781,0.0004666346437385009,1.3712024106872402,0.019581592946012617,0.1274758941995368,0.013566569861402514,5.027218808586021,5.186250779090424,98.2176290440732,288.1500000000577,509.38125515023904,525.6775932615604,483.9121923927271,1056.6547479762426,144.5295947385043,850.818380064934,3.348187568561745,330.9645695358257,1.4145839765746462,1.426400931855292,406.0151517349672,75.36405680513164,100000.0,0.7180398914035079,0.7521535708644291,2.9314740532352697e-09,1.4001452291610537,1004.4167849535459,1.3839316401916304,1034.7255060425946,1.3217395066424429,1179.1428114544349,1.339068058312087,1133.5678267001285,100.0,2.7583704219123413,1.0353875034113087,2.524203152054048,5.2138167784009735,0.8166259114665845,-2.0272545596316085e-09,True,21.37002019279793,1.1100819761022434,5.322970980268348,0.8229024388470126,0.8279733581737766,S6,0.16924041997877004,0.15275969971994563,-1.5050130222589857,-1.2259303853258459,-0.8927319070763602,-0.4977829805665124,-0.04401982934663806,0.45506835415547897,0.7603280359626974,0.7688340090855891,0.7789893427592404,0.7910267270649236,0.8048566708079289,0.8200680459098448,SLS_A8x1.15,1.15
1e-06,0.0,464.63332123930815,464.6337569388681,0.0004356995599188696,1.2802998982452765,0.016864517442681762,0.13066704435169998,0.012513702135340131,4.56600359036988,4.710445393274207,98.21762904407348,288.1500000000577,462.64877826897083,506.362109236587,439.5163393555223,1001.7446966751742,136.48737346531493,810.6636303244144,3.2201977970307634,283.46853357160404,1.3208055259764329,1.3470301156199789,365.7391132707989,75.36405677943365,95000.0,0.7250097372629768,0.7507917451680429,5.231152552602493e-12,1.4001452291610537,1004.4167849535459,1.3859392643953143,1030.8283739554056,1.3266646926631869,1165.7075647518266,1.3437366673601006,1122.0869014090106,95.0,2.5983440849474047,0.9836181282407434,2.3568635917912832,4.734878266637577,0.8245527088436008,-3.30645773535337e-12,True,21.37002019279793,1.036490185526509,4.779629660275136,0.829026132120868,0.8255195697574743,R1,0.1564963103326662,0.1985079481717713,0.6339339147114842,0.4183680478488796,0.15985613662731168,-0.1225486211575415,-0.4403598607213368,-0.8098934486154832,0.8255195697574743,0.8189494818082715,0.8110704700827058,0.8024632442592299,0.7927768879470306,0.7815141207567293,SLS_A8x1.15,1.15
1e-06,0.0,380.14317961568656,380.14357564533896,0.0003960296524554474,1.1637301718533648,0.014770050532991057,0.13987409157918682,0.012057389544171362,4.085016414430611,4.214242579963768,98.21762904407342,288.1500000000577,413.91291442062027,489.54669243602615,393.2172686995893,970.3019533794176,129.85898299295917,793.090743943748,3.0280328679372843,237.53096168597557,1.2005478121462467,1.281612770699128,329.3544147630512,75.36405679656855,90000.0,0.7178927221652412,0.7484419548289437,1.0834773274205357e-09,1.4001452291610537,1004.4167849535459,1.3876028116196968,1027.6412159306158,1.3295204142986736,1158.1019670531907,1.3458353195983084,1117.0181559688908,90.0,2.301279805942813,0.9318487530701779,2.142274069121847,4.235408012571336,0.8164585360675598,-7.664474958256882e-10,True,21.37002019279793,0.9421190327205702,4.243792231121029,0.8195560604296062,0.9144683023190411,R1,0.11930174444401831,0.15713641134488454,3.5523591761710023,2.4611063054618967,1.4644908921892252,0.5091806062950326,-0.48343169888995874,-1.6134336830440716,0.9144683023190411,0.881208735580915,0.8508335606423615,0.8217172970684844,0.7914641301852369,0.757023555122404,SLS_A8x1.15,1.15
1e-06,0.0,297.9641945900521,297.9645416637057,0.0003470736536190364,1.0198733354121619,0.013087287221576538,0.15812045491739932,0.012190653906519858,3.56896860701426,3.6818700206691544,98.21762904407338,288.1500000000577,361.62454387857775,474.0511573101051,343.54331668464886,961.6427637450171,123.19541690619727,798.2252840050656,2.78860468442773,191.93618808880254,1.052139689345141,1.2158482682644278,294.52983458875644,75.36405685424174,85000.0,0.6908453257733272,0.7455577308742037,2.2603648878949506e-09,1.4001452291610537,1004.4167849535459,1.3891007765719852,1024.7818500234866,1.3301370768776126,1156.4662146591777,1.3452224029618647,1118.497023771318,85.0,1.7760530794962763,0.8800793778996125,1.877452568547476,3.6995298387359568,0.7856975644338369,-1.3152702991728835e-09,True,21.37002019279793,0.8256571011867551,3.6917839067665383,0.7879668107160765,1.031442867858393,R1,0.06336258228048797,0.08234888217323677,7.390317483019338,4.914408114429648,2.993039828975249,1.3346231422512886,-0.26958767712785203,-2.032337272769368,1.031442867858393,0.9559812813714309,0.8974211818437527,0.8468754083092691,0.797981739168684,0.7442560726503941,SLS_A8x1.15,1.15
1e-06,0.0,218.0013133498025,218.00159902712943,0.00028567732695534184,0.8394606886911076,0.01194024696655196,0.19717720237131772,0.01351252628149962,3.0123043368367703,3.1075961299108927,98.21762904407329,288.1500000000577,305.22072390638584,459.6192199694961,289.9596877110666,997.5680895451364,116.85070449095956,847.3542443426571,2.4814543393146593,145.59646903786017,0.8660192178276537,1.1539340652082577,261.4589204430198,75.3511237681554,80000.0,0.636013124847365,0.7417749650580859,1.827392363250536,1.4001452291610537,1004.4167849535459,1.3903929597828022,1022.3470643899728,1.3263124563863344,1166.6479719982158,1.3394420316303464,1132.640878333813,80.0,1.0,0.828310002729047,1.5723204165423388,3.1214744177942246,0.7233369677664857,1.3625496489847082,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
1e-06,0.0,151.5493089936718,151.5495328878763,0.00022389420449376294,0.6579114454107974,0.011214147379536065,0.2663880873783172,0.016192817566667034,2.49556336858552,2.5745084822032007,98.21762904407323,288.1500000000577,252.862119075854,439.6644268241229,240.21901312206126,1076.8064766207615,111.83333696483916,941.0215634297696,2.1480089894624808,100.69893152501119,0.6787261905532463,1.107228980665548,231.3046202724448,75.37891332495015,75000.0,0.5834961865752321,0.7385274611506583,7.865033409948159,1.4001452291610537,1004.4167849535459,1.3921362336207845,1019.0703772526327,1.3185131601040205,1188.1779043903516,1.3291739766086892,1159.0037981956682,75.0,1.0,0.7765406275584815,1.3576306680357708,2.584876446767497,0.6636095165519202,5.863651103635112,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
1e-06,0.0,106.72378509364142,106.72395767402726,0.00017258038584441597,0.5071261730833047,0.010864850578983115,0.36649245573533906,0.020353136157968417,2.0873194974944926,2.153350148913896,98.21762904407348,288.1500000000577,211.49694612802543,421.8423324807074,200.92209882162413,1206.5108189843538,108.34923423659339,1085.3580391010028,1.854393344238012,68.42798035162161,0.5231704327194974,1.0759198142284034,210.45956157988982,74.75005848466692,70000.0,0.525037335629766,0.7370933794494409,9.945180600444814,1.4001452291610537,1004.4167849535459,1.3935268773724614,1016.4882562842101,1.3071378190462513,1221.5357988048306,1.3151557211791638,1197.7613733620128,70.0,1.0,0.7247712523879161,1.1669086229854564,2.1609448323400735,0.5971243351460265,7.41256374392081,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
1e-06,0.0,73.02799955286146,73.02812978873258,0.00013023587113263622,0.38269713329535493,0.01044910845436953,0.5151009293154925,0.025938665769910385,1.7975895881370674,1.8544548699647434,98.21762904407342,288.1500000000577,182.1401604971726,405.78058713497103,173.03315247231393,1378.680264117774,105.81683177421212,1271.2152554730517,1.6352138839454708,45.392689254521144,0.3948047556081335,1.0520954640798024,189.79590600027853,74.17540685569351,65000.0,0.46797671842308314,0.7334213610847208,10.135377698740161,1.4001452291610537,1004.4167849535459,1.3947363465210803,1014.2474543585315,1.2936269283383468,1264.6102544759406,1.2996762908971633,1244.7993399754937,65.0,1.0,0.6730018772173506,1.0100904592829407,1.8600813609704878,0.5322293633023694,7.550708468459199,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
1e-06,0.0,50.12894465839341,50.129041952113084,9.729371967763142e-05,0.2858968676176099,0.010224863589174014,0.7342965061775583,0.03397595955023678,1.5676434332632354,1.617234555856577,98.21762904407329,288.1500000000577,158.8409436843779,390.29463887015544,150.898896500159,1616.586518485592,103.69193110192477,1524.0757849468562,1.455261705482481,29.428261672051455,0.29494196096261055,1.0345314251628033,173.03853700777358,73.99073050070436,60000.0,0.41389838956618147,0.732005588973551,8.845838968668692,1.4001452291610537,1004.4167849535459,1.3957397544008463,1012.4073661634055,1.2763435853149723,1326.8019128276542,1.2811114229928706,1308.5995318054327,60.0,1.0,0.6212325020467853,0.8740283269900714,1.6212989772778104,0.4707261444393661,6.583729071083616,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
1e-06,0.0,32.021390572114065,32.02146141799581,7.084588174587807e-05,0.2081800936572769,0.009848965455415878,1.1072684541805746,0.04494434130694814,1.4003177325468592,1.444615642945914,98.21762904407326,288.1500000000578,141.88672333012715,374.6481361056982,134.7923871636208,1916.0556921666216,102.05015715725803,1840.0300334992114,1.3208444839130173,18.130718486615738,0.2147664140860114,1.0203368512017001,150.20419393883495,76.14350090446428,55000.00000000001,0.3672147851154029,0.7266937240231013,7.134442840158449,1.4001452291610537,1004.4167849535459,1.396752134750731,1010.5509088714318,1.2521225912725273,1438.829891230776,1.2571456355711499,1411.8628684526116,55.00000000000001,1.0,0.5694631268762198,0.76122972717604,1.4475433878789514,0.41763293681736924,5.299962909943162,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_A8x1.15,1.15
