MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,N_pct,comp_RlineMap,comp_NcMap,comp_WcMap,comp_PRmap,comp_effMap,pwr_net_kW,conv,igv_deg,W_stack,PR_stack,eta_stack,stall_index,stall_row,SM_peak,SMW_peak,i_R1,i_R2,i_R3,i_R4,i_R5,i_R6,si_R1,si_R2,si_R3,si_R4,si_R5,si_R6,case
1e-06,0.0,172.78517854413096,172.78539532243258,0.00021677830161461684,0.6370014180199265,0.011942791822105465,0.2488295056430352,0.01781103135730426,2.495563368585519,2.5745084822032,98.21762904407333,288.1500000000577,252.86211907585414,439.6644268241229,240.2190131220614,1133.684000015937,115.16967278562277,997.7811750979984,2.0857835861807645,97.49847433414308,0.6571546198891904,1.141333093843481,271.9397830207793,65.50928863954904,75000.0,0.5834961865752321,0.7375650207050835,9.723919554062979,1.4001452291610537,1004.4167849535459,1.3921362336207845,1019.0703772526327,1.31349009050998,1202.6009481979295,1.3234138998207408,1174.5152127161105,75.0,1.0,0.7765406275584814,1.3576306680357704,2.584876446767496,0.6636095165519201,7.249353661113868,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,142.5690736428295,142.56926443948626,0.0001907966567737213,0.5606545489704432,0.011445414428439094,0.2890072221806364,0.019393660012184,2.2660821958352333,2.3377678595491598,98.21762904407328,288.1500000000576,229.61001642035657,429.22376327563245,218.12951559933876,1179.7520510763163,112.32577684137419,1051.941228079085,1.9419364079482837,79.85963463156581,0.5783923184395359,1.1162181455008044,254.5434340626439,65.6142779300675,72500.0,0.5551470631588113,0.7379543011152145,10.660012950990222,1.4001452291610537,1004.4167849535459,1.3929509107943208,1017.5577004822053,1.3094489156296913,1214.5619014757149,1.3182063144262877,1189.0360337201766,72.5,1.0,0.7506559399731989,1.2569075049744831,2.3465769132442227,0.6313680923269204,7.9462513195007975,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,120.09950400895804,120.09967167619034,0.00016766723229885784,0.4926889081349243,0.011350365590676594,0.3402288499325356,0.021885711517154453,2.087319497494493,2.153350148913897,98.2176290440732,288.1500000000577,211.49694612802492,421.8423324807074,200.92209882162368,1258.234067504998,110.50405128897653,1136.9143790081628,1.8182328745232792,66.47991903147226,0.5082764072259862,1.0982207554101993,243.41087454582637,65.6164972381035,70000.0,0.5250373356297662,0.7361712056518794,11.01728985145058,1.4001452291610537,1004.4167849535459,1.3935268773724614,1016.4882562842101,1.3030156363599008,1234.254706127364,1.310614405950288,1211.0669219971298,70.0,1.0,0.7247712523879162,1.1669086229854566,2.1609448323400744,0.5971243351460267,8.211460628190595,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,96.17569309525996,96.17583607961788,0.0001429843579235167,0.42015846638502985,0.010883175302065855,0.4073735247078562,0.024607421637644622,1.9125626655739838,1.9730650270188272,98.21762904407346,288.1500000000577,193.78976890356995,411.74861339989366,184.10028045839144,1340.1619121619387,108.61503459633367,1226.8552503882843,1.6949797156774626,52.37998695010633,0.4334512757110408,1.0790680789060545,227.96523539465616,64.91907796213295,67500.0,0.49501588285153414,0.7348684375410865,11.158266162408495,1.4001452291610537,1004.4167849535459,1.3943144762278619,1015.0258541054736,1.2965820266352508,1254.8324792350584,1.3031599631857627,1233.7885565552565,67.5,1.0,0.6988865648026334,1.078121525429376,1.9794725528168273,0.5629809727338712,8.314557585127012,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,82.66840507933009,82.6685318049459,0.00012672561581995975,0.372382274312088,0.010869103544874189,0.47332197499151474,0.027728624802846307,1.7975895881370665,1.8544548699647425,98.21762904407329,288.15000000005784,182.14016049717227,405.78058713497114,173.03315247231365,1435.8802614626068,107.32487889923073,1328.2754732369908,1.6122371089258583,44.1692173552157,0.38416355914827416,1.0676985049944774,220.41748367929475,64.88529861261091,65000.0,0.4679767184230829,0.7324666781190466,10.843943630869898,1.4001452291610537,1004.4167849535459,1.3947363465210803,1014.2474543585315,1.2894547857503775,1278.789158153186,1.2953061919231497,1259.0114129119847,65.0,1.0,0.6730018772173505,1.0100904592829405,1.8600813609704872,0.5322293633023691,8.078487217733965,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,69.73592273730955,69.73603561904226,0.00011288173269781298,0.33170212729540427,0.010629241619584512,0.548716763591799,0.030442311663598395,1.6826165107001512,1.73584471291066,98.21762904407333,288.1500000000577,170.49055209077517,398.22384237631,161.96602448623642,1515.0321654368342,106.0308238985035,1414.962514759184,1.5275371682603924,36.80613517575906,0.34219638954151976,1.056053661662651,208.18938545263632,65.60440703490323,62500.0,0.44093755399463225,0.7326033818956386,9.807264326845246,1.4001452291610537,1004.4167849535459,1.39522598540051,1013.3495364886369,1.2836749751154335,1299.2472807055824,1.288922178194834,1280.6058446195068,62.5,1.0,0.6471171896320679,0.9420593931365059,1.7406901691241488,0.5014777538708677,7.303659230254675,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,55.64130213210284,55.64139677764345,9.464554061174215e-05,0.27811521323809985,0.010485200195949574,0.6783939134961419,0.03581587670151773,1.5676434332632354,1.617234555856577,98.21762904407329,288.1500000000577,158.84094368437792,390.2946388701557,150.89889650015903,1671.0963820694503,104.62705327961929,1578.6212132546805,1.4422550551708329,28.627271569466746,0.28691411364357045,1.0444321264045184,197.0897245932941,65.4838286835734,60000.0,0.41389838956618147,0.7310487077257333,9.209151953994661,1.4001452291610537,1004.4167849535459,1.3957397544008463,1012.4073661634055,1.2724384628639673,1342.3892530412254,1.277234844627244,1323.2494901803084,60.0,1.0,0.6212325020467853,0.8740283269900714,1.6212989772778104,0.4707261444393661,6.8539291599231245,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,43.88279026784316,43.88286904460314,7.877675998365391e-05,0.23148492004431942,0.010067607665120217,0.8259134702514929,0.04131684811275424,1.4622103624296336,1.5084661957408854,98.21762904407345,288.1500000000579,148.15797323880295,380.04578976642114,140.7500745768628,1821.0759054737955,103.45150510716003,1738.9587342705843,1.3605415835281187,21.42537392688126,0.2388085494607888,1.034785317449284,185.76448276578645,64.30727683977909,57499.99999999999,0.38798578547034507,0.7279555878367319,7.89351464626191,1.4001452291610537,1004.4167849535459,1.3964038189257528,1011.1895753068387,1.2607983180643982,1393.8885454262163,1.2655010348766285,1371.882677665651,57.49999999999999,1.0,0.5953478144615022,0.809541378439885,1.511814389516385,0.44125577072952493,5.867551905145752,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,36.85450111902877,36.854570413017896,6.929398912514456e-05,0.2036198687977827,0.009979388781212668,0.9748008661502772,0.04655940207665663,1.4003177325468603,1.444615642945915,98.21762904407338,288.15000000005733,141.88672333012744,374.6481361056971,134.79238716362104,1958.5112606543332,102.83166062293206,1883.7747770680965,1.3108062861873258,17.733561622524228,0.21006191461493381,1.028522694362262,176.4739411475095,64.9303239274215,55000.00000000001,0.3672147851154033,0.7271096240441894,6.948856337386267,1.4001452291610537,1004.4167849535459,1.396752134750731,1010.5509088714318,1.2477364659335322,1464.141126940125,1.253104284191408,1433.1762238139768,55.00000000000001,1.0,0.5694631268762202,0.7612297271760409,1.4475433878789525,0.4176329368173697,5.159895423848234,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,31.781812568923804,31.781872216447237,5.9647523434827064e-05,0.17527380151224362,0.010292036200425285,1.165802933397189,0.055783775476114295,1.3384251026640834,1.3807650901509412,98.21762904407362,288.1500000000579,135.615473421452,368.10576021919934,128.8346997503794,2174.6728849981932,102.43308233184409,2112.4156561898258,1.2577450255084988,14.107979549946144,0.18081904553265604,1.0244581926056096,175.25110122793353,63.83474619755025,52500.0,0.34644378476046034,0.7259991411737006,6.1822635412514195,1.4001452291610537,1004.4167849535459,1.397082636124367,1009.9508440363816,1.2150870273644319,1718.7054387637631,1.2220700442181434,1651.9357214974607,52.5,1.0,0.5435784392909369,0.7129180759121939,1.3832723862415166,0.39401010290521304,4.5846817772474635,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,29.545803618633926,29.545857324762306,5.370612837973349e-05,0.1578150565782627,0.011522539638441796,1.403960549992594,0.06936228325648527,1.276532472781308,1.316914537355969,98.21762904407349,288.15000000005784,129.34422351277624,359.3295946536875,122.87701233713742,2405.7343161006925,102.33046009215937,2363.1820281741916,1.2007862783620213,11.30540769104596,0.16280794765080878,1.0225170015933709,178.6473453296149,64.40309816487614,50000.0,0.32567278440551795,0.7197616605301275,5.186757349114359,1.4001452291610537,1004.4167849535459,1.3975259819095813,1009.1458966542882,1.1630156654293722,2513.554965388572,1.1663827891256482,2421.244235502916,50.0,1.0,0.5176937517056541,0.6646064246483482,1.3190013846040824,0.3703872689930571,3.8400273828179117,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,47500.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,47.5,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.38012989199876,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,45000.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,45.0,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.38012989199876,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,42500.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,42.5,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.38012989199876,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,40000.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,40.0,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.38012989199876,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,37500.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,37.5,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.38012989199876,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1e-06,0.0,208.4121289768259,208.4121366949393,7.718113399150472e-06,0.022679618500000002,0.011810660046664001,0.20401104473491644,0.4947229180389785,1.2233959144811717,1.2620970473331352,98.21762904407348,288.1500000000575,123.96017961258632,351.1192414608406,117.76217063195699,2500.0,112.39748511313394,2500.0,1.0477295867734335,1.436841685611486,0.02339714740498914,1.1246665447354744,667.7270962048035,0.10000000000001072,35000.0,0.30652124441387973,0.6784636933567659,,1.4001452291610537,1004.4167849535459,1.3979407445363798,1008.3928454203168,0.7488496662423159,12248.70032150772,0.7503273016668455,12388.912011857508,35.0,1.0,0.49180529029217734,0.6198914159393865,1.2638229274600903,0.3486062454191572,309.3801298919987,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS
1.02,5000.0,500.0000005194772,929.760318068242,429.76031754876476,1.3141487622105885,0.02154070053113905,0.15509304366306653,0.015571802898599734,4.846679251240327,4.999999999963487,102.0902253876777,308.90466137184205,510.4511269346609,551.7544673578149,484.9285705879279,1149.9999999819279,157.05479672538118,943.514878242118,3.087639350715609,325.32748236470576,1.3504543219105711,2.907348127494447,557.6874183522028,65.53506833335068,100000.0,0.7304019747870713,0.7500000000002388,1.1144206458083839e-10,1.3996236776143818,1005.3527653247414,1.3811398058446311,1040.1954797599492,1.3139038646587862,1201.4014988845727,1.3293761127967414,1158.4691110414187,100.0,2.554064754440527,1.0,2.409728369858138,5.026339558451463,0.8306852941437725,-7.823517845206831e-11,True,21.37002019279793,1.0597388045035145,5.0309160938054065,0.8310348612721357,0.8095529541908891,S6,0.14141459662894706,0.18146377832155713,-6.466649438152672e-11,0.03405254786558487,0.04728819204709822,0.06253367812654886,0.07988535685054643,0.0994300943190467,0.8061983217571294,0.8072361866011902,0.8076395869521016,0.8081042439306305,0.8086330941467718,0.8092287851343156,dash
1.02,5000.0,434.63762137986777,848.2139480877064,413.57632670783863,1.2646603132710996,0.01906497259761288,0.15791063169706887,0.014321414041123392,4.548647830502085,4.692540598085597,102.09022538767776,308.90466137184205,479.0625272993868,540.6881835545457,455.1094009344174,1096.510395640575,147.31802633343858,897.1913405781992,3.0892987929686617,298.5363153110914,1.2995986717157155,2.727104150511311,544.2734402403119,65.53506833311181,97500.0,0.7268709736169899,0.7498549854355665,6.829047924511874e-13,1.3996236776143818,1005.3527653247414,1.3823395891899475,1037.8319410950226,1.3183642874179913,1188.592932417298,1.3342591746202506,1145.7463091705965,97.5,2.4997436852632293,0.975,2.3189823882622935,4.716855570348945,0.8266694907275152,4.918072146406615e-13,True,21.37002019279793,1.019830971217085,4.751364337961447,0.8305152900528776,0.8425431390099158,R1,0.13457708471345375,0.17314942937335132,1.1924805416928521,0.8999211380786463,0.5757788951486162,0.23971599147699862,-0.12028968059642864,-0.5199841542351322,0.8425431390099158,0.8336264165246405,0.8237471017931506,0.8135044652119413,0.8025320929984785,0.7903500723342778,dash
1.02,5000.0,374.28482765969306,771.0175205486606,396.7326928889676,1.213154765573141,0.016916454935995556,0.16270827260183454,0.01324697610333616,4.263038622007976,4.397896375013756,102.09022538767779,308.90466137184205,448.98223215680554,530.2935228930196,426.53312054896526,1049.189704170249,137.54545294426376,856.9045975479356,3.1010339594563345,273.3209895919131,1.246670197032167,2.5461973998934564,532.2983686384613,65.53506833324064,95000.0,0.7249242971973304,0.7494442671876145,5.579971214121647e-11,1.3996236776143818,1005.3527653247414,1.3834421218140562,1035.6807014259025,1.3225151530676105,1177.004079076249,1.3386962118874994,1134.4897926739457,95.0,2.4137635218487645,0.9500000000000001,2.2245376929113085,4.4202711475904,0.8244555379589193,-4.020460927480402e-11,True,21.37002019279793,0.9782965353051885,4.421211975473305,0.824555050771147,0.8793450519685524,R1,0.13754368392616545,0.17941635917495002,2.399958482698686,1.6640728965695502,0.9398745289885255,0.21333182572788445,-0.5657904816196933,-1.467027118992391,0.8793450519685524,0.8569164871322621,0.8348441292171332,0.8127003198620261,0.7889539719036917,0.7614857829145861,dash
1.02,5000.0,311.2575382553589,689.353533502371,378.09599524701207,1.1561662718993622,0.01476932266601969,0.1708217635328402,0.012135673625618456,3.9620696023417494,4.087406445659543,102.09022538767785,308.90466137184205,417.28424528842993,520.2336252588952,396.42003302400843,1000.0807303638429,127.71164242618153,814.5024904829774,3.104024233758819,248.43881322725355,1.1881073008106842,2.364157047154159,519.3698976253971,65.5350683331234,92500.0,0.7134401606535313,0.7491905133698155,1.3527029794017066e-11,1.3996236776143818,1005.3527653247414,1.3845091450149898,1033.5987453032217,1.3270557876838533,1164.6596950427695,1.3436032345390791,1122.4096696072372,92.5,2.3528873769099694,0.9249999999999999,2.1200390289014712,4.107736676322629,0.8113946431747097,-8.398553973094372e-13,True,21.37002019279793,0.9323406131957938,4.117368967712288,0.814995056045228,0.921478054753002,R1,0.13279550747752822,0.17272257089919996,3.782350520518591,2.534898943415996,1.4067124170098282,0.32015744749006103,-0.8283170425851623,-2.1803489110624525,0.921478054753002,0.8834578120623559,0.8490725691225797,0.815956186574232,0.7809526003523959,0.7397449248734087,dash
1.02,5000.0,249.48016495019053,608.5453450673718,359.06518011718134,1.0979726204022395,0.012740860080945882,0.18385067326118965,0.011023787708353222,3.6622963133463085,3.7781500729415254,102.09022538767755,308.90466137184205,385.7121924950707,509.4169281110392,366.4265828703172,949.6263764266902,117.44065982549803,771.528235090271,3.1200998309680883,223.65730782351733,1.12830595226332,2.1740239047461056,505.8836456363786,65.53506833331573,90000.0,0.7032288344392442,0.749019676647402,4.2580831318229365e-10,1.3996236776143818,1005.3527653247414,1.3856371307628061,1031.4072784426846,1.3319478890574128,1151.7353446439993,1.3487959361030712,1109.9868454278733,90.0,2.274651272819235,0.8999999999996808,2.0133304910331264,3.796443884525347,0.799781314059073,3.021209550861787e-10,True,21.37002019279793,0.8854128433419762,3.797454961509901,0.7999310308647668,0.9639481807748662,R1,0.1305980563714011,0.17360203168335908,5.175803637501311,3.3456742587928474,1.7907074501217863,0.3373421972485815,-1.1906032268215299,-3.037911969859593,0.9639481807748662,0.908168890892214,0.8607760970341234,0.8164799490740273,0.7699107219332529,0.7136078336896933,dash
1.02,5000.0,190.7756121644873,530.2144997765934,339.438887612106,1.037958079856855,0.010919863175039785,0.2060614927879184,0.00999449806076798,3.3712738099016426,3.477921309744472,102.0902253876776,308.90466137184205,355.06177039242004,499.4901936367172,337.308681872799,902.3240652614996,108.14175680455763,731.1519627451647,3.119134475338791,200.8341983962473,1.0666334095592052,2.001885588378628,492.8232898561806,65.53506833311185,87500.0,0.6836391709377828,0.7487815457929338,2.0212098338407947e-13,1.3996236776143818,1005.3527653247414,1.3866191834636803,1029.5257837733923,1.3367555056263065,1139.4025194251676,1.3538577428506193,1098.2211775003773,87.5,2.2478944976065542,0.875,1.90328302523922,3.4942381480612754,0.7775020131403798,0.0,True,21.37002019279793,0.8370166957521376,3.4881542568665824,0.7801617160798334,1.0080458274194335,R1,0.1347906972880879,0.16972146422433276,6.622656023501783,4.163668971363435,2.1765601795828857,0.3680079369157454,-1.5211244720483066,-3.8550977827195467,1.0080458274194335,0.9331000049029354,0.8725362444308128,0.8174145896531365,0.7598369858551566,0.6887013735924985,dash
1.02,5000.0,134.510911395509,453.88870165767133,319.37779026216236,0.9766139650689114,0.009250060402258044,0.24756517595970115,0.008997984563455508,3.08489634226664,3.182484524279843,102.09022538767765,308.90466137184205,324.9005623765253,489.1206593141031,308.655534257699,855.1888416063788,98.65048393714302,691.4939558820067,3.128778713892215,178.54816141226652,1.003594560898111,1.8261861829862645,470.0125038984488,65.53506833311185,85000.0,0.6648528283691649,0.7485643057647646,3.319188746806585e-11,1.3996236776143818,1005.3527653247414,1.3876450365039301,1027.560368780276,1.341769441578761,1126.8924879239635,1.3589752493229834,1086.6594202281592,85.0,2.1985952760669267,0.85,1.7907975456808145,3.1968559439740676,0.7561363281597944,8.57510015270897e-14,True,21.37002019279793,0.7875483701423731,3.1975558915309303,0.7562793777078806,1.0536430190623212,R1,0.1313227881180301,0.1687368433116132,8.118708773327164,5.001238489796286,2.5809605891404104,0.4307449200285305,-1.7957503677966145,-4.586838768819646,1.0536430190623212,0.9586277263356734,0.8848616941699406,0.8193267082214317,0.7514668467674828,0.6663991292498065,dash
1.02,5000.0,89.57841735816572,389.449692499963,299.8712751417973,0.9169656875204354,0.007938607324684084,0.3190387507583881,0.008224601052241454,2.829543133510065,2.9190534248426747,102.09022538767802,308.90466137184205,298.00682206086213,480.2864962900651,283.106480957819,817.4272670052924,91.0272536599503,660.3721531567156,3.110128775448036,159.31080772062376,0.9422983998193875,1.6850673820942208,429.8473549360306,65.53506847948587,82500.0,0.6385383453071466,0.7479427929334003,1.371909732244276e-08,1.3996236776143818,1005.3527653247414,1.388518994635086,1025.885965611066,1.3459897696851506,1116.6582059003226,1.3630643361059405,1077.6596139393705,82.5,2.1918781178437388,0.8249999999994133,1.6814216890390916,2.9316901798240886,0.7262088979813829,-7.285775836718731e-09,True,21.37002019279793,0.7394475796097577,2.9168904103608524,0.7275678138634389,1.0974479471867402,R1,0.14112097923258338,0.16925017020646327,9.555957007597804,5.787086115274079,2.9402853075110826,0.4557998716316405,-2.103359985042701,-5.364113296287336,1.0974479471867402,0.9825790507693886,0.8958133120507183,0.8200903413419776,0.7420914188820675,0.6427090985391809,dash
1.02,5000.0,49.203039545924184,329.4071690017738,280.2041294558496,0.8568262234889041,0.006708921167995584,0.4908663454061912,0.00743846877566807,2.576230536077545,2.657727489805975,102.09022538767806,308.90466137184205,271.3279984533199,469.2729190660773,257.7615985306538,776.6966950658378,84.40237880307694,628.3420919369725,3.0539613004516046,139.2007435371873,0.880497482408675,1.5624298211767556,389.3991821299424,65.53506833851549,80000.0,0.6126288944100846,0.7477377168994734,4.4326490222450563e-10,1.3996236776143818,1005.3527653247414,1.3895286621818885,1023.9756466217933,1.3507163398807749,1105.49418279062,1.367302743185633,1068.543261075258,80.0,2.1765233313754697,0.7999999999999999,1.5711451535414158,2.6686434423497922,0.6967421104007443,-2.734548996933286e-10,True,21.37002019279793,0.6909506928424013,2.6688755365844754,0.6968075406657346,1.1425620411675061,R1,0.13797891399720008,0.16843997620702034,11.036159228918876,6.621688155149073,3.3541981314590075,0.5521176310359337,-2.305245782570722,-5.963732048904824,1.1425620411675061,1.0080163284069363,0.9084286843089527,0.8230259459419381,0.735938276620916,0.6244337194264056,dash
1.02,5000.0,24.57086203974331,285.8530029997778,261.2821409600345,0.7989653490783278,0.006045038753841829,0.8856888894915602,0.007187779573637974,2.3774563658451995,2.4526652606724664,102.0902253876774,308.90466137184205,250.39314926257865,462.4052752056462,237.87349179944968,760.5067106016054,79.8828229352463,618.0633425691585,2.977780241845884,124.19054251239132,0.8210381044720095,1.4787652495670676,362.4746466768029,65.53506833856119,77500.0,0.5836535991252586,0.7463385806995093,2.900375498865998e-10,1.3996236776143818,1005.3527653247414,1.3901435588038493,1022.8170280789133,1.3526040701221427,1101.1129478637931,1.3686647758934705,1065.6438781263735,77.5,2.1220396155956385,0.7749999999999999,1.4650468223772832,2.462230901071787,0.6637885416571834,-1.6367974625311266e-10,True,21.37002019279793,0.6442912767712384,2.443427736000389,0.6636661989177272,1.1858554144439304,R1,0.1403615754935461,0.16343031467389468,12.456623248867224,7.43770450790916,3.762925799562531,0.6543637111076848,-2.4853273533652214,-6.512601759447527,1.1858554144439304,1.0328871453115374,0.9208860216685092,0.826142235864409,0.7304496908101367,0.607705086441029,dash
1.02,5000.0,-1.9043314953704282,241.43546735908677,243.3397988544572,0.7441001004586065,0.005159697467775832,,0.006587437081873795,2.164759644324087,2.233240051685171,102.09022538767782,308.90466137184205,227.9919802213284,451.792628205781,216.59238121026195,726.852146587323,75.14824724742591,593.2484077671002,2.8822013705406944,107.5883492090385,0.7646571115039305,1.3911202998895205,328.920899033084,65.53506833311202,75000.0,0.5530000408105213,0.7460926796710854,2.1676834074137182e-13,1.3996236776143818,1005.3527653247414,1.3910937537489996,1021.0266165745755,1.3566793386689968,1091.8186362606623,1.37193326591848,1058.8189975764683,75.0,2.1203371954323442,0.75,1.3644415104673342,2.2413608013030144,0.628926286372819,0.0,True,21.37002019279793,0.6000475544066182,2.241689594268668,0.6290495452252921,1.22662023862759,R1,0.1357289165435942,0.16028112500357117,13.794125079983274,8.230277137731797,4.166444725610219,0.7630847830231033,-2.6434114992773985,-7.008080087923467,1.22662023862759,1.0570434366569783,0.9331846052610171,0.8294558727347173,0.7256315498069527,0.5926037336972491,dash
1.02,5000.0,-16.936170904349538,210.3393913661581,227.27556227050763,0.6949778437945534,0.0046938551986251496,,0.006416265609774018,2.003102988559913,2.066469519344266,102.09022538767788,308.90466137184205,210.96633898662247,444.26296777955343,200.41802203729134,713.0018345931633,72.2891584034695,586.1592607876092,2.772449236698712,95.13552236533789,0.7141777702591978,1.33819376233609,306.86352873307,65.53506833311201,72500.0,0.5217653585720265,0.7449613333686264,4.0214988045033935e-11,1.3996236776143818,1005.3527653247414,1.3917679136418764,1019.7563245252602,1.3583315650653986,1088.1040898606245,1.3728652557580983,1056.882074202278,72.5,2.110227624682911,0.725,1.2743670083419392,2.073492103414433,0.5934031195435737,-1.8285140031511773e-14,True,21.37002019279793,0.5604350211465997,2.0551877780719607,0.5917170977556223,1.2613366956598944,R1,0.148370401814794,0.16188123314764602,14.933178805356185,8.918826844826363,4.497851800153661,0.810138973974496,-2.864687049152856,-7.587571380465263,1.2613366956598944,1.0780292828804552,0.9432853399386746,0.8308900059647536,0.7188874402461539,0.574941805984809,dash
1.02,5000.0,-32.87451177047457,179.02332798389625,211.8978397543708,0.6479548540372312,0.0040838607256393706,,0.005987558647310446,1.8340841501346345,1.8921039076929584,102.09022538767753,308.90466137184205,193.16531439327954,434.01641043627683,183.50704867361557,686.2191893294136,69.33231985007768,568.2949275244189,2.6467749683037605,81.94326160848351,0.6658556916840835,1.283457713440565,280.2499458281289,65.53506833616963,70000.0,0.4886553303961879,0.7448803444045154,1.8831415849020336e-10,1.3996236776143818,1005.3527653247414,1.3925769736482025,1018.2520364535308,1.3616451397066478,1080.7603967977134,1.3751799748768365,1052.1412687905954,70.0,2.140646557438079,0.6999999999981471,1.1881418900648244,1.8979783134565198,0.5557471240181329,-1.1208916943730727e-10,True,21.37002019279793,0.5225153514841875,1.8982052043272626,0.5558612076094079,1.2947187047340252,R1,0.1490925040260649,0.16138797463970223,16.028449032987382,9.62535292558971,4.867125005791664,0.909485426706226,-3.007501137339773,-8.01895482613827,1.2947187047340252,1.099563018979684,0.9545401711122578,0.8339179200839439,0.7145347051242652,0.5617939583262174,dash
