MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,N_pct,comp_RlineMap,comp_NcMap,comp_WcMap,comp_PRmap,comp_effMap,pwr_net_kW,conv,igv_deg,W_stack,PR_stack,eta_stack,stall_index,stall_row,SM_peak,SMW_peak,i_R1,i_R2,i_R3,i_R4,i_R5,i_R6,si_R1,si_R2,si_R3,si_R4,si_R5,si_R6,case,A8_scale
1e-06,0.0,37.076233580664834,37.07631899341132,8.541274648026636e-05,0.25098471673438716,0.008559175670013627,0.8310723457119975,0.0359969545038875,1.4090687068713357,1.4536434472122814,98.2176290440733,288.1500000000577,142.77341286064382,358.6875800379067,135.63474221761163,1653.4053345875716,103.16583404835949,1584.6813014866298,1.3147253978873683,16.925733126826415,0.2589252730963668,1.028570653758084,161.66708720272544,65.22860697912273,50000.0,0.45833406327081405,0.7260588577527551,6.027236938609891,1.4001452291610537,1004.4167849535459,1.3975584145786941,1009.0870112583311,1.2732472415411618,1339.081390752122,1.2768097275986983,1324.9086278205577,50.0,1.0,0.5176937517056543,0.7729402210504792,1.4566306392399424,0.5212627831068206,4.4794434328775,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed10,1.0
1e-06,0.0,29.590782758882902,29.59085088482027,6.812593736742549e-05,0.2001875574435288,0.00909009171672991,1.1058960638817203,0.04793053541707,1.2911565584839644,1.3320012440931717,98.21762904407325,288.15000000005716,130.8260040785872,345.69779430225174,124.28470387465784,1974.7019288042175,102.48804416786984,1922.2673040139416,1.2126751455134244,11.007914839871967,0.20652101313569196,1.02256381073018,159.92583851710714,64.70456125277775,45000.0,0.42164432135649876,0.7188074149037392,4.575680778435423,1.4001452291610537,1004.4167849535459,1.3982146199241647,1007.8955918458612,1.245151983154134,1479.9798234197037,1.2491965706252657,1455.2868816874898,45.0,1.0,0.46592437653508934,0.6729216061259096,1.33418743563991,0.47953558341922803,3.3920105025103062,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed10,1.0
1e-06,0.0,26.32328999362175,26.323346759648725,5.676602697731436e-05,0.16680654572241774,0.011344249866164259,1.5514511874498544,0.07178666711177364,1.1958507542925216,1.2336805184475075,98.21762904407349,288.1500000000576,121.16917551977755,332.9911311631157,115.11071674378869,2425.475483628642,102.0254092834854,2398.7093624100266,1.1282553782650824,7.144167657485851,0.1720839060138718,1.0190979949152275,166.93616206076672,66.86914940911727,40000.0,0.3871674273143283,0.7076879764520204,3.1614029500392764,1.4001452291610537,1004.4167849535459,1.3987507109312456,1006.9258989223104,1.1567749170578379,2664.8314082131074,1.158461826628221,2605.5383965044866,40.0,1.0,0.41415500136452355,0.5818788122734994,1.2352192788683087,0.44032505297545,2.332165025836046,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed10,1.0
1e-06,0.0,717.6238702869398,717.6238780050533,7.718113399150468e-06,0.022679618499999995,0.05566705713396905,0.2792568836961327,2.590858017262925,1.129100953196274,1.164819141785664,98.21762904407348,288.15000000015107,114.40577437134037,323.57175974386513,108.68548565277335,2500.0,21.918271734454557,2500.0,4.958670417518574,0.7671555956381565,0.023397147404992928,1.0000009999999997,9990.648086046465,-14.21581226284424,35000.0,0.35529760203736577,0.25264106005648435,,1.4001452291610514,1004.4167849535497,1.3990920975061971,1006.310701686027,-1.2119578471934087,59412.16770571746,-0.5613698604301653,81170.57522126418,35.0,1.0,0.36223469507095424,0.5000926949887909,1.1659044576419242,0.4040795387266393,1529.9316877636354,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed10,1.0
1e-06,0.0,690.2917955937208,690.2922604852376,0.0004648915167017608,1.3660802449265437,0.023629817779268432,0.12323389115786872,0.016432656114950327,5.273798434075401,5.440630750103028,98.21762904407328,288.1500000000577,534.3658527793973,532.1486477571628,507.6475601404274,1163.3270353908795,167.09490135055697,957.366741184098,3.0380792952826696,338.8812728622779,1.4092997577357873,1.6491039321504841,507.2843354817293,65.53396241892564,100000.0,0.7239562445618655,0.7496931023957727,3.5685877273408757e-09,1.4001452291610537,1004.4167849535459,1.3832452649383473,1036.0647415687058,1.3124508570308615,1205.6417179332614,1.327623829690137,1163.1127700513398,100.0,2.615296085285616,1.0353875034113087,2.514773919096258,5.469871813444756,0.823354572852038,2.553463058414314e-09,True,21.37002019279793,1.1059352331800685,5.529480302631893,0.8259909469176759,0.872069921603451,S6,0.12136822628764055,0.10970762042709414,-1.2622374283271327,-0.7886454474848961,-0.21178266110182165,0.4488305724874877,1.1500020669181765,1.838473629387515,0.7677274309933998,0.7821617243787893,0.7997435396091876,0.8198779287323756,0.8412484659743397,0.8622319304800243,SLS_bleed20,1.0
1e-06,0.0,569.5877949366277,569.5882277542539,0.00043281762616235493,1.2718313574556042,0.019803489125467557,0.12516518346327138,0.014792302893704125,4.742896102374863,4.8929337557529315,98.21762904407322,288.1500000000577,480.5723525597654,511.52964818809323,456.5437349317772,1088.1623396419375,153.69720846488514,896.8223201120968,2.9704100646439695,288.35368293227657,1.3120690608034826,1.5168785451159685,450.32657870883384,65.53396241717627,95000.0,0.7296472105533328,0.7484496539440784,7.565025583355733e-11,1.4001452291610537,1004.4167849535459,1.3854280366449634,1031.8078227517433,1.3186411365151707,1187.8156498124115,1.3339747362374048,1146.474265110605,95.0,2.407008936926994,0.9836181282407434,2.3412741228784584,4.918568294840534,0.8298269016816012,-5.5299307631852024e-11,True,21.37002019279793,1.0296343235317837,4.94695781273021,0.8326740018106435,0.8367717224472009,R1,0.10998755554570017,0.1451276000250148,1.0031192387718164,0.9105351620126925,0.7923117172667489,0.6754325741091307,0.558669461471851,0.44076735227197616,0.8367717224472009,0.8339499142645962,0.830346660925172,0.8267843796551857,0.8232256348018617,0.8196321752337317,SLS_bleed20,1.0
1e-06,0.0,495869347.0913574,495869347.091774,0.0004165589310012545,1.2240553033227195,0.013500595693921693,9.801401272977615e-08,0.013097412627528332,-1.3450687058187816,-1.387618858277798,98.21762904407353,288.1500000000577,-136.28863427688958,1043.9013304526657,-129.4742025630451,1061.9588796151845,-48.91338793264967,2140.5314449479047,2.6470095005752223,943.4466396493374,1.2627814865448619,1.172704548013604,464527.04398625705,115691378.97646278,90000.0,-0.16179425148694287,0.749703640163311,,1.4001452291610537,1004.4167849535459,0.8911611099577459,2485.8341006335786,-2.1082737104427114,11960.790339681025,-23.52197317519719,24327110.28070865,90.0,3.6687919476559485,0.9289726766718132,2.3099204136475113,-1.4033410649190925,-0.18400840910429261,-31728535.897569556,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed20,1.0
1e-06,0.0,70745625305.85248,70745625305.85289,0.0004165589310012545,1.2240553033227195,0.013500595693921693,6.869985852552419e-10,0.013097412627528332,-1.3450687058187816,-1.387618858277798,98.21762904407353,288.1500000000577,-136.28863427688958,1043.9013304526657,-129.4742025630451,1061.9588796151845,-48.91338793264967,2192.7080162825832,2.6470095005752223,943.4466396493374,1.2627814865448619,1.172704548013604,420424.8128776691,16957187881.962433,85000.0,-0.16179425148694287,0.749703640163311,,1.4001452291610537,1004.4167849535459,0.8911611099577463,2485.834100633572,-2.1082737104427096,11960.790339681029,121.78861557878994,-23262512.968072902,85.0,3.6687919476559485,0.9289726766718132,2.3099204136475113,-1.4033410649190925,-0.18400840910429261,-31796802.36158431,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed20,1.0
1e-06,0.0,21526953279.930054,21526953279.93047,0.0004165589310012545,1.2240553033227195,0.013500595693921693,2.2577344720411832e-09,0.013097412627528332,-1.3450687058187816,-1.387618858277798,98.21762904407353,288.1500000000577,-136.28863427688958,1043.9013304526657,-129.4742025630451,1061.9588796151845,-48.91338793264967,2182.6262878403427,2.6470095005752223,943.4466396493374,1.2627814865448619,1.172704548013604,467499.7288274548,5159767741.606977,80000.0,-0.16179425148694287,0.749703640163311,,1.4001452291610537,1004.4167849535459,0.8911611099577463,2485.834100633572,-2.1082737104427096,11960.790339681029,104.65102823698236,-16001482.647692174,80.0,3.6687919476559485,0.9289726766718132,2.3099204136475113,-1.4033410649190925,-0.18400840910429261,-31399965.873668443,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed20,1.0
1e-06,0.0,21555983760.561367,21555983760.561783,0.0004165589310012545,1.2240553033227195,0.013500595693921693,2.2546938723826717e-09,0.013097412627528332,-1.3450687058187816,-1.387618858277798,98.21762904407353,288.1500000000577,-136.28863427688958,1043.9013304526657,-129.4742025630451,1061.9588796151845,-48.91338793264967,2190.973689997408,2.6470095005752223,943.4466396493374,1.2627814865448619,1.172704548013604,461768.13079363864,5166727502.763922,75000.0,-0.16179425148694287,0.749703640163311,,1.4001452291610537,1004.4167849535459,0.8911611099577463,2485.834100633572,-2.1082737104427096,11960.790339681029,118.84049330375879,-22013422.019607536,75.0,3.6687919476559485,0.9289726766718132,2.3099204136475113,-1.4033410649190925,-0.18400840910429261,-31728535.897569556,False,21.37002019279793,,,,,,,,,,,,,,,,,,,,SLS_bleed20,1.0
